Jurisdiction,BKRCastTAZ,LUType,Subarea,SubareaName,PMA_ID,PMA_NAME,BKRDistrict,DistrictFlowID,Area,County
REDMOND,1054,Regular,35,Downtown,,,65,4,295860.7983,King
REDMOND,1055,Regular,35,Downtown,,,65,4,243423.4747,King
REDMOND,1056,Regular,35,Downtown,,,65,4,222232.0926,King
REDMOND,1057,Regular,35,Downtown,,,65,4,71674.33752,King
REDMOND,1058,Regular,35,Downtown,,,65,4,86100.18023,King
REDMOND,1059,Regular,35,Downtown,,,65,4,64286.91892,King
REDMOND,1060,Regular,35,Downtown,,,65,4,200962.6043,King
REDMOND,1061,Regular,35,Downtown,,,65,4,239823.7895,King
REDMOND,1062,Regular,35,Downtown,,,65,4,697302.0082,King
REDMOND,1063,Regular,35,Downtown,,,65,4,765485.1589,King
REDMOND,1064,Regular,35,Downtown,,,65,4,453592.2138,King
REDMOND,1065,Regular,35,Downtown,,,65,4,210338.4055,King
REDMOND,1066,Regular,35,Downtown,,,65,4,292154.4422,King
REDMOND,1067,Regular,35,Downtown,,,65,4,173519.9801,King
REDMOND,1068,Regular,35,Downtown,,,65,4,133421.2052,King
REDMOND,1069,Regular,35,Downtown,,,65,4,210635.8613,King
REDMOND,1070,Regular,35,Downtown,,,65,4,111761.8428,King
REDMOND,1071,Regular,35,Downtown,,,65,4,108579.0372,King
REDMOND,1072,Regular,35,Downtown,,,65,4,99873.77745,King
REDMOND,1073,Regular,35,Downtown,,,65,4,248431.6257,King
REDMOND,1074,Regular,35,Downtown,,,65,4,88111.95103,King
REDMOND,1075,Regular,35,Downtown,,,65,4,254604.1999,King
REDMOND,1076,Regular,35,Downtown,,,65,4,146375.8371,King
REDMOND,1077,Park,35,Downtown,,,65,4,180502.1302,King
REDMOND,1078,Regular,35,Downtown,,,65,4,92462.54362,King
REDMOND,1079,Regular,35,Downtown,,,65,4,139380.5052,King
REDMOND,1080,Regular,35,Downtown,,,65,4,312732.7317,King
REDMOND,1081,Regular,35,Downtown,,,65,4,225913.1739,King
REDMOND,1082,Regular,35,Downtown,,,65,4,371401.0737,King
REDMOND,1083,Regular,35,Downtown,,,65,4,295548.4604,King
REDMOND,1084,Regular,35,Downtown,,,65,4,355605.8967,King
REDMOND,1085,Regular,35,Downtown,,,65,4,446945.6312,King
REDMOND,1086,Regular,35,Downtown,,,65,4,395588.8558,King
REDMOND,1087,Regular,35,Downtown,,,65,4,489458.535,King
REDMOND,1088,Regular,35,Downtown,,,65,4,486316.3126,King
REDMOND,1089,Park,35,Downtown,,,65,4,2628588.369,King
REDMOND,1090,Regular,35,Downtown,,,65,4,371355.1173,King
REDMOND,1091,Park,33,SE Redmond,,,64,4,29920037.62,King
REDMOND,1092,Regular,33,SE Redmond,,,64,4,1847714.647,King
REDMOND,1093,Regular,33,SE Redmond,,,64,4,1886993.075,King
REDMOND,1094,Regular,33,SE Redmond,,,64,4,755876.6494,King
REDMOND,1095,Regular,33,SE Redmond,,,64,4,1051552.077,King
REDMOND,1096,Regular,33,SE Redmond,,,64,4,2207480.744,King
REDMOND,1097,Regular,33,SE Redmond,,,64,4,1234009.389,King
REDMOND,1098,Regular,35,Downtown,,,65,4,431832.0208,King
REDMOND,1099,Regular,35,Downtown,,,65,4,451248.215,King
REDMOND,1100,Regular,35,Downtown,,,65,4,666383.9058,King
REDMOND,1101,Regular,35,Downtown,,,65,4,179112.8972,King
REDMOND,1102,Regular,35,Downtown,,,65,4,338125.098,King
REDMOND,1103,Regular,36,Education Hill,,,64,4,386162.7658,King
REDMOND,1104,Park,35,Downtown,,,65,4,573606.5564,King
REDMOND,1105,Regular,33,SE Redmond,,,64,4,494349.9038,King
REDMOND,1106,Regular,33,SE Redmond,,,64,4,2072346.363,King
REDMOND,1107,Regular,33,SE Redmond,,,64,4,1521962.516,King
REDMOND,1108,Regular,33,SE Redmond,,,64,4,2007250.728,King
REDMOND,1109,Regular,33,SE Redmond,,,64,4,456446.3537,King
REDMOND,1110,Regular,33,SE Redmond,,,64,4,443281.7998,King
REDMOND,1111,Regular,33,SE Redmond,,,64,4,652068.1519,King
REDMOND,1112,Regular,33,SE Redmond,,,64,4,836676.0744,King
REDMOND,1113,Regular,33,SE Redmond,,,64,4,1317492.38,King
REDMOND,1114,Regular,33,SE Redmond,,,64,4,1648088.33,King
REDMOND,1115,Regular,33,SE Redmond,,,64,4,635626.7023,King
REDMOND,1116,Regular,33,SE Redmond,,,64,4,397103.8155,King
REDMOND,1117,Regular,33,SE Redmond,,,64,4,648839.2823,King
REDMOND,1118,Regular,33,SE Redmond,,,64,4,906306.5371,King
REDMOND,1119,Regular,33,SE Redmond,,,64,4,1132287.191,King
REDMOND,1120,Regular,33,SE Redmond,,,64,4,1682832.111,King
REDMOND,1121,Regular,33,SE Redmond,,,64,4,2181007.742,King
REDMOND,1122,Regular,33,SE Redmond,,,64,4,1375209.493,King
REDMOND,1123,Regular,33,SE Redmond,,,64,4,1901497.829,King
REDMOND,1124,Regular,33,SE Redmond,,,64,4,1009169.291,King
REDMOND,1125,Regular,33,SE Redmond,,,64,4,639822.5466,King
REDMOND,1126,Regular,33,SE Redmond,,,64,4,3579002.172,King
REDMOND,1127,Regular,33,SE Redmond,,,64,4,1563320.535,King
REDMOND,1128,Regular,33,SE Redmond,,,64,4,1781509.344,King
REDMOND,1129,Regular,33,SE Redmond,,,64,4,827915.8622,King
REDMOND,1130,Regular,33,SE Redmond,,,64,4,1684273.267,King
REDMOND,1131,Park,34,Bear Creek,,,64,4,2162162.305,King
REDMOND,1132,Regular,34,Bear Creek,,,64,4,5932011.847,King
REDMOND,1133,Regular,33,SE Redmond,,,64,4,1668369.776,King
REDMOND,1134,Regular,33,SE Redmond,,,64,4,783458.3208,King
REDMOND,1135,Regular,34,Bear Creek,,,64,4,303701.9723,King
REDMOND,1136,Regular,36,Education Hill,,,64,4,1980468.969,King
REDMOND,1137,Regular,36,Education Hill,,,64,4,1270275.414,King
REDMOND,1138,Regular,36,Education Hill,,,64,4,1488845.611,King
REDMOND,1139,Regular,36,Education Hill,,,64,4,2422963.404,King
REDMOND,1140,Regular,36,Education Hill,,,64,4,3090456.329,King
REDMOND,1141,Regular,36,Education Hill,,,64,4,1286482.04,King
REDMOND,1142,Regular,34,Bear Creek,,,64,4,1920109.928,King
REDMOND,1143,Regular,34,Bear Creek,,,64,4,727900.7415,King
REDMOND,1144,Regular,34,Bear Creek,,,64,4,2317153.275,King
REDMOND,1145,Regular,34,Bear Creek,,,64,4,879842.8418,King
REDMOND,1146,Regular,34,Bear Creek,,,64,4,447867.8413,King
REDMOND,1147,Regular,34,Bear Creek,,,64,4,1800508.737,King
REDMOND,1148,Regular,34,Bear Creek,,,64,4,644819.4609,King
REDMOND,1149,Regular,34,Bear Creek,,,64,4,3432039.25,King
REDMOND,1150,Regular,36,Education Hill,,,64,4,3683161.178,King
REDMOND,1151,Regular,36,Education Hill,,,64,4,1954343.534,King
REDMOND,1152,Regular,36,Education Hill,,,64,4,3326904.883,King
REDMOND,1153,Regular,36,Education Hill,,,64,4,3011097.397,King
REDMOND,1154,Middle School,36,Education Hill,,,64,4,1142366.109,King
REDMOND,1155,Regular,36,Education Hill,,,64,4,1903990.879,King
REDMOND,1156,Elementary School,36,Education Hill,,,64,4,443285.7336,King
REDMOND,1157,Park,36,Education Hill,,,64,4,1779468.613,King
REDMOND,1158,Regular,36,Education Hill,,,64,4,2795709.955,King
REDMOND,1159,Regular,36,Education Hill,,,64,4,2238953.046,King
REDMOND,1160,Regular,36,Education Hill,,,64,4,1025669.452,King
REDMOND,1161,Regular,36,Education Hill,,,64,4,2764095.808,King
REDMOND,1162,Regular,36,Education Hill,,,64,4,3336258.75,King
REDMOND,1163,High School,36,Education Hill,,,64,4,1786456.887,King
REDMOND,1164,Regular,36,Education Hill,,,64,4,1810575.168,King
REDMOND,1165,Regular,36,Education Hill,,,64,4,2456724.218,King
REDMOND,1166,Regular,36,Education Hill,,,64,4,1946174.61,King
REDMOND,1167,Regular,36,Education Hill,,,64,4,1853941.148,King
REDMOND,1168,Regular,36,Education Hill,,,64,4,1198299.395,King
REDMOND,1169,Regular,36,Education Hill,,,64,4,8732909.586,King
REDMOND,1170,Elementary School,36,Education Hill,,,64,4,591782.8339,King
REDMOND,1171,Regular,39,North Redmond,,,64,4,1754329.991,King
REDMOND,1172,Regular,39,North Redmond,,,64,4,1711098.859,King
REDMOND,1173,Regular,39,North Redmond,,,64,4,2441082.989,King
REDMOND,1174,Regular,39,North Redmond,,,64,4,1776106.776,King
REDMOND,1175,Regular,39,North Redmond,,,64,4,1462113.913,King
REDMOND,1176,Elementary School,39,North Redmond,,,64,4,564707.7823,King
REDMOND,1177,Regular,39,North Redmond,,,64,4,2681871.008,King
REDMOND,1178,Regular,39,North Redmond,,,64,4,4398009.473,King
REDMOND,1179,Regular,39,North Redmond,,,64,4,2478253.307,King
REDMOND,1180,Regular,39,North Redmond,,,64,4,2066199.342,King
REDMOND,1181,Regular,39,North Redmond,,,64,4,3324975.925,King
REDMOND,1182,Regular,39,North Redmond,,,64,4,4281793.03,King
REDMOND,1183,Regular,39,North Redmond,,,64,4,2376153.946,King
RedmondFringe,1184,Regular,41,Fringe KC,,,60,7,659779.056,King
RedmondFringe,1185,Regular,41,Fringe KC,,,60,7,2923132.772,King
RedmondFringe,1186,Park,41,Fringe KC,,,60,7,2807799.546,King
RedmondFringe,1187,Regular,41,Fringe KC,,,60,7,3776063.228,King
RedmondFringe,1188,Regular,41,Fringe KC,,,60,7,3433114.625,King
RedmondFringe,1189,Regular,41,Fringe KC,,,60,7,18055662.65,King
RedmondFringe,1190,Regular,41,Fringe KC,,,60,7,13719311.13,King
RedmondFringe,1191,Regular,41,Fringe KC,,,60,7,12406359.84,King
RedmondFringe,1192,Regular,41,Fringe KC,,,60,7,4642141.463,King
RedmondFringe,1193,Regular,45,Fringe KC,,,60,7,10315130.39,King
RedmondFringe,1194,Regular,45,Fringe KC,,,60,7,14903226.1,King
RedmondFringe,1195,Regular,40,English Hill,,,60,7,32176246.96,King
RedmondFringe,1196,Regular,41,Fringe KC,,,60,7,36470568.07,King
RedmondFringe,1197,Regular,44,Fringe KC,,,60,7,69392357.09,King
RedmondFringe,1198,Regular,44,Fringe KC,,,60,7,44545410.53,King
RedmondFringe,1199,Regular,44,Fringe KC,,,60,7,166753198.7,King
RedmondFringe,1200,Regular,45,Fringe KC,,,60,7,163309413,King
RedmondFringe,1201,Regular,45,Fringe KC,,,60,7,128361414.6,King
RedmondFringe,1202,Regular,45,Fringe KC,,,60,7,124637361.3,King
RedmondFringe,1203,Regular,45,Fringe KC,,,60,7,88527097.19,King
RedmondFringe,1204,Regular,45,Fringe KC,,,60,7,26523859.89,King
RedmondFringe,1205,Regular,45,Fringe KC,,,60,7,645203.0862,King
RedmondFringe,1206,Regular,45,Fringe KC,,,60,7,19885167.05,King
RedmondFringe,1207,Regular,45,Fringe KC,,,60,7,25214463.76,King
RedmondFringe,1208,Regular,46,Fringe KC,,,60,7,3793890.895,King
RedmondFringe,1209,Regular,46,Fringe KC,,,60,7,2564678.487,King
RedmondFringe,1210,Regular,46,Fringe KC,,,60,7,23274481.5,King
RedmondFringe,1211,Regular,46,Fringe KC,,,60,7,28671822.16,King
RedmondFringe,1212,Regular,46,Fringe KC,,,60,7,67302168.61,King
RedmondFringe,1213,Regular,46,Fringe KC,,,60,7,170577130.6,King
RedmondFringe,1214,Regular,46,Fringe KC,,,60,7,157655144.8,King
RedmondFringe,1215,Regular,46,Fringe KC,,,60,7,294017220.3,King
Rest of KC,1231,External,0,,,,60,7,98344478.54,King
Rest of KC,1232,External,0,,,,60,7,16088589.55,King
Rest of KC,1233,External,0,,,,60,7,51117515.14,King
Rest of KC,1234,External,0,,,,60,7,25031786.15,King
Rest of KC,1235,External,0,,,,60,7,87609900.83,King
Rest of KC,1236,External,0,,,,7,7,70521614.42,King
Rest of KC,1237,External,0,,,,7,7,38754165.35,King
Rest of KC,1238,External,0,,,,7,7,93733602.16,King
Rest of KC,1239,External,0,,,,7,7,55629315.28,King
Rest of KC,1240,External,0,,,,7,7,65854711.75,King
Rest of KC,1241,External,0,,,,5,5,147499678.7,King
Rest of KC,1242,External,0,,,,60,7,365452062.3,King
Rest of KC,1243,External,0,,,,5,5,165761362.7,King
Rest of KC,1244,External,0,,,,5,5,166379035.5,King
Rest of KC,1245,External,0,,,,5,5,94891496.41,King
Rest of KC,1246,External,0,,,,4,5,45017059.93,King
Rest of KC,1247,External,0,,,,4,6,9846460.774,King
Rest of KC,1248,External,0,,,,4,6,11208809.88,King
Rest of KC,1249,External,0,,,,4,6,4648115.179,King
Rest of KC,1250,External,0,,,,4,6,2974923.908,King
Rest of KC,1251,External,0,,,,4,6,3345553.98,King
Rest of KC,1252,External,0,,,,4,6,4485431.415,King
Rest of KC,1253,External,0,,,,4,6,4071971.106,King
Rest of KC,1254,External,0,,,,4,5,37820179.41,King
Rest of KC,1255,External,0,,,,4,5,95145764.51,King
Rest of KC,1256,External,0,,,,4,6,15459958.66,King
Rest of KC,1257,External,0,,,,4,5,140766375.8,King
Rest of KC,1258,External,0,,,,3,5,95337888.35,King
Rest of KC,1259,External,0,,,,3,5,40496469.92,King
Rest of KC,1260,External,0,,,,3,5,55313845.69,King
Rest of KC,1261,External,0,,,,3,5,42304408.7,King
Rest of KC,1262,External,0,,,,3,5,69721132.62,King
Rest of KC,1263,External,0,,,,3,5,40085181.23,King
Rest of KC,1264,External,0,,,,3,5,41128645.59,King
Rest of KC,1265,External,0,,,,3,5,46287221,King
Rest of KC,1266,External,0,,,,3,5,158236231.2,King
Rest of KC,1267,External,0,,,,3,5,56667367.68,King
Rest of KC,1268,External,0,,,,3,5,33867502.91,King
Rest of KC,1269,External,0,,,,3,5,146043502.6,King
Rest of KC,1270,External,0,,,,3,5,170791642.3,King
Rest of KC,1271,External,0,,,,3,5,80598076.49,King
Rest of KC,1272,External,0,,,,3,5,180520556.1,King
Rest of KC,1273,External,0,,,,3,5,97044033.77,King
Rest of KC,1274,External,0,,,,3,5,305451861.2,King
External,1275,External,0,,,,2,7,434797574,Snohomish
External,1276,External,0,,,,1,7,371090190.5,Snohomish
External,1277,External,0,,,,1,7,325153701.5,Snohomish
External,1278,External,0,,,,1,7,1050450786,Snohomish
External,1279,External,0,,,,2,7,692747193.7,Snohomish
External,1280,External,0,,,,2,7,726394384.7,Snohomish
External,1281,External,0,,,,2,7,619180769.4,Snohomish
External,1282,External,0,,,,2,7,468834930.3,Snohomish
External,1283,External,0,,,,2,7,847244156.7,Snohomish
External,1284,External,0,,,,1,7,3178994297,Snohomish
External,1285,External,0,,,,1,7,2803677026,Snohomish
External,1286,External,0,,,,1,7,21564667904,Snohomish
External,1287,External,0,,,,1,7,1622035920,Snohomish
External,1288,External,0,,,,1,7,6449186086,Snohomish
External,1289,External,0,,,,1,7,835517090,Snohomish
External,1290,External,0,,,,1,7,797977647.2,Snohomish
External,1291,External,0,,,,1,7,1244338945,Snohomish
External,1292,External,0,,,,1,7,983229511,Snohomish
External,1293,External,0,,,,1,7,647471985.5,Snohomish
External,1294,External,0,,,,1,7,15560566347,Snohomish
Rest of KC,1295,External,0,,,,60,7,886961348.5,King
Rest of KC,1296,External,0,,,,60,7,2345785475,King
Rest of KC,1297,External,0,,,,60,7,219779332.5,King
Rest of KC,1298,External,0,,,,60,7,146996412.4,King
Rest of KC,1299,External,0,,,,60,7,294031096.2,King
Rest of KC,1300,External,0,,,,60,7,60780345.81,King
Rest of KC,1301,External,0,,,,60,7,136728866.8,King
Rest of KC,1302,External,0,,,,60,7,66652325.77,King
Rest of KC,1303,External,0,,,,60,7,42782104.62,King
Rest of KC,1304,External,0,,,,60,7,448559685.8,King
Rest of KC,1305,External,0,,,,60,7,678403089.3,King
Rest of KC,1306,External,0,,,,60,7,15555944975,King
Rest of KC,1307,External,0,,,,60,7,328707757,King
Rest of KC,1308,External,0,,,,60,7,242211778.4,King
Rest of KC,1309,External,0,,,,60,7,858333981.2,King
Rest of KC,1310,External,0,,,,60,7,677334254.8,King
Rest of KC,1311,External,0,,,,7,7,17856975676,King
Rest of KC,1312,External,0,,,,60,7,1315002719,King
Rest of KC,1313,External,0,,,,60,7,299066902.4,King
Rest of KC,1314,External,0,,,,60,7,326217581.6,King
Rest of KC,1315,External,0,,,,7,7,694424370.8,King
Rest of KC,1316,External,0,,,,7,7,394125446.6,King
Rest of KC,1317,External,0,,,,7,7,2785768857,King
External,1318,External,0,,,,10,7,27248758794,Pierce
External,1319,External,0,,,,10,7,3353701192,Pierce
External,1320,External,0,,,,10,7,1234068659,Pierce
External,1321,External,0,,,,10,7,5397305296,Pierce
External,1322,External,0,,,,11,7,5903758686,Pierce
External,1323,External,0,,,,8,7,651445069.3,Pierce
Rest of KC,1324,External,0,,,,7,7,418359835.7,King
Rest of KC,1325,External,0,,,,7,7,1360334939,King
Rest of KC,1326,External,0,,,,7,7,293598209.5,King
Rest of KC,1327,External,0,,,,7,7,448114830.2,King
Rest of KC,1328,External,0,,,,7,7,40379600.29,King
Rest of KC,1329,External,0,,,,7,7,60565247.85,King
Rest of KC,1330,External,0,,,,7,7,63321255.41,King
Rest of KC,1331,External,0,,,,7,7,458960152.9,King
Rest of KC,1332,External,0,,,,7,7,267471106.4,King
Rest of KC,1333,External,0,,,,7,7,344015369.1,King
Rest of KC,1334,External,0,,,,5,7,526656431.4,King
Rest of KC,1335,External,0,,,,7,7,188401869.8,King
Rest of KC,1336,External,0,,,,5,7,274045534.5,King
Rest of KC,1337,External,0,,,,5,7,2290953971,King
Rest of KC,1338,External,0,,,,5,5,444168714.8,King
Rest of KC,1339,External,0,,,,4,6,51046328.86,King
Rest of KC,1340,External,0,,,,4,6,13550339.67,King
Rest of KC,1341,External,0,,,,4,5,47790080.97,King
Rest of KC,1342,External,0,,,,4,5,108188687.6,King
Rest of KC,1343,External,0,,,,3,5,84145216.25,King
Rest of KC,1344,External,0,,,,3,5,168837027.7,King
Rest of KC,1345,External,0,,,,4,5,442920533.2,King
External,1346,External,0,,,,9,7,3861570151,Kitsap
External,1347,External,0,,,,9,7,5934420250,Kitsap
External,1348,External,0,,,,9,7,1833878675,Kitsap
External,1349,External,0,,,,9,7,4147804717,Kitsap
External,1350,External,0,,,,8,7,699529645.2,Pierce
External,1351,External,0,,,,10,7,1054839857,Pierce
External,1352,External,0,,,,8,7,777379536.3,Pierce
External,1353,External,0,,,,10,7,2127149314,Pierce
External,1354,External,0,,,,10,7,1925439785,Pierce
Rest of KC,1355,External,0,,,,5,5,601436275.8,King
