day fhtindx1 fhtindx2 hhno id jtindex parent pdpurp person_day_id person_id phtindx1 phtindx2 pno subtrs tardest tarorig tautocost tautodist tautotime tdadtyp tdpcl tdtaz tlvdest tlvorig tmodetp toadtyp toexpfac topcl totaz tour tpathtp tripsh1 tripsh2
1 0 0 14105679 1188 0 0 4 13223 13223 0 0 1 0 1040 1145 0.144621212121 0.0 3.0 4 797405 911 1140 1035 5 1 1241.02154642 1120394 897 2 1 2 2
1 0 0 14105679 1189 0 0 3 13224 13224 0 0 2 0 480 490 0.107878787879 0.0 3.0 4 1120582 911 485 470 4 1 1106.53789431 1120394 897 1 1 2 2
1 0 0 14105679 1190 0 0 3 13224 13224 0 0 2 0 550 560 0.144621212121 0.0 3.0 4 797405 911 555 535 4 1 1106.53789431 1120394 897 2 1 2 2
1 0 0 14105679 1191 0 0 3 13224 13224 0 0 2 0 1005 1035 0.144621212121 0.0 3.0 4 797405 911 1010 1000 4 1 1106.53789431 1120394 897 3 1 2 4
1 0 0 14105679 1192 0 0 2 13225 13225 0 0 3 0 480 895 0.122386363636 0.0 3.0 3 797466 911 875 470 4 1 1191.847125 1120394 897 1 1 2 2
1 0 0 14105679 1193 0 0 4 13225 13225 0 0 3 0 1040 1145 0.144621212121 0.0 3.0 4 797405 911 1140 1035 5 1 1191.847125 1120394 897 2 1 2 2
1 0 0 14105679 1194 0 0 2 13226 13226 0 0 4 0 550 1035 0.144621212121 0.0 3.0 3 797405 911 1010 535 4 1 1191.847125 1120394 897 1 1 2 4
1 0 0 14105679 1195 0 0 4 13226 13226 0 0 4 0 1040 1145 0.144621212121 0.0 3.0 3 797405 911 1140 1035 5 1 1191.847125 1120394 897 2 1 2 2
1 0 0 14105677 1196 0 0 6 13219 13219 0 0 1 0 880 1035 0.993 4.0 18.0 3 814347 1336 1020 810 3 1 388.985339782 687767 1355 1 1 8 2
1 0 0 14105677 1197 0 0 7 13219 13219 0 0 1 0 1095 1215 0.543401515152 3.0 15.0 4 1158714 1355 1200 1080 3 1 388.985339782 687767 1355 2 1 2 2
1 0 0 14105676 1198 0 0 7 13217 13217 0 0 1 0 425 430 0.0663238888889 2.0 13.0 4 1048383 1338 425 420 1 1 96.4792206988 812527 1338 1 1 2 2
1 0 0 14105676 1199 0 0 7 13217 13217 0 0 1 0 560 675 1.086 5.0 20.0 4 1148257 1355 610 545 3 1 96.4792206988 812527 1338 2 1 2 4
1 0 0 14105676 1200 0 0 1 13218 13218 0 0 2 1 440 1160 2.764 13.0 32.0 2 814646 1239 895 415 3 1 92.7080079622 812527 1338 1 1 2 6
1 0 0 14105676 1201 0 1 6 13218 13218 0 0 2 0 730 785 0.239974242424 4.0 19.0 3 814514 1237 775 720 4 2 92.7080079622 814646 1239 2 1 2 2
1 0 0 14105675 1202 0 0 3 13212 13212 0 0 1 0 420 430 0.513254545455 6.0 22.0 4 735369 1249 420 410 4 1 2433.22270016 1140720 1244 2 1 2 2
1 0 0 14105675 1203 0 0 1 13212 13212 0 0 1 0 480 1080 2.856 17.0 36.0 2 968618 1301 1035 430 4 1 2433.22270016 1140720 1244 1 1 4 2
1 0 0 14105675 1204 0 0 1 13213 13213 0 0 2 0 420 1020 0.513254545455 6.0 22.0 2 735369 1249 690 410 6 1 2446.14390545 1140720 1244 1 6 2 6
1 0 0 14105675 1205 0 0 2 13215 13215 0 0 4 0 440 920 0.387343939394 5.0 20.0 3 1048581 1243 905 430 5 1 2592.635625 1140720 1244 1 1 2 2
1 0 0 14105674 1206 0 0 7 13209 13209 0 0 1 0 655 775 0.236076363636 4.0 18.0 4 938141 1265 765 645 4 1 395.773906988 678529 1263 1 1 2 2
1 0 0 14105674 1207 0 0 7 13209 13209 0 0 1 0 1110 1250 0.473239090909 6.0 22.0 4 897965 1266 1240 1100 5 1 395.773906988 678529 1263 2 1 2 2
1 0 0 14105674 1208 0 0 1 13210 13210 0 0 2 0 540 1060 0.894 7.0 25.0 2 828696 1341 1040 520 2 1 375.475736705 678529 1263 1 1 2 2
1 0 0 14105674 1209 0 0 7 13210 13210 0 0 2 0 1110 1250 0.473239090909 6.0 22.0 4 897965 1266 1240 1100 5 1 375.475736705 678529 1263 2 1 2 2
1 0 0 14105674 1210 0 0 7 13211 13211 0 0 3 0 655 775 0.236076363636 4.0 18.0 4 938141 1265 765 645 4 1 364.23975 678529 1263 1 1 2 2
1 0 0 14105674 1211 0 0 7 13211 13211 0 0 3 0 1110 1250 0.473239090909 6.0 22.0 4 897965 1266 1240 1100 5 1 364.23975 678529 1263 2 1 2 2
1 0 0 14105673 1212 0 0 1 13208 13208 0 0 1 0 540 855 1.385 9.0 26.0 4 828939 1248 780 495 3 1 238.360788181 938130 1265 1 1 2 4
1 0 0 14105673 1213 0 0 4 13208 13208 0 0 1 0 940 985 0.169683106061 4.0 18.0 4 1056783 1267 955 915 1 1 238.360788181 938130 1265 2 1 2 2
1 0 0 14105673 1214 0 0 4 13208 13208 0 0 1 0 1205 1260 0.20084 0.0 5.0 4 927600 1265 1255 1200 4 1 238.360788181 938130 1265 3 1 2 2
1 0 0 14105672 1215 0 0 1 13207 13207 0 0 2 0 765 1135 0.976 7.0 25.0 2 735327 1249 1035 730 7 1 303.304718265 772632 1345 1 3 4 6
1 0 0 14105671 1216 0 0 5 13204 13204 0 0 1 0 455 560 0.328254141414 4.0 18.0 4 895146 1343 540 445 3 1 186.810646812 1152204 1261 1 1 2 2
1 0 0 14105671 1217 0 0 6 13204 13204 0 0 1 0 1065 1205 0.408540681818 4.0 19.0 3 871913 1260 1170 1030 6 1 186.810646812 1152204 1261 2 3 2 2
1 0 0 14105671 1218 0 0 7 13205 13205 0 0 2 0 690 970 1.349 7.0 25.0 4 771026 1257 780 660 3 1 275.870860561 1152204 1261 1 1 2 8
1 0 0 14105671 1219 0 0 7 13205 13205 0 0 2 0 1345 1320 1.224 8.0 26.0 4 828899 1250 1290 1310 6 1 275.870860561 1152204 1261 2 3 2 2
1 0 0 14105670 1220 0 0 1 13203 13203 0 0 1 0 510 1080 4.165 22.0 49.0 2 727331 1238 990 420 2 1 428.314966449 1151099 1344 1 1 2 2
1 0 0 14105670 1221 0 0 6 13203 13203 0 0 1 0 1160 1420 0.605411628788 5.0 21.0 3 828374 1260 1410 1150 3 1 428.314966449 1151099 1344 2 1 2 2
1 0 0 14105668 1222 0 0 1 13199 13199 0 0 1 0 360 900 0.536859848485 5.0 22.0 2 1265842 1262 890 350 3 1 314.99738705 738462 1269 1 1 2 2
1 0 0 14105668 1223 0 0 4 13200 13200 0 0 2 0 630 660 0.537537878788 5.0 21.0 4 1265844 1262 650 600 3 1 316.658652627 738462 1269 2 1 4 4
1 0 0 14105668 1224 0 0 1 13200 13200 0 0 2 0 960 1290 1.119 6.0 22.0 2 865379 1263 1260 930 3 1 316.658652627 738462 1269 1 1 2 2
1 0 0 14105667 1225 0 0 1 13195 13195 0 0 1 0 380 1035 0.624 6.0 22.0 2 797163 1259 1005 365 5 1 226.112621962 1056860 1267 1 1 2 4
1 0 0 14105667 1226 0 0 1 13196 13196 0 0 2 0 380 1035 0.624 6.0 22.0 2 797163 1259 1005 365 5 1 224.926382103 1056860 1267 1 1 2 4
1 0 0 14105667 1227 0 0 2 13197 13197 0 0 3 0 560 1035 0.102935252525 1.0 6.0 3 944774 1267 1030 550 5 1 240.9875 1056860 1267 1 1 2 2
1 0 0 14105667 1228 0 0 2 13198 13198 0 0 4 0 560 1035 0.102935252525 1.0 6.0 3 944774 1267 1030 550 5 1 240.9875 1056860 1267 1 1 2 2
1 0 0 14105665 1229 0 0 1 13192 13192 0 0 1 0 470 975 5.405 18.0 46.0 4 370674 1347 945 435 3 1 86.4060870663 261439 1349 1 1 2 2
1 0 0 14105665 1230 0 0 1 13193 13193 0 0 2 1 470 1100 4.44 18.0 46.0 2 371810 1347 995 440 3 1 85.8457942939 261439 1349 1 1 2 4
1 0 0 14105665 1231 0 1 6 13193 13193 0 0 2 0 755 770 0.0113636363636 10.0 45.0 3 371810 1347 755 740 1 2 85.8457942939 371810 1347 2 1 2 2
1 0 0 14105664 1232 0 0 1 13188 13188 0 0 1 0 440 1120 14.104 -1.0 -1.0 2 1222536 1253 1020 345 6 1 247.160738368 297547 1348 1 7 2 2
1 0 0 14105664 1233 0 0 5 13190 13190 0 0 3 0 605 635 0.165833333333 6.0 26.0 4 294658 1348 610 600 3 1 305.636559192 297547 1348 1 1 2 4
1 0 0 14105664 1234 0 0 5 13190 13190 0 0 3 0 970 1005 0.285577020202 6.0 26.0 4 305992 1348 995 960 3 1 305.636559192 297547 1348 2 1 2 2
1 0 0 14105664 1235 0 0 5 13191 13191 0 0 4 0 1025 1140 15.078 -1.0 -1.0 4 734026 1263 1080 990 4 1 266.21575 297547 1348 1 1 2 2
1 0 0 14105663 1236 0 0 7 13186 13186 0 0 1 0 575 655 0.284493636364 10.0 45.0 4 292347 1347 635 570 3 1 220.958426206 293021 1347 2 1 2 4
1 0 0 14105663 1237 0 0 3 13186 13186 0 0 1 0 740 940 0.275622121212 10.0 45.0 4 288153 1347 740 735 4 1 220.958426206 293021 1347 1 1 2 6
1 0 0 14105663 1238 0 0 7 13187 13187 0 0 2 0 575 585 0.0320833333333 10.0 45.0 4 293065 1347 575 565 1 1 219.4340843 293021 1347 1 1 2 2
1 0 0 14105663 1239 0 0 7 13187 13187 0 0 2 0 870 895 0.0294318181818 10.0 45.0 4 293167 1347 870 850 1 1 219.4340843 293021 1347 2 1 2 4
1 0 0 14105662 1240 0 0 1 13185 13185 0 0 1 0 515 1065 3.757 16.0 36.0 2 685396 1325 1020 480 3 1 111.685215821 476776 1323 1 1 2 2
1 0 0 14105661 1241 0 0 1 13181 13181 0 0 1 0 340 1050 4.218 16.0 31.0 2 820543 1327 990 305 4 1 288.227542504 583910 1320 1 1 2 2
1 0 0 14105661 1242 0 0 2 13182 13182 0 0 2 0 525 935 0.367481212121 4.0 21.0 3 672506 1320 915 500 8 1 308.80875 583910 1320 1 1 2 2
1 0 0 14105661 1243 0 0 5 13182 13182 0 0 2 0 1180 1225 0.724 4.0 21.0 4 569090 1320 1215 1170 5 1 308.80875 583910 1320 2 1 2 2
1 0 0 14105661 1244 0 0 2 13183 13183 0 0 3 0 525 935 0.367481212121 4.0 21.0 3 672506 1320 915 500 8 1 308.80875 583910 1320 1 1 2 2
1 0 0 14105661 1245 0 0 5 13183 13183 0 0 3 0 1180 1225 0.724 4.0 21.0 4 569090 1320 1215 1170 5 1 308.80875 583910 1320 2 1 2 2
1 0 0 14105661 1246 0 0 1 13184 13184 0 0 4 0 355 1050 3.633 6.0 21.0 4 902005 1325 595 305 5 1 286.705045304 583910 1320 1 1 4 14
1 0 0 14105661 1247 0 0 5 13184 13184 0 0 4 0 1165 1200 0.234991792929 8.0 25.0 4 592076 1354 1195 1160 3 1 286.705045304 583910 1320 2 1 2 2
1 0 0 14105660 1248 0 0 1 13180 13180 0 0 1 0 470 1220 2.893 16.0 46.0 2 829797 1340 1025 420 6 1 100.828986105 244217 1276 1 3 2 4
1 0 0 14105659 1249 0 0 1 13177 13177 0 0 1 0 460 1210 0.904 4.0 19.0 2 233739 1275 1070 420 3 1 378.446400213 207982 1279 1 1 4 4
1 0 0 14105659 1250 0 0 1 13178 13178 0 0 2 0 870 1265 1.51 9.0 25.0 2 236553 1277 1410 840 3 1 376.072121989 207982 1279 1 1 2 2
1 0 0 14105659 1251 0 0 2 13179 13179 0 0 3 0 420 870 0.718 6.0 22.0 3 208448 1278 840 390 8 1 400.812125 207982 1279 1 1 2 2
1 0 0 14105658 1252 0 0 7 13175 13175 0 0 1 0 450 510 0.143409090909 7.0 32.0 4 12470 1285 495 435 2 1 668.997569541 12301 1285 2 1 2 2
1 0 0 14105658 1253 0 0 1 13175 13175 0 0 1 0 570 840 -1.0 41.0 56.0 2 0 1270 810 535 6 1 668.997569541 12301 1285 1 3 2 2
1 0 0 14105658 1254 0 0 7 13175 13175 0 0 1 0 1075 1295 7.642 27.0 47.0 4 161847 1278 1255 850 4 1 668.997569541 12301 1285 3 1 6 2
1 0 0 14105658 1255 0 0 1 13176 13176 0 0 2 0 450 840 -1.0 41.0 65.0 2 0 1270 825 415 6 1 582.857529628 12301 1285 1 3 2 2
1 0 0 14105658 1256 0 0 7 13176 13176 0 0 2 0 1075 1295 7.642 27.0 47.0 4 161847 1278 1255 850 4 1 582.857529628 12301 1285 2 1 6 2
1 0 0 14105657 1257 0 0 1 13174 13174 0 0 1 0 485 1190 0.0763175757576 3.0 14.0 2 111160 1282 1020 465 5 1 348.954594064 110909 1282 1 1 2 4
1 0 0 14105656 1258 0 0 1 13173 13173 0 0 1 1 460 1195 1.167 6.0 26.0 2 296914 1348 1040 445 3 1 101.652185744 281550 1348 1 1 2 8
1 0 0 14105656 1259 0 1 1 13173 13173 0 0 1 0 765 1030 0.297438106061 6.0 26.0 4 293616 1348 1010 745 1 2 101.652185744 296914 1348 2 1 2 2
1 0 0 14105655 1260 0 0 1 13169 13169 0 0 1 0 405 1005 0.949 10.0 45.0 2 282672 1347 990 390 3 1 292.194808573 287399 1347 1 1 2 2
1 0 0 14105655 1261 0 0 3 13170 13170 0 0 2 0 915 940 0.17071969697 10.0 45.0 4 290667 1347 930 905 5 1 303.581801572 287399 1347 1 1 2 2
1 0 0 14105655 1262 0 0 2 13171 13171 0 0 3 0 750 940 0.17071969697 10.0 45.0 3 290667 1347 930 740 8 1 314.72175 287399 1347 1 1 2 2
1 0 0 14105655 1263 0 0 3 13172 13172 0 0 4 0 915 940 0.17071969697 10.0 45.0 4 290667 1347 930 905 5 1 314.72175 287399 1347 1 1 2 2
1 0 0 14105654 1264 0 0 7 13167 13167 0 0 1 0 690 930 5.575 23.0 60.0 4 323204 1347 825 650 3 1 53.5342688559 301463 1348 1 1 2 4
1 0 0 14105654 1265 0 0 7 13168 13168 0 0 2 0 1010 1135 0.0188257575758 6.0 26.0 4 300903 1348 1130 1005 1 1 51.5874270392 301463 1348 1 1 2 2
1 0 0 14105653 1266 0 0 1 13166 13166 0 0 1 1 475 1140 0.0631445454545 0.0 2.0 2 1100172 945 1130 465 3 1 240.603525735 845984 129 1 1 2 2
1 0 0 14105653 1267 0 1 6 13166 13166 0 0 1 0 790 815 0.178273611111 1.0 6.0 3 886193 215 810 780 3 2 240.603525735 1100172 945 2 1 2 2
1 0 0 14105653 1268 0 0 5 13166 13166 0 0 1 0 1330 1345 0.163840909091 0.0 3.0 4 836341 938 1335 1320 3 1 240.603525735 845984 129 3 1 2 2
1 0 0 14105652 1269 0 0 1 13164 13164 0 0 1 2 670 1380 0.417596919192 1.0 8.0 2 903409 156 1080 660 4 1 102.989330946 883883 43 1 1 2 4
1 0 0 14105652 1270 0 1 6 13164 13164 0 0 1 0 710 760 0.310198257576 1.0 7.0 3 1000495 934 750 700 5 2 102.989330946 903409 156 2 1 2 2
1 0 0 14105652 1271 0 1 4 13164 13164 0 0 1 0 770 800 0.162727272727 0.0 5.0 4 890957 144 795 765 3 2 102.989330946 903409 156 3 1 2 2
1 0 0 14105652 1272 0 0 1 13165 13165 0 0 2 0 485 1095 2.718 17.0 41.0 2 833637 1355 1065 460 3 1 103.659894817 883883 43 1 1 2 2
1 0 0 14105651 1273 0 0 1 13162 13162 0 0 1 0 515 1020 2.246 4.0 18.0 2 528571 1354 970 495 3 1 276.656804865 561218 1321 1 1 2 4
1 0 0 14105650 1274 0 0 1 13161 13161 0 0 1 0 495 1125 0.905757575758 10.0 45.0 2 381141 1322 1110 480 3 1 475.799031789 396579 1322 1 1 2 2
1 0 0 14105649 1275 0 0 1 13156 13156 0 0 1 0 370 1005 4.456 25.0 44.0 2 673723 1335 945 315 3 1 532.922854394 473828 1352 1 1 2 2
1 0 0 14105649 1276 0 0 1 13158 13158 0 0 3 0 655 975 0.464606666667 6.0 22.0 2 1246168 1324 930 650 3 1 597.691907601 473828 1352 1 1 2 4
1 0 0 14105649 1277 0 0 2 13159 13159 0 0 4 0 440 890 1.602 6.0 24.0 3 495757 1323 865 425 3 1 601.027789626 473828 1352 1 1 2 2
1 0 0 14105648 1278 0 0 4 13155 13155 0 0 1 0 615 735 0.521873636364 3.0 17.0 4 470369 1350 720 600 3 1 163.126668386 493277 1350 1 1 2 2
1 0 0 14105647 1279 0 0 5 13154 13154 0 0 1 0 675 750 0.818 4.0 20.0 4 484120 1351 735 660 3 1 421.804374294 447051 1351 1 1 2 2
1 0 0 14105646 1280 0 0 5 13152 13152 0 0 1 0 705 790 0.617002954545 6.0 26.0 4 558194 1354 780 630 4 1 1025.49964275 542362 1354 1 1 4 2
1 0 0 14105646 1281 0 0 5 13152 13152 0 0 1 0 865 915 0.712 6.0 26.0 4 534215 1354 900 850 4 1 1025.49964275 542362 1354 2 1 2 2
1 0 0 14105646 1282 0 0 5 13153 13153 0 0 2 0 705 790 0.617002954545 6.0 26.0 4 558194 1354 780 630 4 1 1032.62347716 542362 1354 2 1 4 2
1 0 0 14105646 1283 0 0 4 13153 13153 0 0 2 0 865 915 0.712 6.0 26.0 4 534215 1354 900 850 4 1 1032.62347716 542362 1354 1 1 2 2
1 0 0 14105645 1284 0 0 1 13150 13150 0 0 1 0 330 825 1.514 5.0 21.0 2 428720 1351 810 300 3 1 171.264952125 520073 1350 1 1 4 2
1 0 0 14105645 1285 0 0 3 13150 13150 0 0 1 0 855 940 0.68606030303 5.0 21.0 4 660992 1323 855 840 4 1 171.264952125 520073 1350 2 1 2 4
1 0 0 14105645 1286 0 0 1 13151 13151 0 0 2 0 855 1270 0.68606030303 5.0 21.0 2 660992 1323 1260 840 4 1 224.783988752 520073 1350 1 1 2 2
1 0 0 14105645 1287 0 0 7 13151 13151 0 0 2 0 1305 1280 1.529 5.0 21.0 4 484120 1351 1435 1290 4 1 224.783988752 520073 1350 2 1 2 2
1 0 0 14105644 1288 0 0 1 13149 13149 0 0 1 0 585 1100 0.263247272727 3.0 16.0 2 420037 1323 1090 575 3 1 650.088247216 426630 1323 1 1 2 2
1 0 0 14105643 1289 0 0 4 13147 13147 0 0 1 0 645 780 3.306 17.0 40.0 4 731785 1331 725 600 4 1 316.320158472 612284 1354 1 1 2 2
1 0 0 14105643 1290 0 0 4 13148 13148 0 0 2 0 645 780 3.306 17.0 40.0 4 731785 1331 725 600 4 1 314.502931904 612284 1354 1 1 2 2
1 0 0 14105642 1291 0 0 4 13144 13144 0 0 1 0 660 755 0.606 5.0 21.0 4 427624 1323 710 600 5 1 445.012321617 445250 1351 1 1 4 4
1 0 0 14105642 1292 0 0 4 13145 13145 0 0 2 0 660 755 0.606 5.0 21.0 4 427624 1323 710 600 5 1 432.652936956 445250 1351 1 1 4 4
1 0 0 14105642 1293 0 0 4 13146 13146 0 0 3 0 660 755 0.606 5.0 21.0 4 427624 1323 710 600 5 1 463.547 445250 1351 1 1 4 4
1 0 0 14105641 1294 0 0 4 13143 13143 0 0 2 0 960 1050 3.373 13.0 31.0 4 472356 1350 990 900 3 1 685.183603532 553495 1321 1 1 2 2
1 0 0 14105640 1295 0 0 1 13140 13140 0 0 1 0 495 765 0.667 5.0 22.0 2 496138 1323 750 480 3 1 148.741301454 502840 1350 1 1 2 2
1 0 0 14105640 1296 0 0 1 13140 13140 0 0 1 0 910 1065 0.667 5.0 21.0 2 496138 1323 1050 890 3 1 148.741301454 502840 1350 2 1 2 2
1 0 0 14105640 1297 0 0 1 13141 13141 0 0 2 0 535 1115 4.21 21.0 40.0 3 732133 1334 765 490 5 1 147.776801394 502840 1350 1 1 4 6
1 0 0 14105639 1298 0 0 1 13138 13138 0 0 1 0 600 1110 2.595 7.0 33.0 2 431183 1351 1080 540 3 1 207.259418792 415000 1319 1 1 4 2
1 0 0 14105639 1299 0 0 1 13139 13139 0 0 2 1 480 1175 -1.0 56.0 86.0 2 0 1270 1035 455 3 1 208.608885546 415000 1319 1 1 2 4
1 0 0 14105639 1300 0 1 7 13139 13139 0 0 2 0 820 840 -1.0 1.0 9.0 4 0 1270 820 790 1 2 208.608885546 0 1270 2 1 2 2
1 0 0 14105637 1301 0 0 4 13136 13136 0 0 1 0 530 590 2.132 4.0 18.0 4 589266 1354 570 510 3 1 154.674989394 670961 1353 1 1 2 2
1 0 0 14105637 1302 0 0 4 13136 13136 0 0 1 0 645 810 0.663 6.0 28.0 4 651841 1353 770 630 3 1 154.674989394 670961 1353 2 1 2 4
1 0 0 14105637 1303 0 0 1 13137 13137 0 0 2 0 290 865 5.445 24.0 41.0 2 720886 1238 815 230 5 1 148.62900057 670961 1353 1 1 2 2
1 0 0 14105635 1304 0 0 1 13132 13132 0 0 1 0 600 1270 0.242349090909 3.0 16.0 2 475164 1323 1260 590 1 1 916.388008535 475283 1323 1 1 2 2
1 0 0 14105635 1305 0 0 1 13133 13133 0 0 2 0 490 1065 7.858 41.0 67.0 2 828727 1260 1020 450 3 1 715.885262631 475283 1323 1 1 2 2
1 0 0 14105634 1306 0 0 4 13130 13130 0 0 1 0 585 715 3.34 12.0 35.0 4 487121 1323 660 550 3 1 451.411566312 610004 1354 1 1 2 4
1 0 0 14105634 1307 0 0 7 13130 13130 0 0 1 0 770 795 0.411195353535 4.0 18.0 4 617703 1321 770 745 1 1 451.411566312 610004 1354 2 1 2 2
1 0 0 14105634 1308 0 0 5 13131 13131 0 0 2 0 615 645 0.916 6.0 26.0 4 595436 1354 635 605 3 1 433.766636803 610004 1354 1 1 2 2
1 0 0 14105634 1309 0 0 7 13131 13131 0 0 2 0 770 795 0.411195353535 4.0 18.0 4 617703 1321 770 745 1 1 433.766636803 610004 1354 2 1 2 2
1 0 0 14105633 1310 0 0 1 13127 13127 0 0 1 0 550 1035 3.24 12.0 30.0 2 1244918 1324 1005 525 3 1 52.4587595264 420839 1323 1 1 2 2
1 0 0 14105633 1311 0 0 1 13128 13128 0 0 2 0 480 1220 0.688 3.0 16.0 2 435142 1323 1200 470 3 1 53.5644877758 420839 1323 1 1 2 4
1 0 0 14105632 1312 0 0 5 13126 13126 0 0 1 0 735 945 0.180628484848 10.0 45.0 4 292231 1347 780 630 3 1 343.612522985 290916 1347 2 1 6 6
1 0 0 14105632 1313 0 0 7 13126 13126 0 0 1 0 995 1010 0.0124621212121 10.0 45.0 4 290706 1347 995 985 1 1 343.612522985 290916 1347 3 1 2 2
1 0 0 14105632 1314 0 0 3 13126 13126 0 0 1 0 1185 1280 4.3 22.0 40.0 4 371367 1348 1230 1040 3 1 343.612522985 290916 1347 1 1 4 4
1 0 0 14105630 1315 0 0 1 13122 13122 0 0 1 0 510 1095 0.27982989899 4.0 20.0 2 432162 1351 750 490 6 1 301.933223801 430502 1351 1 3 2 8
1 0 0 14105629 1316 0 0 1 13118 13118 0 0 1 0 380 1295 2.051 7.0 33.0 4 491359 1351 690 350 3 1 143.589273955 462596 1319 1 1 2 6
1 0 0 14105629 1317 0 0 1 13119 13119 0 0 2 0 390 1295 4.814 28.0 52.0 4 793240 1325 690 350 4 1 154.578458665 462596 1319 1 1 2 6
1 0 0 14105629 1318 0 0 1 13120 13120 0 0 3 0 390 1295 4.814 28.0 52.0 4 793240 1325 690 350 4 1 210.072895034 462596 1319 1 1 2 6
1 0 0 14105628 1319 0 0 1 13115 13115 0 0 1 0 560 780 3.417 18.0 33.0 4 688694 1033 660 500 5 1 313.71358506 220555 1279 1 1 4 4
1 0 0 14105628 1320 0 0 1 13115 13115 0 0 1 0 1030 1220 3.953 20.0 39.0 4 714380 1208 1170 890 4 1 313.71358506 220555 1279 2 1 4 4
1 0 0 14105628 1321 0 0 1 13116 13116 0 0 2 0 560 780 3.417 18.0 33.0 4 688694 1033 660 500 4 1 342.033741529 220555 1279 1 1 4 4
1 0 0 14105628 1322 0 0 1 13116 13116 0 0 2 0 1030 1220 3.953 20.0 39.0 4 714380 1208 1170 890 4 1 342.033741529 220555 1279 2 1 4 4
1 0 0 14105628 1323 0 0 2 13117 13117 0 0 3 0 475 1110 2.68 16.0 43.0 2 797163 1259 870 450 6 1 352.540484482 220555 1279 1 3 2 6
1 0 0 14105627 1324 0 0 1 13109 13109 0 0 1 0 600 1170 2.326 8.0 26.0 2 214155 1278 1080 540 6 1 512.856355583 111807 1282 1 3 2 2
1 0 0 14105627 1325 0 0 1 13110 13110 0 0 2 0 580 1245 4.208 23.0 40.0 2 962174 1267 915 450 6 1 502.269495075 111807 1282 1 3 2 4
1 0 0 14105627 1326 0 0 1 13111 13111 0 0 3 0 600 1245 0.989 7.0 25.0 2 254256 1280 1200 570 6 1 505.539773401 111807 1282 1 3 2 2
1 0 0 14105626 1327 0 0 1 13108 13108 0 0 1 0 480 1075 0.549112121212 5.0 22.0 2 494913 1323 1035 465 3 1 140.215565966 510772 1350 1 1 2 4
1 0 0 14105625 1328 0 0 7 13106 13106 0 0 1 0 360 510 0.77 3.0 16.0 4 455594 1323 495 345 3 1 83.7610289253 476499 1323 4 1 2 2
1 0 0 14105625 1329 0 0 3 13106 13106 0 0 1 0 540 560 0.282420606061 3.0 16.0 4 482849 1323 545 525 5 1 83.7610289253 476499 1323 1 1 2 2
1 0 0 14105625 1330 0 0 5 13106 13106 0 0 1 0 800 865 1.077 5.0 21.0 4 499051 1351 845 780 3 1 83.7610289253 476499 1323 3 1 2 2
1 0 0 14105625 1331 0 0 4 13106 13106 0 0 1 0 1105 1335 1.244 5.0 22.0 4 428476 1351 1310 1080 3 1 83.7610289253 476499 1323 2 1 2 2
1 0 0 14105625 1332 0 0 4 13107 13107 0 0 2 0 565 670 0.294811212121 3.0 16.0 4 487022 1323 660 555 3 1 84.2464705643 476499 1323 1 1 2 2
1 0 0 14105625 1333 0 0 4 13107 13107 0 0 2 0 795 935 0.287450530303 3.0 16.0 4 483078 1323 925 780 3 1 84.2464705643 476499 1323 2 1 2 2
1 0 0 14105624 1334 0 0 1 13104 13104 0 0 1 0 425 1030 4.931 25.0 45.0 2 1226716 1333 965 370 3 1 146.486466718 452729 1351 1 1 2 2
1 0 0 14105624 1335 0 0 4 13104 13104 0 0 1 0 1045 1180 0.33351385101 5.0 21.0 4 660737 1323 1170 1035 3 1 146.486466718 452729 1351 2 1 2 2
1 0 0 14105623 1336 0 0 6 13103 13103 0 0 1 0 1100 1115 0.249765757576 4.0 20.0 3 434133 1351 1110 1090 3 1 256.074184048 431253 1351 1 1 2 2
1 0 0 14105622 1337 0 0 1 13099 13099 0 0 1 0 420 1020 0.352011212121 4.0 20.0 2 454421 1351 930 405 5 1 239.152162681 448099 1351 1 1 2 8
1 0 0 14105622 1338 0 0 1 13100 13100 0 0 2 0 420 1020 0.352011212121 4.0 20.0 2 454421 1351 930 405 5 1 269.383836837 448099 1351 1 1 2 8
1 0 0 14105622 1339 0 0 4 13101 13101 0 0 3 0 420 440 0.352011212121 4.0 20.0 4 454421 1351 425 405 5 1 254.82025 448099 1351 1 1 2 2
1 0 0 14105622 1340 0 0 4 13102 13102 0 0 4 0 420 440 0.352011212121 4.0 20.0 4 454421 1351 425 405 5 1 254.82025 448099 1351 1 1 2 2
1 0 0 14105621 1341 0 0 3 13097 13097 0 0 1 0 515 525 0.698 8.0 34.0 4 456885 1319 520 510 4 1 612.416840817 461291 1319 1 1 2 2
1 0 0 14105621 1342 0 0 4 13097 13097 0 0 1 0 1120 1220 0.894 7.0 26.0 4 440392 1351 1210 1110 3 1 612.416840817 461291 1319 2 1 2 2
1 0 0 14105621 1343 0 0 3 13098 13098 0 0 2 0 515 975 0.698 8.0 34.0 4 456885 1319 570 510 8 1 659.6315 461291 1319 1 1 2 6
1 0 0 14105620 1344 0 0 1 13095 13095 0 0 1 0 410 945 0.865 4.0 18.0 2 537847 1354 930 400 3 1 110.520310132 493750 1350 1 1 2 2
