arrtm dadtyp day deptm dorp dpcl dpurp dtaz endacttm half hhno id mode oadtyp opcl opurp otaz pathtype pno tour tour_id travcost travdist travtime trexpfac tseg tsvid vot
810 4 1 780 2 789511 6 30 920 2 14102475 27581 5 3 796750 2 512 1 3 1 9160 0.954 4 12 287.808960341 1 2 17
795 1 1 790 2 1205683 0 574 840 2 14102476 27565 4 3 846653 2 524 1 3 1 9165 0.15427010101 1 2 239.667625 1 2 10
1040 4 1 1025 1 847545 7 313 1185 1 14102476 27558 4 1 1205683 0 574 1 1 2 9162 0.698 3 7 223.694472943 1 3 10
895 1 1 855 1 1205683 0 574 1025 2 14102476 27557 6 2 735313 1 1249 3 1 1 9161 0 13 25 223.694472943 1 2 12
420 2 1 428 1 735313 1 1249 855 1 14102476 27556 6 6 -1 10 1270 3 1 1 9161 -1 12 34 223.694472943 2 1 12
427 6 1 395 1 -1 10 1270 428 1 14102476 27555 3 1 1205683 0 574 1 1 1 9161 -1 20 44 223.694472943 1 1 12
825 4 1 795 -1 787800 2 520 950 2 14102476 27572 8 3 846653 2 524 1 4 1 9168 0.12023979798 0 1 239.667625 1 2 6
945 4 1 915 2 787800 3 520 950 2 14102476 27567 4 4 1116699 7 1233 1 3 2 9166 1.472 7 18 239.667625 1 4 10
540 3 1 535 2 846653 2 524 790 1 14102476 27564 5 1 1205683 0 574 1 3 1 9165 0.15427010101 1 2 239.667625 1 1 12
540 3 1 535 2 846653 2 524 795 1 14102476 27571 5 1 1205683 0 574 1 4 1 9168 0.15427010101 1 2 239.667625 1 1 12
1180 1 1 1170 2 1205683 0 574 1440 2 14102476 27570 4 4 1071182 7 502 1 3 3 9167 0.446992424242 2 4 239.667625 1 7 10
1200 1 1 1185 1 1205683 0 574 1440 2 14102476 27559 4 4 847545 7 313 1 1 2 9162 0.696 3 6 223.694472943 1 4 10
830 1 1 810 1 1205683 0 574 1045 2 14102476 27561 3 2 241257 1 1277 1 2 1 9163 3.88 20 33 222.512857176 1 2 12
1180 1 1 1170 1 1205683 0 574 1440 2 14102476 27563 4 4 1071182 7 502 1 2 2 9164 0.446992424242 2 4 222.512857176 1 4 10
1005 4 1 1000 2 1071182 7 502 1170 1 14102476 27569 4 1 1205683 0 574 1 3 3 9167 0.440602045455 1 4 239.667625 1 6 10
450 2 1 420 1 241257 1 1277 810 1 14102476 27560 3 1 1205683 0 574 1 2 1 9163 4.044 20 36 222.512857176 1 1 12
960 1 1 950 2 1205683 0 574 1025 2 14102476 27573 5 4 787800 2 520 1 4 1 9168 0.156148712121 1 3 239.667625 2 3 12
960 1 1 950 2 1205683 0 574 1000 2 14102476 27568 5 4 787800 3 520 1 3 2 9166 0.156148712121 1 3 239.667625 2 5 12
1050 4 1 1045 1 1071182 7 502 1170 1 14102476 27562 3 1 1205683 0 574 1 2 2 9164 0.440602045455 1 4 222.512857176 1 3 6
875 4 1 840 2 1116699 7 1233 915 1 14102476 27566 4 1 1205683 0 574 1 3 2 9166 1.604 7 19 239.667625 1 3 10
1040 4 1 1025 2 847545 7 313 1185 1 14102476 27574 4 1 1205683 0 574 1 4 2 9169 0.698 3 7 239.667625 1 4 10
1200 1 1 1185 2 1205683 0 574 1440 2 14102476 27575 4 4 847545 7 313 1 4 2 9169 0.696 3 6 239.667625 1 5 10
805 4 1 800 1 805408 4 361 875 1 14102477 27553 3 1 1054736 0 389 1 1 2 9171 0.394117272727 2 4 194.653178436 1 3 7
885 1 1 875 1 1054736 0 389 1440 2 14102477 27554 3 4 805408 4 361 1 1 2 9171 0.394117272727 2 4 194.653178436 1 4 7
585 4 1 565 1 833989 4 1257 745 1 14102477 27551 3 1 1054736 0 389 1 1 1 9170 2.232 11 24 194.653178436 1 1 7
765 1 1 745 1 1054736 0 389 800 2 14102477 27552 3 4 833989 4 1257 1 1 1 9170 2.356 12 25 194.653178436 1 2 7
650 4 1 640 1 833777 4 1303 655 1 14102478 27548 3 4 968608 5 1301 1 2 1 9173 0.14867729798 5 20 419.320881295 3 3 8
640 4 1 635 1 968608 5 1301 640 1 14102478 27547 3 4 968610 5 1301 1 2 1 9173 0.0220454545455 1 8 419.320881295 2 2 8
660 4 1 655 1 902992 5 1303 695 1 14102478 27549 3 4 833777 4 1303 1 2 1 9173 0.0506576767677 0 5 419.320881295 4 4 8
910 4 1 855 1 902992 7 1303 1020 2 14102478 27544 6 2 828896 1 1250 3 1 1 9172 0 18 36 393.000462193 1 2 22
355 2 1 310 1 828896 1 1250 855 1 14102478 27543 6 1 815160 0 637 3 1 1 9172 0 15 25 393.000462193 1 1 22
1035 1 1 1020 1 815160 0 637 1440 2 14102478 27545 3 4 902992 7 1303 1 1 1 9172 0.572261969697 4 14 393.000462193 2 3 22
710 1 1 695 1 815160 0 637 1440 2 14102478 27550 3 4 902992 5 1303 1 2 1 9173 0.572261969697 4 14 419.320881295 1 5 8
610 4 1 600 1 968610 5 1301 635 1 14102478 27546 3 1 815160 0 637 1 2 1 9173 0.47682489899 4 12 419.320881295 1 1 8
810 1 1 765 -1 1183763 0 990 920 2 14102479 27536 8 3 913979 2 864 1 3 1 9180 1.35 6 11 678.01775 1 2 11
1190 1 1 1180 1 1183763 0 990 1440 2 14102479 27534 4 4 1125878 5 1047 1 2 3 9178 0.29307219697 1 5 632.829833535 1 8 20
985 4 1 975 1 1258363 7 1028 1085 1 14102479 27524 3 1 1183763 0 990 1 1 2 9175 0.374225353535 1 4 629.487052199 1 3 11
1040 1 1 985 2 1183763 0 990 1440 2 14102479 27538 4 4 797163 4 1259 1 3 2 9181 5.864 22 48 678.01775 1 4 20
915 1 1 900 1 1183763 0 990 920 2 14102479 27528 4 2 903345 1 107 1 2 1 9176 0.674 3 6 632.829833535 1 2 78
940 4 1 920 2 797163 4 1259 985 1 14102479 27537 4 1 1183763 0 990 1 3 2 9181 5.802 22 44 678.01775 1 3 20
1150 4 1 1140 1 1125878 5 1047 1180 1 14102479 27533 4 1 1183763 0 990 1 2 3 9178 0.294315656566 1 5 632.829833535 1 7 20
1040 1 1 985 1 1183763 0 990 1040 2 14102479 27530 4 4 797163 4 1259 1 2 2 9177 5.864 22 48 632.829833535 1 4 20
470 2 1 450 1 745565 1 177 910 1 14102479 27522 3 1 1183763 0 990 1 1 1 9174 0.886 5 12 629.487052199 1 1 45
450 3 1 400 -1 913979 2 864 765 1 14102479 27535 8 1 1183763 0 990 1 3 1 9180 1.248 6 11 678.01775 1 1 11
455 3 1 420 -1 741177 2 999 770 1 14102479 27539 8 1 1183763 0 990 1 4 1 9182 0.28952510101 2 4 678.01775 1 1 11
460 2 1 450 1 903345 1 107 900 1 14102479 27527 3 1 1183763 0 990 1 2 1 9176 0.674 3 7 632.829833535 1 1 45
1095 4 1 1085 1 1227124 7 1048 1245 1 14102479 27525 3 4 1258363 7 1028 1 1 2 9175 0.270620580808 1 6 629.487052199 2 4 11
1150 4 1 1140 2 1125878 5 1047 1180 1 14102479 27541 4 1 1183763 0 990 1 4 2 9183 0.294315656566 1 5 678.01775 1 3 20
1190 1 1 1180 2 1183763 0 990 1440 2 14102479 27542 4 4 1125878 5 1047 1 4 2 9183 0.29307219697 1 5 678.01775 1 4 20
925 1 1 910 1 1183763 0 990 975 2 14102479 27523 3 2 745565 1 177 1 1 1 9174 0.886 5 11 629.487052199 1 2 45
1130 1 1 1120 1 1183763 0 990 1140 2 14102479 27532 3 4 697664 7 1016 1 2 4 9179 0.373362651515 1 4 632.829833535 1 6 11
1050 4 1 1040 1 697664 7 1016 1120 1 14102479 27531 3 1 1183763 0 990 1 2 4 9179 0.373362651515 1 4 632.829833535 1 5 11
1255 1 1 1245 1 1183763 0 990 1440 2 14102479 27526 3 4 1227124 7 1048 1 1 2 9175 0.314150984848 1 5 629.487052199 1 5 11
805 1 1 770 -1 1183763 0 990 1140 2 14102479 27540 8 3 741177 2 999 1 4 1 9182 0.28952510101 2 4 678.01775 1 2 11
940 4 1 920 1 797163 4 1259 985 1 14102479 27529 4 1 1183763 0 990 1 2 2 9177 5.802 22 44 632.829833535 1 3 20
1295 1 1 1290 1 1206131 0 978 1440 2 14102480 27517 4 4 1125873 4 1037 1 1 2 9185 0.452327626263 2 9 151.101010501 1 4 17
1140 4 1 1130 2 1125873 4 1037 1290 1 14102480 27520 4 1 1206131 0 978 1 2 2 9187 0.502180707071 2 9 150.12355554 1 3 17
1070 1 1 1065 1 1206131 0 978 1130 2 14102480 27519 3 2 845201 1 982 1 2 1 9186 0.219463030303 1 6 150.12355554 1 2 34
1140 4 1 1130 1 1125873 4 1037 1290 1 14102480 27516 4 1 1206131 0 978 1 1 2 9185 0.502180707071 2 9 151.101010501 1 3 17
575 2 1 570 1 845201 1 982 1065 1 14102480 27518 3 1 1206131 0 978 1 2 1 9186 0.219463030303 1 6 150.12355554 1 1 34
1295 1 1 1290 2 1206131 0 978 1440 2 14102480 27521 4 4 1125873 4 1037 1 2 2 9187 0.452327626263 2 9 150.12355554 1 4 17
1130 1 1 1090 1 1206131 0 978 1130 2 14102480 27515 3 2 840380 1 1301 1 1 1 9184 2.364 12 28 151.101010501 1 2 34
525 2 1 495 1 840380 1 1301 1090 1 14102480 27514 3 1 1206131 0 978 1 1 1 9184 2.53 12 28 151.101010501 1 1 34
1210 4 1 1190 -1 1262866 7 1120 1210 1 14102499 27349 1 1 1263069 0 1119 1 1 2 9245 0 0.4 8 126.943153895 1 4 9
1225 1 1 1210 -1 1263069 0 1119 1440 2 14102499 27350 1 4 1262866 7 1120 1 1 2 9245 0 0.4 8 126.943153895 1 5 9
600 2 1 575 1 733524 1 515 1095 1 14102499 27346 3 1 1263069 0 1119 1 1 1 9244 2.254 10 20 126.943153895 1 1 28
1120 3 1 1095 1 677805 6 1301 1130 2 14102499 27347 3 2 733524 1 515 1 1 1 9244 1.562 8 23 126.943153895 1 2 28
1150 1 1 1130 1 1263069 0 1119 1190 2 14102499 27348 3 3 677805 6 1301 1 1 1 9244 2.018 10 23 126.943153895 2 3 28
545 1 1 515 1 1213957 0 891 620 2 14102531 27122 3 4 157406 1 1292 1 1 1 9328 3.186 13 31 152.797103292 1 2 14
855 1 1 830 1 1213957 0 891 1440 2 14102531 27126 4 4 728199 3 1212 1 1 2 9329 2.414 10 19 152.797103292 1 6 11
395 4 1 375 1 157406 1 1292 515 1 14102531 27121 3 1 1213957 0 891 1 1 1 9328 3.346 13 28 152.797103292 1 1 14
635 4 1 620 1 810863 4 1195 700 1 14102531 27123 3 1 1213957 0 891 1 1 3 9330 1.036 5 11 152.797103292 1 3 6
715 1 1 700 1 1213957 0 891 790 2 14102531 27124 3 4 810863 4 1195 1 1 3 9330 1.04 5 11 152.797103292 1 4 6
815 4 1 790 1 728199 3 1212 830 1 14102531 27125 3 1 1213957 0 891 1 1 2 9329 2.17 10 19 152.797103292 1 5 6
440 2 1 430 1 913979 1 864 970 1 14102533 27105 3 1 1143004 0 912 1 1 1 9334 0.748 2 8 160.125671409 1 1 14
905 4 1 900 -1 886230 6 226 905 2 14102533 27111 2 2 1226855 1 371 1 2 1 9335 0 1.35 9 155.903466484 1 3 14
505 3 1 445 -1 740439 2 351 575 1 14102533 27109 2 1 1143004 0 912 1 2 1 9335 0 11.4 76 155.903466484 1 1 14
980 4 1 970 1 711010 7 815 1050 2 14102533 27106 3 2 913979 1 864 1 1 1 9334 0.254335 1 3 160.125671409 1 2 14
960 1 1 905 -1 1143004 0 912 1100 2 14102533 27112 2 4 886230 6 226 1 2 1 9335 0 9.3 62 155.903466484 2 4 14
1270 1 1 1250 1 1143004 0 912 1440 2 14102533 27108 3 4 1013123 7 824 1 1 1 9334 1.202 5 12 160.125671409 3 4 14
1155 4 1 1100 1 1013123 7 824 1260 1 14102533 27113 3 1 1143004 0 912 1 2 2 9336 1.202 5 12 155.903466484 1 5 6
1275 1 1 1260 1 1143004 0 912 1440 2 14102533 27114 3 4 1013123 7 824 1 2 2 9336 1.202 5 12 155.903466484 1 6 6
1075 4 1 1050 1 1013123 7 824 1250 2 14102533 27107 3 4 711010 7 815 1 1 1 9334 0.512830909091 2 5 160.125671409 2 3 14
585 2 1 575 -1 1226855 1 371 900 1 14102533 27110 2 3 740439 2 351 1 2 1 9335 0 2.4 16 155.903466484 2 2 14
1135 4 1 1110 1 955407 4 1243 1260 2 14102552 26967 3 2 1125872 1 1057 1 1 1 9382 4.134 21 35 300.294085684 1 2 8
585 2 1 570 1 1125872 1 1057 1110 1 14102552 26966 3 1 734556 0 1197 1 1 1 9382 1.28 5 12 300.294085684 1 1 8
1290 2 1 1260 1 1125872 1 1057 1365 2 14102552 26968 3 4 955407 4 1243 1 1 1 9382 4.098 21 35 300.294085684 2 3 8
1380 1 1 1365 1 734556 0 1197 1440 2 14102552 26969 3 2 1125872 1 1057 1 1 1 9382 1.28 5 11 300.294085684 3 4 8
1300 1 1 1280 1 1169305 0 1054 1440 2 14102557 26934 3 4 1031435 7 41 1 1 1 9397 1.72 8 15 790.228382668 3 4 12
545 2 1 515 1 716760 1 1256 1085 1 14102557 26931 3 1 1169305 0 1054 1 1 1 9397 3.9 21 36 790.228382668 1 1 12
1115 4 1 1085 1 1077204 5 9 1125 2 14102557 26932 3 2 716760 1 1256 1 1 1 9397 2.37 13 37 790.228382668 1 2 12
1135 4 1 1125 1 1031435 7 41 1280 2 14102557 26933 3 4 1077204 5 9 1 1 1 9397 0.075361010101 0 7 790.228382668 2 3 12
1090 1 1 1075 1 759001 0 756 1440 2 14102577 26775 3 4 1120839 7 132 1 1 1 9458 0.648 4 8 280.954427535 3 5 22
465 2 1 440 1 789494 1 34 970 1 14102577 26772 3 4 1120839 7 132 1 1 1 9458 1.07 4 12 280.954427535 2 2 22
985 4 1 970 1 789464 5 11 1005 2 14102577 26773 3 2 789494 1 34 1 1 1 9458 0.0819155555556 0 7 280.954427535 1 3 22
595 2 1 560 -1 1169278 1 1069 1145 1 14102577 26776 2 1 759001 0 756 1 2 1 9459 0 2.4 16 279.136965837 1 1 22
1175 1 1 1145 -1 759001 0 756 1440 2 14102577 26777 2 2 1169278 1 1069 1 2 1 9459 0 2.4 16 279.136965837 1 2 22
340 4 1 325 1 1120839 7 132 440 1 14102577 26771 3 1 759001 0 756 1 1 1 9458 0.6 3 7 280.954427535 1 1 22
1055 4 1 1005 1 1120839 7 132 1075 2 14102577 26774 3 4 789464 5 11 1 1 1 9458 1.12 5 12 280.954427535 2 4 22
590 2 1 570 1 959719 1 1019 1035 1 14102590 26651 3 1 766290 0 1094 1 1 1 9504 0.884 4 8 496.658255945 1 1 22
1060 4 1 1035 1 757988 5 1097 1080 2 14102590 26652 3 2 959719 1 1019 1 1 1 9504 0.882 3 8 496.658255945 1 2 22
1085 1 1 1080 1 766290 0 1094 1440 2 14102590 26653 3 4 757988 5 1097 1 1 1 9504 0.0903409090909 0 4 496.658255945 2 3 22
1085 3 1 1080 1 789545 6 15 1090 1 14102659 26065 3 1 717395 0 20 1 2 1 9716 0.0499311616162 0 6 132.638779948 1 1 11
1065 3 1 1035 1 890810 6 144 1070 2 14102659 26063 3 2 1067455 1 951 1 1 1 9715 0.51354040404 2 50 125.900003473 1 2 45
1290 1 1 1270 1 717395 0 20 1440 2 14102659 26068 3 4 796742 5 514 1 2 1 9716 0.78 3 11 132.638779948 1 4 11
575 2 1 545 1 1067455 1 951 1035 1 14102659 26062 3 1 717395 0 20 1 1 1 9715 1.114 5 53 125.900003473 1 1 45
1125 4 1 1090 1 865755 4 514 1180 1 14102659 26066 3 3 789545 6 15 1 2 1 9716 0.782 3 12 132.638779948 2 2 11
1095 1 1 1070 1 717395 0 20 1440 2 14102659 26064 3 3 890810 6 144 1 1 1 9715 0.562517651515 2 11 125.900003473 2 3 45
1185 4 1 1180 1 796742 5 514 1270 1 14102659 26067 3 4 865755 4 514 1 2 1 9716 0.0614393939394 0 4 132.638779948 3 3 11
615 4 1 605 1 789536 4 13 660 1 14102671 25986 3 1 1034634 4 47 1 1 1 9744 0.0825634090909 0 4 81.9190737628 1 2 7
670 1 1 660 1 1034633 0 47 1440 2 14102671 25987 3 4 789536 4 13 1 1 1 9744 0.0842202272727 0 4 81.9190737628 1 3 7
1125 4 1 1110 -1 1100183 4 936 1155 1 14102672 25984 2 1 1086534 0 124 1 1 2 9746 0 1.35 9 128.631810469 1 3 6
1170 1 1 1155 -1 1086534 0 124 1440 2 14102672 25985 6 4 1100183 4 936 3 1 2 9746 0 1 5 128.631810469 1 4 6
650 2 1 630 1 1127929 1 1085 1050 1 14102672 25982 3 1 1086534 0 124 1 1 1 9745 0.616 3 8 128.631810469 1 1 12
1080 1 1 1050 1 1086534 0 124 1110 2 14102672 25983 3 2 1127929 1 1085 1 1 1 9745 0.542879520202 3 7 128.631810469 1 2 12
920 4 1 910 1 932495 3 431 920 2 14102673 25969 4 4 1118701 5 872 1 1 1 9747 1.532 7 12 128.376858004 3 4 60
1245 1 1 1225 -1 1009918 0 287 1440 2 14102673 25979 1 4 688280 7 324 1 2 2 9749 0 1.4 28 127.698736111 1 7 10
925 4 1 920 1 903309 1 186 990 2 14102673 25970 3 4 932495 3 431 1 1 1 9747 0.086211489899 0 3 128.376858004 4 5 34
900 4 1 885 1 1118701 5 872 910 2 14102673 25968 4 3 758079 6 1100 1 1 1 9747 1.188 5 14 128.376858004 2 3 60
860 3 1 855 1 758079 6 1100 885 2 14102673 25967 4 2 1125918 1 1114 1 1 1 9747 0.222214545455 1 5 128.376858004 1 2 60
1085 4 1 1050 1 757987 7 1091 1170 1 14102673 25980 3 1 1009918 0 287 1 3 1 9750 1.094 5 11 132.675226354 1 1 10
535 4 1 525 -1 1162176 1 1338 720 1 14102673 25974 1 2 1161979 1 1338 1 2 1 9748 0 2.95 59 127.698736111 2 2 34
675 2 1 660 1 1125918 1 1114 855 1 14102673 25966 3 1 1009918 0 287 1 1 1 9747 1.302 6 11 128.376858004 1 1 34
1005 4 1 990 1 886224 4 219 1005 2 14102673 25971 3 4 903309 1 186 1 1 1 9747 0.526325606061 2 8 128.376858004 5 6 34
855 2 1 840 2 1161979 1 1338 990 2 14102673 25976 5 4 1162084 1 1338 1 2 1 9748 0.756 2 13 127.698736111 2 4 83
1015 1 1 1005 1 1009918 0 287 1440 2 14102673 25972 3 4 886224 4 219 1 1 1 9747 0.217082727273 1 4 128.376858004 6 7 34
415 2 1 385 1 1161979 1 1338 525 1 14102673 25973 3 1 1009918 0 287 1 2 1 9748 2.932 17 38 127.698736111 1 1 34
1185 1 1 1170 1 1009918 0 287 1440 2 14102673 25981 3 4 757987 7 1091 1 3 1 9750 0.982 4 11 132.675226354 1 2 10
1030 1 1 990 1 1009918 0 287 1210 2 14102673 25977 3 2 1161979 1 1338 1 2 1 9748 2.95 17 39 127.698736111 3 5 34
1225 4 1 1210 -1 688280 7 324 1225 1 14102673 25978 1 1 1009918 0 287 1 2 2 9749 0 1.4 28 127.698736111 1 6 10
735 4 1 720 2 1162084 1 1338 840 2 14102673 25975 5 4 1162176 1 1338 1 2 1 9748 0.748 2 13 127.698736111 1 3 83
755 2 1 725 1 794687 1 1333 1095 1 14102674 25964 3 4 1226852 5 372 1 1 1 9751 3.716 16 30 115.876360128 3 3 12
1140 1 1 1095 1 834194 0 92 1440 2 14102674 25965 3 2 794687 1 1333 1 1 1 9751 4.37 17 40 115.876360128 1 4 12
715 4 1 700 1 1226852 5 372 725 1 14102674 25963 3 4 1179568 4 736 1 1 1 9751 1.202 5 11 115.876360128 2 2 12
690 4 1 675 1 1179568 4 736 700 1 14102674 25962 3 1 834194 0 92 1 1 1 9751 0.417115 2 6 115.876360128 1 1 12
1040 4 1 1015 1 216618 5 1279 1080 2 14102695 25793 3 4 109393 4 1282 1 1 1 9810 2.914 12 29 646.919255065 4 5 6
860 4 1 830 1 109393 4 1282 1015 2 14102695 25792 3 4 212390 5 1279 1 1 1 9810 2.9 13 29 646.919255065 3 4 6
755 4 1 750 1 212390 5 1279 830 2 14102695 25791 3 4 220392 4 1279 1 1 1 9810 0.214623737374 3 16 646.919255065 2 3 6
475 4 1 450 1 217163 4 1276 720 1 14102695 25789 3 1 923086 0 916 1 1 1 9810 1.182 4 15 646.919255065 1 1 6
730 4 1 720 1 220392 4 1279 750 2 14102695 25790 3 4 217163 4 1276 1 1 1 9810 0.586151666667 5 21 646.919255065 1 2 6
1105 1 1 1080 1 923086 0 916 1440 2 14102695 25794 3 4 216618 5 1279 1 1 1 9810 1.252 7 23 646.919255065 5 6 6
635 4 1 625 1 997380 7 795 690 1 14102696 25787 3 1 854189 0 851 1 1 1 9811 0.542579545455 3 9 361.17177534 1 1 8
700 1 1 690 1 854189 0 851 1440 2 14102696 25788 3 4 997380 7 795 1 1 1 9811 0.542579545455 3 9 361.17177534 1 2 8
710 4 1 700 1 1125904 5 1106 750 1 14102734 25486 4 4 1142509 4 1064 1 2 1 9920 0.292493030303 1 6 182.968961604 2 4 10
760 1 1 750 2 698442 0 1145 1440 2 14102734 25482 4 4 1125904 5 1106 1 1 1 9919 0.303282727273 1 4 181.917823858 1 3 10
420 4 1 400 1 1111454 7 1300 510 1 14102734 25483 3 1 698442 0 1145 1 2 2 9921 2.02 11 23 182.968961604 1 1 6
690 4 1 675 1 1142509 4 1064 700 1 14102734 25485 4 1 698442 0 1145 1 2 1 9920 0.597691262626 2 7 182.968961604 1 3 10
710 4 1 700 2 1125904 5 1106 750 1 14102734 25481 4 4 1142509 4 1064 1 1 1 9919 0.292493030303 1 6 181.917823858 2 2 10
570 1 1 510 1 698442 0 1145 675 2 14102734 25484 3 4 1111454 7 1300 1 2 2 9921 1.804 10 25 182.968961604 1 2 6
760 1 1 750 1 698442 0 1145 1440 2 14102734 25487 4 4 1125904 5 1106 1 2 1 9920 0.303282727273 1 4 182.968961604 1 5 10
690 4 1 675 2 1142509 4 1064 700 1 14102734 25480 4 1 698442 0 1145 1 1 1 9919 0.597691262626 2 7 181.917823858 1 1 10
750 3 1 730 1 718273 2 1339 1325 1 14102745 25377 3 4 865757 6 514 1 1 1 9957 2.004 11 25 214.280017479 2 2 10
1090 1 1 1075 2 1083129 0 485 1440 2 14102745 25382 5 3 948491 6 656 1 3 1 9959 0.844 3 8 238.896426707 1 2 21
1020 3 1 1005 2 948491 6 656 1075 1 14102745 25381 5 1 1083129 0 485 1 3 1 9959 0.836 3 9 238.896426707 1 1 21
1090 1 1 1075 1 1083129 0 485 1440 2 14102745 25380 5 3 948491 6 656 1 2 1 9958 0.844 3 8 222.061850805 1 2 21
1020 3 1 1005 2 948491 6 656 1075 1 14102745 25383 5 1 1083129 0 485 1 4 1 9960 0.836 3 9 325.335455597 1 1 21
720 4 1 710 1 865757 6 514 730 1 14102745 25376 3 1 1083129 0 485 1 1 1 9957 0.307196060606 1 5 214.280017479 1 1 10
1090 1 1 1075 2 1083129 0 485 1440 2 14102745 25384 5 3 948491 6 656 1 4 1 9960 0.844 3 8 325.335455597 1 2 21
1020 3 1 1005 1 948491 6 656 1075 1 14102745 25379 5 1 1083129 0 485 1 2 1 9958 0.836 3 9 222.061850805 1 1 21
1345 1 1 1325 1 1083129 0 485 1440 2 14102745 25378 3 3 718273 2 1339 1 1 1 9957 2.078 12 22 214.280017479 1 3 10
945 4 1 930 1 1148224 5 1303 980 1 14102747 25373 3 1 1205357 0 640 1 2 1 9962 0.219646868687 3 12 197.012754528 1 1 28
935 4 1 925 1 1059560 1 1301 1085 1 14102747 25371 3 4 890452 5 1303 1 1 1 9961 0.26826 5 20 187.003427573 2 2 28
1105 1 1 1085 1 1205357 0 640 1440 2 14102747 25372 3 4 1059560 1 1301 1 1 1 9961 0.577775151515 4 14 187.003427573 1 3 28
995 4 1 980 1 1059560 1 1301 1000 1 14102747 25374 3 4 1148224 5 1303 1 2 1 9962 0.302215252525 5 20 197.012754528 2 2 28
915 4 1 905 1 890452 5 1303 925 1 14102747 25370 3 1 1205357 0 640 1 1 1 9961 0.552346944444 3 12 187.003427573 1 1 28
1015 1 1 1000 1 1205357 0 640 1440 2 14102747 25375 3 4 1059560 1 1301 1 2 1 9962 0.577775151515 4 14 197.012754528 1 3 28
900 2 1 890 1 1186525 1 916 1170 1 14102750 25348 3 1 1007415 0 916 1 3 1 9975 0.322483232323 1 8 485.080147037 1 3 22
895 4 1 890 1 257130 5 1276 920 2 14102750 25338 3 2 221265 1 1276 1 1 1 9970 0.166914040404 2 12 371.518941673 1 6 22
430 3 1 410 1 816104 2 914 830 1 14102750 25350 4 1 1007415 0 916 1 4 1 9977 0.758 1 7 485.080147037 1 1 14
685 4 1 675 1 229863 5 1276 695 1 14102750 25340 3 2 221265 1 1276 1 1 2 9971 0.331317020202 2 12 371.518941673 1 4 0
850 1 1 830 1 1007415 0 916 1440 2 14102750 25351 4 3 816104 2 914 1 4 1 9977 0.744 1 7 485.080147037 1 2 14
475 1 1 450 1 1007415 0 916 495 2 14102750 25336 3 4 837203 5 1199 1 1 3 9972 1.46 8 17 371.518941673 1 2 8
1185 4 1 1170 -1 250792 7 1276 1185 1 14102750 25342 1 1 1007415 0 916 1 1 4 9973 0 4.65 93 371.518941673 1 8 8
1180 1 1 1170 1 1007415 0 916 1440 2 14102750 25349 3 2 1186525 1 916 1 3 1 9975 0.320494545455 1 8 485.080147037 1 4 22
510 2 1 495 1 221265 1 1276 675 1 14102750 25337 3 1 1007415 0 916 1 1 1 9970 0.85 4 15 371.518941673 1 3 22
840 1 1 800 1 1007415 0 916 890 2 14102750 25347 3 3 740439 2 351 1 3 2 9976 3.846 18 31 485.080147037 1 2 8
370 2 1 350 1 830033 1 1340 975 1 14102750 25344 4 1 1007415 0 916 1 2 1 9974 3.008 14 42 363.84970024 1 1 39
1005 1 1 975 1 1007415 0 916 1440 2 14102750 25345 3 2 830033 1 1340 1 2 1 9974 2.932 14 42 363.84970024 1 2 22
700 2 1 695 1 221265 1 1276 890 2 14102750 25341 3 4 229863 5 1276 1 1 2 9971 0.331317020202 2 12 371.518941673 1 5 0
935 1 1 920 1 1007415 0 916 1170 2 14102750 25339 3 4 257130 5 1276 1 1 1 9970 0.772 4 15 371.518941673 2 7 22
415 4 1 390 1 837203 5 1199 450 1 14102750 25335 3 1 1007415 0 916 1 1 3 9972 1.462 8 17 371.518941673 1 1 8
1200 1 1 1185 -1 1007415 0 916 1440 2 14102750 25343 1 4 250792 7 1276 1 1 4 9973 0 4.65 93 371.518941673 1 9 8
470 3 1 435 1 740439 2 351 800 1 14102750 25346 3 1 1007415 0 916 1 3 2 9976 3.546 17 39 485.080147037 1 1 8
505 2 1 495 1 956689 1 908 715 1 14102772 25169 3 1 920019 0 849 1 1 1 10038 0.836 3 8 334.993867558 1 1 14
1065 4 1 1055 1 789469 5 11 1075 2 14102772 25171 3 4 890741 6 144 1 1 1 10038 0.565078383838 3 11 334.993867558 2 5 14
725 3 1 715 2 956686 6 1190 795 1 14102772 25174 5 2 956689 1 908 1 1 2 10039 0.211394343434 2 5 334.993867558 1 2 0
805 2 1 795 2 956689 1 908 995 2 14102772 25175 5 3 956686 6 1190 1 1 2 10039 0.211394343434 2 5 334.993867558 1 3 0
1015 4 1 995 1 890741 6 144 1055 2 14102772 25170 3 2 956689 1 908 1 1 1 10038 1.83 8 18 334.993867558 1 4 14
1195 1 1 1170 1 920019 0 849 1440 2 14102772 25173 3 4 944011 4 481 1 1 1 10038 1.77 8 11 334.993867558 4 7 14
1085 4 1 1075 1 944011 4 481 1170 2 14102772 25172 3 4 789469 5 11 1 1 1 10038 0.294019848485 1 6 334.993867558 3 6 14
650 4 1 645 1 734556 1 1197 655 1 14102774 25156 3 1 734556 0 1197 1 1 1 10042 2.7506890046 1 4 345.796053174 1 1 18
755 1 1 750 1 734556 0 1197 860 2 14102774 25158 3 4 956597 1 1196 1 1 1 10042 0.676 1 4 345.796053174 1 3 18
