arrtm dadtyp day deptm dorp dpcl dpurp dtaz endacttm half hhno id mode oadtyp opcl opurp otaz pathtype pno tour tour_id travcost travdist travtime trexpfac tseg tsvid vot
775 1 1 770 1 825064 0 1260 1270 2 14103344 20830 3 4 704964 5 1343 1 1 1 11633 0.278796363636 5 20 138.257262272 1 4 6
1295 4 1 1270 1 1117988 7 1244 1350 1 14103344 20831 3 1 825064 0 1260 1 1 3 11635 1.376 9 27 138.257262272 1 5 6
1370 4 1 1350 1 705922 7 1262 1440 1 14103344 20832 4 4 1117988 7 1244 1 1 3 11635 1.482 10 25 138.257262272 2 6 11
1270 1 1 1440 1 825064 0 1260 1440 2 14103344 20833 4 4 705922 7 1262 1 1 3 11635 0.299601010101 4 18 138.257262272 1 7 11
585 2 1 565 -1 829676 1 1257 1060 1 14103344 20834 6 1 825064 0 1260 3 2 1 11636 0 5 22 125.139152943 1 1 14
1065 4 1 1060 -1 1016658 7 1257 1140 2 14103344 20835 1 2 829676 1 1257 1 2 1 11636 0 1.65 33 125.139152943 1 2 14
1165 4 1 1140 2 1117988 7 1244 1350 2 14103344 20836 4 4 1016658 7 1257 1 2 1 11636 1.136 7 23 125.139152943 2 3 24
1370 4 1 1350 2 705922 7 1262 1440 2 14103344 20837 4 4 1117988 7 1244 1 2 1 11636 1.482 10 25 125.139152943 3 4 24
1270 1 1 1440 2 825064 0 1260 1440 2 14103344 20838 4 4 705922 7 1262 1 2 1 11636 0.299601010101 4 18 125.139152943 4 5 24
460 2 1 420 -1 828950 1 1248 1020 1 14103345 20816 2 1 921360 0 1343 1 1 1 11637 0 7.2 48 125.343191965 1 1 14
1100 4 1 1090 -1 1161562 7 1245 1280 2 14103345 20817 2 2 1147905 7 1248 1 1 1 11637 0 4.65 31 125.343191965 1 3 14
1320 1 1 1280 -1 921360 0 1343 1440 2 14103345 20818 2 4 1161562 7 1245 1 1 1 11637 0 8.4 56 125.343191965 2 4 14
470 4 1 400 1 801666 1 1324 535 1 14103345 20819 4 1 921360 0 1343 1 2 1 11638 6.116 31 58 123.27246095 1 1 24
540 4 1 535 1 849489 1 1325 650 1 14103345 20820 4 4 801666 1 1324 1 2 1 11638 0.792 6 23 123.27246095 2 2 24
690 4 1 650 1 1078454 1 1256 750 2 14103345 20821 4 4 849489 1 1325 1 2 1 11638 5.238 26 46 123.27246095 1 3 24
760 4 1 750 1 799719 1 1259 760 2 14103345 20822 3 4 1078454 1 1256 1 2 1 11638 0.608 6 23 123.27246095 2 4 14
780 1 1 760 1 921360 0 1343 990 2 14103345 20823 3 4 799719 1 1259 1 2 1 11638 0.858 7 24 123.27246095 3 5 14
1035 4 1 990 -1 1147905 7 1248 1090 1 14103345 20824 2 1 921360 0 1343 1 2 2 11639 0 7.2 48 123.27246095 1 6 6
1100 4 1 1090 -1 1161562 7 1245 1280 1 14103345 20825 2 4 1147905 7 1248 1 2 2 11639 0 4.65 31 123.27246095 2 7 6
1320 1 1 1280 -1 921360 0 1343 1440 2 14103345 20826 2 4 1161562 7 1245 1 2 2 11639 0 8.4 56 123.27246095 1 8 6
710 4 1 705 -1 1238106 7 1270 735 1 14103347 20809 1 1 1140137 0 1270 1 1 2 11642 0 1.85 37 101.385696996 1 4 9
740 1 1 735 -1 1140137 0 1270 1440 2 14103347 20810 1 4 1238106 7 1270 1 1 2 11642 0 1.85 37 101.385696996 1 5 9
600 4 1 585 2 920003 4 1270 640 1 14103347 20811 4 1 1140137 0 1270 1 2 1 11643 0.335615429293 1 9 102.089992626 1 1 16
655 4 1 640 2 797163 5 1259 665 2 14103347 20812 4 4 920003 4 1270 1 2 1 11643 1.242 8 25 102.089992626 1 2 16
680 1 1 665 2 1140137 0 1270 1440 2 14103347 20813 4 4 797163 5 1259 1 2 1 11643 1.57 8 24 102.089992626 2 3 16
600 4 1 585 1 920003 4 1270 640 1 14103347 20806 4 1 1140137 0 1270 1 1 1 11641 0.335615429293 1 9 101.385696996 1 1 16
655 4 1 640 1 797163 5 1259 665 2 14103347 20807 4 4 920003 4 1270 1 1 1 11641 1.242 8 25 101.385696996 1 2 16
680 1 1 665 1 1140137 0 1270 705 2 14103347 20808 4 4 797163 5 1259 1 1 1 11641 1.57 8 24 101.385696996 2 3 16
445 2 1 420 -1 797163 1 1259 780 1 14103349 20798 6 1 1099451 0 1261 3 1 1 11645 0 6 23 142.603168937 1 1 8
785 4 1 780 -1 751724 6 1259 810 2 14103349 20799 1 2 797163 1 1259 1 1 1 11645 0 0.9 18 142.603168937 1 2 8
815 2 1 810 -1 797163 1 1259 900 2 14103349 20800 1 4 751724 6 1259 1 1 1 11645 0 0.9 18 142.603168937 2 3 8
930 1 1 900 -1 1099451 0 1261 945 2 14103349 20801 6 2 797163 1 1259 3 1 1 11645 0 6 23 142.603168937 3 4 8
995 4 1 945 -1 798393 7 1261 995 1 14103349 20802 1 1 1099451 0 1261 1 1 2 11646 0 0.9 18 142.603168937 1 5 5
1030 1 1 995 -1 1099451 0 1261 1440 2 14103349 20803 1 4 798393 7 1261 1 1 2 11646 0 0.9 18 142.603168937 1 6 5
520 2 1 510 1 408926 1 1323 960 1 14103355 20756 3 1 523122 0 1323 1 1 1 11663 0.706 3 16 234.028472994 1 1 18
970 1 1 960 1 523122 0 1323 1150 2 14103355 20757 3 2 408926 1 1323 1 1 1 11663 0.706 3 16 234.028472994 1 2 18
1160 4 1 1150 1 515654 5 1351 1185 1 14103355 20758 4 1 523122 0 1323 1 1 2 11664 0.383144166667 5 20 234.028472994 1 3 13
1195 1 1 1185 1 523122 0 1323 1440 2 14103355 20759 4 4 515654 5 1351 1 1 2 11664 0.383144166667 5 20 234.028472994 1 4 13
730 3 1 720 2 514703 6 1351 760 1 14103355 20760 4 1 523122 0 1323 1 2 1 11665 0.354351616162 5 21 246.375273492 1 3 13
770 1 1 760 2 523122 0 1323 1440 2 14103355 20761 4 3 514703 6 1351 1 2 1 11665 0.361517828283 5 21 246.375273492 1 4 13
550 4 1 530 1 529305 4 1354 645 1 14103356 20733 5 1 668881 0 1323 1 1 2 11667 1.936 12 29 168.523071584 1 1 14
660 4 1 645 1 427510 5 1323 680 2 14103356 20734 5 4 529305 4 1354 1 1 2 11667 2.13 12 35 168.523071584 1 2 14
690 1 1 680 1 668881 0 1323 765 2 14103356 20735 5 4 427510 5 1323 1 1 2 11667 0.547551111111 3 16 168.523071584 2 3 14
770 4 1 765 -1 496195 4 1323 780 1 14103356 20736 1 1 668881 0 1323 1 1 3 11668 0 3.6 72 168.523071584 1 4 6
785 1 1 780 -1 668881 0 1323 1045 2 14103356 20737 1 4 496195 4 1323 1 1 3 11668 0 3.6 72 168.523071584 1 5 6
1070 4 1 1045 1 513540 3 1354 1075 1 14103356 20738 5 1 668881 0 1323 1 1 1 11666 1.766 12 34 168.523071584 1 6 14
1105 4 1 1075 1 694451 7 1325 1265 2 14103356 20739 3 4 513540 3 1354 1 1 1 11666 3.602 16 38 168.523071584 1 7 6
1290 1 1 1265 1 668881 0 1323 1440 2 14103356 20740 3 4 694451 7 1325 1 1 1 11666 3 16 33 168.523071584 2 8 6
580 2 1 570 1 479051 1 1323 630 1 14103356 20741 3 1 668881 0 1323 1 2 1 11669 0.618 3 16 159.879980306 1 1 14
660 4 1 630 1 1049455 1 1331 735 1 14103356 20742 3 2 479051 1 1323 1 2 1 11669 3.156 14 34 159.879980306 2 2 14
755 1 1 735 1 668881 0 1323 840 2 14103356 20743 3 4 1049455 1 1331 1 2 1 11669 3.008 15 34 159.879980306 1 3 14
855 4 1 840 1 513540 1 1354 1150 1 14103356 20744 3 1 668881 0 1323 1 2 2 11670 1.766 12 29 159.879980306 1 4 14
1170 1 1 1150 1 668881 0 1323 1440 2 14103356 20745 5 4 513540 1 1354 1 2 2 11670 2.206 12 31 159.879980306 1 5 34
550 4 1 530 2 529305 4 1354 645 1 14103356 20746 5 1 668881 0 1323 1 3 2 11672 1.936 12 29 155.095625 1 1 14
660 4 1 645 2 427510 5 1323 680 2 14103356 20747 5 4 529305 4 1354 1 3 2 11672 2.13 12 35 155.095625 1 2 14
690 1 1 680 2 668881 0 1323 1045 2 14103356 20748 5 4 427510 5 1323 1 3 2 11672 0.547551111111 3 16 155.095625 2 3 14
1070 4 1 1045 2 513540 3 1354 1150 1 14103356 20749 5 1 668881 0 1323 1 3 1 11671 1.766 12 34 155.095625 1 4 14
1170 1 1 1150 2 668881 0 1323 1440 2 14103356 20750 5 4 513540 3 1354 1 3 1 11671 2.206 12 31 155.095625 1 5 14
550 4 1 530 2 529305 4 1354 645 1 14103356 20751 5 1 668881 0 1323 1 4 2 11674 1.936 12 29 155.095625 1 1 14
660 4 1 645 2 427510 5 1323 680 2 14103356 20752 5 4 529305 4 1354 1 4 2 11674 2.13 12 35 155.095625 1 2 14
690 1 1 680 2 668881 0 1323 1045 2 14103356 20753 5 4 427510 5 1323 1 4 2 11674 0.547551111111 3 16 155.095625 2 3 14
1070 4 1 1045 2 513540 3 1354 1150 1 14103356 20754 5 1 668881 0 1323 1 4 1 11673 1.766 12 34 155.095625 1 4 14
1170 1 1 1150 2 668881 0 1323 1440 2 14103356 20755 5 4 513540 3 1354 1 4 1 11673 2.206 12 31 155.095625 1 5 14
695 4 1 690 1 407927 7 1323 750 1 14103357 20730 3 1 420877 0 1323 1 1 1 11675 0.152607171717 3 16 64.2635871368 1 1 8
765 4 1 750 1 474092 3 1323 780 1 14103357 20731 4 4 407927 7 1323 1 1 1 11675 0.658 3 16 64.2635871368 2 2 14
795 1 1 780 1 420877 0 1323 1440 2 14103357 20732 4 4 474092 3 1323 1 1 1 11675 0.596090555556 3 16 64.2635871368 1 3 14
495 2 1 480 1 515754 1 1351 700 1 14103358 20721 3 1 419366 0 1323 1 1 1 11676 1.398 5 20 178.884759632 1 1 14
960 4 1 945 1 481600 5 1323 965 2 14103358 20722 3 2 515754 1 1351 1 1 1 11676 0.746 5 21 178.884759632 1 4 14
975 1 1 965 1 419366 0 1323 995 2 14103358 20723 3 4 481600 5 1323 1 1 1 11676 0.862 3 16 178.884759632 2 5 14
715 4 1 700 -1 507961 7 1351 715 1 14103358 20724 1 2 515754 1 1351 1 1 2 11677 0 4.6 92 178.884759632 1 2 0
725 2 1 715 -1 515754 1 1351 945 2 14103358 20725 1 4 507961 7 1351 1 1 2 11677 0 4.6 92 178.884759632 1 3 0
1000 4 1 995 1 408970 4 1323 1000 1 14103358 20726 3 1 419366 0 1323 1 1 3 11678 0.179120606061 3 16 178.884759632 1 6 6
1005 4 1 1000 -1 423185 4 1323 1010 1 14103358 20727 1 4 408970 4 1323 1 1 3 11678 0 3.6 72 178.884759632 2 7 6
1015 4 1 1010 -1 408970 4 1323 1090 1 14103358 20728 1 4 423185 4 1323 1 1 3 11678 0 3.6 72 178.884759632 3 8 6
1095 1 1 1090 1 419366 0 1323 1440 2 14103358 20729 3 4 408970 4 1323 1 1 3 11678 0.179120606061 3 16 178.884759632 1 9 6
500 2 1 480 1 833641 1 1355 750 1 14103361 20717 3 1 1076621 0 1336 1 1 1 11679 0.784 4 18 159.96628958 1 1 12
755 3 1 750 1 1057225 6 1355 760 2 14103361 20718 3 2 833641 1 1355 1 1 1 11679 0.496614621212 3 15 159.96628958 1 2 12
765 2 1 760 1 833641 1 1355 990 2 14103361 20719 3 3 1057225 6 1355 1 1 1 11679 0.496614621212 3 15 159.96628958 2 3 12
1005 1 1 990 1 1076621 0 1336 1440 2 14103361 20720 3 2 833641 1 1355 1 1 1 11679 0.802 4 18 159.96628958 3 4 12
600 3 1 585 1 730930 6 1238 630 1 14103362 20709 4 1 1164538 0 1236 1 1 1 11680 1.034 6 22 565.2035459 1 1 13
635 4 1 630 1 708013 7 1238 705 1 14103362 20710 4 3 730930 6 1238 1 1 1 11680 0.292756212121 1 7 565.2035459 2 2 13
720 4 1 705 1 912797 4 1329 730 2 14103362 20711 4 4 708013 7 1238 1 1 1 11680 1.268 6 22 565.2035459 1 3 13
740 1 1 730 1 1164538 0 1236 1440 2 14103362 20712 4 4 912797 4 1329 1 1 1 11680 0.378571818182 4 18 565.2035459 2 4 13
600 3 1 585 2 730930 6 1238 630 1 14103362 20713 4 1 1164538 0 1236 1 3 1 11681 1.034 6 22 553.8815 1 1 13
635 4 1 630 2 708013 7 1238 705 1 14103362 20714 4 3 730930 6 1238 1 3 1 11681 0.292756212121 1 7 553.8815 2 2 13
720 4 1 705 2 912797 4 1329 730 2 14103362 20715 4 4 708013 7 1238 1 3 1 11681 1.268 6 22 553.8815 1 3 13
740 1 1 730 2 1164538 0 1236 1440 2 14103362 20716 4 4 912797 4 1329 1 3 1 11681 0.378571818182 4 18 553.8815 2 4 13
495 2 1 475 1 1180282 1 1355 1040 1 14103363 20703 3 1 904810 0 1332 1 1 1 11682 2.336 14 32 274.795639087 1 1 28
1065 1 1 1040 1 904810 0 1332 1440 2 14103363 20704 3 2 1180282 1 1355 1 1 1 11682 2.294 14 32 274.795639087 1 2 28
420 4 1 385 1 1073290 1 1355 720 1 14103363 20705 3 1 904810 0 1332 1 2 1 11683 3.134 14 32 273.018017879 1 1 28
725 3 1 720 1 993434 6 1355 730 2 14103363 20706 3 4 1073290 1 1355 1 2 1 11683 0.0374621212121 3 15 273.018017879 1 2 28
735 4 1 730 1 1073290 1 1355 945 2 14103363 20707 3 3 993434 6 1355 1 2 1 11683 0.0374621212121 3 15 273.018017879 2 3 28
980 1 1 945 1 904810 0 1332 1440 2 14103363 20708 3 4 1073290 1 1355 1 2 1 11683 3.158 14 32 273.018017879 3 4 28
455 2 1 405 1 717081 1 476 1145 1 14103364 20697 4 1 1088116 0 1327 1 1 1 11684 3.666 15 33 45.4195370941 1 1 39
1185 1 1 1145 2 1088116 0 1327 1440 2 14103364 20698 4 2 717081 1 476 1 1 1 11684 3.486 15 25 45.4195370941 1 2 39
455 4 1 405 2 717081 3 476 455 1 14103364 20699 4 1 1088116 0 1327 1 2 1 11685 3.666 15 33 45.9890750398 1 1 39
465 2 1 455 1 760697 1 96 1125 1 14103364 20700 3 4 717081 3 476 1 2 1 11685 0.75 3 6 45.9890750398 2 2 22
1145 4 1 1125 1 717081 3 476 1145 2 14103364 20701 4 2 760697 1 96 1 2 1 11685 0.766 3 6 45.9890750398 1 3 39
1185 1 1 1145 1 1088116 0 1327 1440 2 14103364 20702 4 4 717081 3 476 1 2 1 11685 3.486 15 25 45.9890750398 2 4 39
875 4 1 870 1 795005 4 1324 905 1 14103365 20688 3 1 801679 0 1324 1 1 2 11687 0.223296439394 2 13 235.934111499 1 1 3
910 4 1 905 1 801676 4 1324 945 1 14103365 20689 3 4 795005 4 1324 1 1 2 11687 0.0927916666667 2 13 235.934111499 2 2 3
960 3 1 945 1 839175 6 1332 960 1 14103365 20690 3 4 801676 4 1324 1 1 2 11687 1.03 7 23 235.934111499 3 3 3
975 4 1 960 1 972849 5 1332 995 1 14103365 20691 3 3 839175 6 1332 1 1 2 11687 0.20410040404 2 11 235.934111499 4 4 3
1000 4 1 995 1 732131 4 1334 1010 1 14103365 20692 3 4 972849 5 1332 1 1 2 11687 0.527044090909 4 18 235.934111499 5 5 3
1020 4 1 1010 1 830849 7 1332 1095 1 14103365 20693 3 4 732131 4 1334 1 1 2 11687 0.421943333333 4 18 235.934111499 6 6 3
1120 1 1 1095 1 801679 0 1324 1135 2 14103365 20694 3 4 830849 7 1332 1 1 2 11687 1.79 7 23 235.934111499 1 7 3
1150 4 1 1135 1 929547 4 1325 1310 1 14103365 20695 3 1 801679 0 1324 1 1 1 11686 0.53712989899 6 21 235.934111499 1 8 3
1330 1 1 1310 1 801679 0 1324 1440 2 14103365 20696 3 4 929547 4 1325 1 1 1 11686 0.53712989899 6 21 235.934111499 1 9 3
575 2 1 570 1 673272 1 1325 600 1 14103366 20684 3 1 1238622 0 1325 1 1 1 11688 0.251210378788 5 22 39.7073753487 1 1 14
630 4 1 600 1 613886 1 1354 960 1 14103366 20685 3 2 673272 1 1325 1 1 1 11688 3.856 16 35 39.7073753487 2 2 14
1020 2 1 960 1 673272 1 1325 1260 2 14103366 20686 3 4 613886 1 1354 1 1 1 11688 3.794 16 38 39.7073753487 1 3 14
1265 1 1 1260 1 1238622 0 1325 1440 2 14103366 20687 3 2 673272 1 1325 1 1 1 11688 0.251210378788 5 22 39.7073753487 2 4 14
420 2 1 405 1 1073233 1 1235 690 1 14103368 20679 3 1 948672 0 1233 1 1 1 11689 0.774 5 21 134.000595471 1 1 22
720 4 1 690 1 713524 1 1308 975 2 14103368 20680 3 2 1073233 1 1235 1 1 1 11689 0.976 8 24 134.000595471 1 2 22
990 4 1 975 1 1222620 5 1231 1035 2 14103368 20681 3 4 713524 1 1308 1 1 1 11689 1.03 6 22 134.000595471 2 3 22
1050 4 1 1035 1 720886 7 1238 1155 2 14103368 20682 3 4 1222620 5 1231 1 1 1 11689 0.612 7 23 134.000595471 3 4 22
1170 1 1 1155 1 948672 0 1233 1440 2 14103368 20683 3 4 720886 7 1238 1 1 1 11689 0.556173636364 5 21 134.000595471 4 5 22
475 2 1 455 -1 736597 1 1254 820 1 14103369 20674 2 1 1160640 0 1244 1 1 1 11690 0 4.95 33 131.772999988 1 1 18
1030 4 1 1010 -1 784637 3 1244 1035 2 14103369 20675 2 2 736597 1 1254 1 1 1 11690 0 4.95 33 131.772999988 1 4 18
1045 1 1 1035 -1 1160640 0 1244 1440 2 14103369 20676 1 4 784637 3 1244 1 1 1 11690 0 1.8 36 131.772999988 2 5 18
840 4 1 820 2 828988 1 1339 940 1 14103369 20677 4 2 736597 1 1254 1 1 2 11691 0.475429065657 5 20 131.772999988 1 2 0
960 2 1 940 2 736597 1 1254 1010 2 14103369 20678 4 4 828988 1 1339 1 1 2 11691 0.479726868687 5 20 131.772999988 1 3 0
675 4 1 650 -1 1135436 5 1254 690 1 14103370 20672 6 1 1273276 0 1247 3 1 1 11692 1.125 4 19 66.0339110836 1 1 7
710 1 1 690 -1 1273276 0 1247 1440 2 14103370 20673 6 4 1135436 5 1254 3 1 1 11692 1.125 4 19 66.0339110836 1 2 7
570 4 1 540 -1 1208217 4 1252 720 1 14103371 20664 6 1 878437 0 1248 3 1 1 11693 2.25 4 19 118.76068269 1 1 3
750 4 1 720 -1 828932 5 1248 795 2 14103371 20665 6 4 1208217 4 1252 3 1 1 11693 2.25 4 19 118.76068269 1 2 3
855 1 1 795 -1 878437 0 1248 900 2 14103371 20666 1 4 828932 5 1248 1 1 1 11693 0 0.45 9 118.76068269 2 3 3
1005 3 1 900 -1 920034 6 815 1065 1 14103371 20667 6 1 878437 0 1248 3 1 3 11695 2.25 21 45 118.76068269 1 4 3
1125 4 1 1065 -1 829775 5 1340 1155 2 14103371 20668 6 3 920034 6 815 3 1 3 11695 2.25 21 40 118.76068269 1 5 3
1170 1 1 1155 -1 878437 0 1248 1260 2 14103371 20669 6 4 829775 5 1340 3 1 3 11695 2.25 4 19 118.76068269 2 6 3
1290 4 1 1260 -1 955422 4 1243 1350 1 14103371 20670 6 1 878437 0 1248 3 1 2 11694 2.25 8 24 118.76068269 1 7 3
1380 1 1 1350 -1 878437 0 1248 1440 2 14103371 20671 6 4 955422 4 1243 3 1 2 11694 2.25 8 24 118.76068269 1 8 3
535 3 1 525 -1 735324 6 1249 540 1 14103372 20657 2 1 852109 0 1251 1 1 1 11696 0 3.75 25 99.0754572567 1 1 18
545 2 1 540 -1 1052372 1 1247 745 1 14103372 20658 2 3 735324 6 1249 1 1 1 11696 0 3.75 25 99.0754572567 2 2 18
1015 1 1 1000 -1 852109 0 1251 1125 2 14103372 20659 2 2 1052372 1 1247 1 1 1 11696 0 4.05 27 99.0754572567 1 5 18
755 4 1 745 -1 1052356 6 1247 770 1 14103372 20660 1 2 1052372 1 1247 1 1 2 11697 0 0.4 8 99.0754572567 1 3 0
780 2 1 770 -1 1052372 1 1247 1000 2 14103372 20661 1 4 1052356 6 1247 1 1 2 11697 0 0.4 8 99.0754572567 1 4 0
1140 4 1 1125 -1 784065 6 1339 1285 1 14103372 20662 2 1 852109 0 1251 1 1 3 11698 0 4.05 27 99.0754572567 1 6 7
1295 1 1 1285 -1 852109 0 1251 1440 2 14103372 20663 2 4 784065 6 1339 1 1 3 11698 0 4.05 27 99.0754572567 1 7 7
555 2 1 520 1 674023 1 1333 1150 1 14103373 20655 3 1 1115713 0 1256 1 1 1 11699 2.854 14 32 189.488801241 1 1 28
1170 1 1 1150 1 1115713 0 1256 1440 2 14103373 20656 3 2 674023 1 1333 1 1 1 11699 2.708 14 31 189.488801241 1 2 28
535 3 1 525 -1 1103203 2 1253 650 1 14103374 20645 1 1 1041072 0 1256 1 1 1 11700 0 4.2 84 173.85387933 1 1 6
660 1 1 650 -1 1041072 0 1256 670 2 14103374 20646 1 3 1103203 2 1253 1 1 1 11700 0 4.2 84 173.85387933 1 2 6
685 4 1 670 -1 829101 6 1248 685 1 14103374 20647 1 1 1041072 0 1256 1 1 2 11701 0 4.75 95 173.85387933 1 3 6
730 4 1 685 -1 740439 2 351 880 1 14103374 20648 6 4 829101 6 1248 3 1 2 11701 0 13 27 173.85387933 2 4 6
950 1 1 880 -1 1041072 0 1256 1080 2 14103374 20649 6 4 740439 2 351 3 1 2 11701 0 13 28 173.85387933 1 5 6
1095 4 1 1080 -1 684581 7 1257 1095 1 14103374 20650 1 1 1041072 0 1256 1 1 3 11702 0 4.2 84 173.85387933 1 6 6
1115 1 1 1095 -1 1041072 0 1256 1135 2 14103374 20651 1 4 684581 7 1257 1 1 3 11702 0 4.2 84 173.85387933 1 7 6
1150 4 1 1135 2 829942 7 1340 1345 1 14103374 20652 4 1 1041072 0 1256 1 1 4 11703 0.396085858586 4 19 173.85387933 1 8 10
1350 4 1 1345 -1 829939 6 1340 1380 2 14103374 20653 1 4 829942 7 1340 1 1 4 11703 0 0.5 10 173.85387933 1 9 6
1390 1 1 1380 2 1041072 0 1256 1440 2 14103374 20654 4 4 829939 6 1340 1 1 4 11703 0.382725151515 4 19 173.85387933 2 10 10
325 2 1 310 1 894283 1 1343 940 1 14103375 20643 3 1 892448 0 1256 1 1 1 11704 0.938 7 25 151.940315487 1 1 34
980 1 1 940 1 892448 0 1256 1440 2 14103375 20644 3 2 894283 1 1343 1 1 1 11704 0.97 7 25 151.940315487 1 2 34
1070 4 1 1045 -1 894078 7 1343 1125 1 14103376 20641 9 1 1222576 0 1256 1 1 2 11706 1.174 7 26 123.975800909 1 6 8
1140 1 1 1125 -1 1222576 0 1256 1440 2 14103376 20642 9 4 894078 7 1343 1 1 2 11706 1.22 7 25 123.975800909 1 7 8
415 2 1 395 -1 735327 1 1249 935 1 14103376 20636 6 1 1222576 0 1256 3 1 1 11705 0 5 20 123.975800909 1 1 22
940 3 1 935 -1 735324 6 1249 945 2 14103376 20637 1 2 735327 1 1249 1 1 1 11705 0 0.3 6 123.975800909 1 2 22
950 3 1 945 -1 735330 5 1249 955 2 14103376 20638 1 3 735324 6 1249 1 1 1 11705 0 0.3 6 123.975800909 2 3 22
960 2 1 955 -1 735327 1 1249 1025 2 14103376 20639 1 3 735330 5 1249 1 1 1 11705 0 0.3 6 123.975800909 3 4 22
1040 1 1 1025 -1 1222576 0 1256 1045 2 14103376 20640 9 2 735327 1 1249 1 1 1 11705 0.249785454545 5 20 123.975800909 4 5 22
945 4 1 940 -1 940703 5 1254 955 1 14103377 20630 1 1 1078799 0 1254 1 1 1 11707 0 0.85 17 64.4621855575 1 1 7
965 1 1 955 -1 1078799 0 1254 1020 2 14103377 20631 1 4 940703 5 1254 1 1 1 11707 0 0.85 17 64.4621855575 1 2 7
1045 4 1 1020 1 797163 4 1259 1050 1 14103377 20632 3 1 1078799 0 1254 1 1 2 11708 0.612 7 25 64.4621855575 1 3 7
1055 4 1 1050 -1 797163 7 1259 1060 1 14103377 20633 1 4 797163 4 1259 1 1 2 11708 0 0.9 18 64.4621855575 2 4 7
1065 4 1 1060 -1 797163 7 1259 1190 1 14103377 20634 1 4 797163 7 1259 1 1 2 11708 0 0.9 18 64.4621855575 3 5 7
1220 1 1 1190 1 1078799 0 1254 1440 2 14103377 20635 3 4 797163 7 1259 1 1 2 11708 0.614 7 24 64.4621855575 1 6 7
560 4 1 545 1 915506 4 1339 600 1 14103378 20621 3 1 716737 0 1339 1 1 1 11709 0.118462777778 1 6 59.7408042873 1 1 10
625 4 1 600 -1 735297 4 1249 685 1 14103378 20622 1 4 915506 4 1339 1 1 1 11709 0 4.6 92 59.7408042873 2 2 10
710 4 1 685 -1 915506 4 1339 750 2 14103378 20623 1 4 735297 4 1249 1 1 1 11709 0 4.6 92 59.7408042873 1 3 10
765 1 1 750 1 716737 0 1339 1440 2 14103378 20624 3 4 915506 4 1339 1 1 1 11709 0.123940656566 1 6 59.7408042873 2 4 10
690 3 1 670 -1 828996 6 1339 780 1 14103378 20625 1 1 716737 0 1339 1 2 1 11710 0 1 20 64.3128918459 1 1 10
790 4 1 780 -1 828994 4 1248 840 2 14103378 20626 1 3 828996 6 1339 1 2 1 11710 0 4.3 86 64.3128918459 1 2 10
900 4 1 840 -1 697484 7 1344 915 2 14103378 20627 2 4 828994 4 1248 1 2 1 11710 0 7.95 53 64.3128918459 2 3 10
975 4 1 915 -1 716672 5 1339 990 2 14103378 20628 2 4 697484 7 1344 1 2 1 11710 0 7.65 51 64.3128918459 3 4 10
1000 1 1 990 -1 716737 0 1339 1440 2 14103378 20629 2 4 716672 5 1339 1 2 1 11710 0 0.9 6 64.3128918459 4 5 10
485 2 1 475 -1 716611 1 1339 720 1 14103379 20619 1 1 718227 0 1339 1 1 1 11711 0 1 20 70.5600291087 1 1 12
1050 1 1 1040 -1 718227 0 1339 1440 2 14103379 20620 1 2 716611 1 1339 1 1 1 11711 0 1 20 70.5600291087 1 4 12
590 4 1 570 2 704964 5 1343 620 1 14103380 20617 4 1 828975 0 1251 1 1 1 11712 0.958 8 27 64.7188873467 1 1 13
635 1 1 620 2 828975 0 1251 1440 2 14103380 20618 4 4 704964 5 1343 1 1 1 11712 1.036 8 27 64.7188873467 1 2 13
545 4 1 535 1 1154196 7 1254 600 1 14103381 20604 3 1 1135420 0 1254 1 1 3 11715 0.244862222222 0 5 42.7070840021 1 1 9
605 1 1 600 1 1135420 0 1254 610 2 14103381 20605 3 4 1154196 7 1254 1 1 3 11715 0.244862222222 0 5 42.7070840021 1 2 9
615 4 1 610 -1 1196991 7 1254 615 1 14103381 20606 1 1 1135420 0 1254 1 1 4 11716 0 0.85 17 42.7070840021 1 3 9
620 1 1 615 -1 1135420 0 1254 710 2 14103381 20607 1 4 1196991 7 1254 1 1 4 11716 0 0.85 17 42.7070840021 1 4 9
725 4 1 710 -1 716823 7 1251 795 1 14103381 20608 1 1 1135420 0 1254 1 1 5 11717 0 4.25 85 42.7070840021 1 5 9
810 4 1 795 -1 1078624 5 1254 875 2 14103381 20609 1 4 716823 7 1251 1 1 5 11717 0 4.25 85 42.7070840021 1 6 9
885 1 1 875 2 1135420 0 1254 950 2 14103381 20610 4 4 1078624 5 1254 1 1 5 11717 0.0994094949495 0 5 42.7070840021 2 7 16
960 4 1 950 -1 940722 4 1254 975 1 14103381 20611 1 1 1135420 0 1254 1 1 2 11714 0 0.85 17 42.7070840021 1 8 9
985 1 1 975 -1 1135420 0 1254 1040 2 14103381 20612 1 4 940722 4 1254 1 1 2 11714 0 0.85 17 42.7070840021 1 9 9
1085 3 1 1040 -1 797163 2 1259 1310 1 14103381 20613 6 1 1135420 0 1254 3 1 1 11713 0 7 25 42.7070840021 1 10 9
1335 1 1 1310 -1 1135420 0 1254 1335 2 14103381 20614 6 3 797163 2 1259 3 1 1 11713 0 7 24 42.7070840021 1 11 9
