fraction_with_jobs_outside hh515 hhcu5 hhexpfac hhftw hhhsc hhincome hhno hhoad hhparcel hhptw hhret hhsize hhtaz hhuni hhvehs hhwkrs hownrent hrestype samptype zone_id
0 0 0 329.5046 2 1 175000 14104728 1 977986 0 0 4 901 0 4 2 1 1 0 1754
0 0 0 816.0298 4 0 87500 14104729 0 690433 0 0 4 841 0 3 4 1 2 0 1724
0 0 0 462.8022 1 0 125000 14104730 0 761200 1 1 3 788 0 4 2 1 1 0 1693
0 0 0 325.3293 0 0 175000 14104731 1 985219 0 1 2 822 0 3 0 1 1 0 1720
0 0 0 444.3865 0 0 30000 14104732 1 1047093 1 0 2 1013 0 2 1 1 2 0 1684
0 0 0 294.1416 1 0 275000 14104733 0 1238603 1 0 2 781 0 2 2 1 1 0 1699
0 0 0 185.4753 2 0 125000 14104734 0 1178496 0 0 2 911 0 2 2 2 2 0 1774
0 0 0 315.9825 2 0 125000 14104735 0 1105104 1 0 4 918 1 4 4 4 6 0 1794
0 0 0 101.0141 0 0 -1 14104784 0 984689 0 2 2 866 0 2 0 1 1 0 1730
0 0 0 120.0502 1 0 87500 14104793 0 1255336 0 0 1 418 0 1 1 1 2 0 1532
0 0 2 161.8292 2 0 225000 14104796 0 1061310 0 0 4 975 0 2 2 2 3 0 1622
0 0 0 53.5668 1 0 87500 14104808 0 933143 0 1 2 807 0 1 1 1 1 0 1695
0 0 0 133.4565 1 0 125000 14104810 0 984754 0 0 1 815 0 1 1 2 5 0 1719
0 0 1 260.091 1 0 -1 14104827 1 1101403 0 0 3 44 0 1 1 2 5 0 1550
0 0 0 92.0069 2 0 125000 14104831 0 959090 0 0 3 365 1 3 2 1 1 0 1527
0 0 0 213.5855 1 0 62500 14104832 0 1081930 0 0 1 607 0 1 1 1 1 0 1459
0 0 0 106.139 3 0 275000 14104833 0 1107659 0 0 3 655 0 3 3 1 2 0 1418
0 0 0 163.0479 1 0 -1 14104834 0 948500 0 0 1 613 0 2 1 1 1 0 1419
0 1 2 255.6552 1 0 87500 14104835 0 688296 1 0 5 308 0 2 2 1 1 0 1522
0 0 0 289.3254 1 0 30000 14104846 0 2611 2 0 3 916 0 1 3 2 5 0 1808
0 0 0 111.9752 1 0 40000 14104918 0 679911 0 0 1 916 0 2 1 4 6 0 1810
0 0 0 195.7205 0 0 125000 14104932 2 1176900 0 0 2 589 0 2 0 1 1 0 1466
0 0 0 381.0273 0 0 62500 14104933 0 808967 1 1 2 530 0 2 1 1 1 0 1477
0 0 1 247.2649 2 0 275000 14104934 1 842914 0 0 4 558 0 2 2 1 1 0 1453
0 0 0 250.9842 1 0 62500 14104948 0 1263070 0 0 1 1117 0 1 1 2 5 0 1929
0 0 0 287.5472 1 0 -1 14104957 1 1194539 0 0 2 418 0 2 1 2 5 0 1532
0 0 0 184.7477 0 0 17500 14104962 0 1017219 0 2 2 975 0 1 0 1 5 0 1622
0 0 0 67.7194 1 0 125000 14104963 0 972996 0 0 1 219 0 1 1 1 2 0 1566
0 0 0 64.9281 1 0 30000 14104964 0 886170 1 1 3 245 0 1 2 2 5 0 1569
0 0 0 92.2597 1 0 -1 14104965 0 851240 0 0 1 129 0 1 1 2 5 0 1610
0 0 0 60.0602 1 0 125000 14104975 0 1217070 0 0 1 19 0 0 1 5 8 0 447
0 0 0 98.2276 0 0 62500 14104998 1 688663 1 0 2 1032 0 1 1 2 5 0 1674
0 0 0 159.6807 1 0 225000 14105038 1 1271547 0 0 2 1199 0 1 1 1 1 0 1782
0 0 0 745.0106 0 0 62500 14105039 0 914184 0 2 2 1203 0 3 0 1 1 0 1903
0 0 0 248.8673 0 0 30000 14105082 0 994159 0 2 2 893 0 2 0 1 1 0 1749
0 0 0 552.0743 1 0 62500 14105085 0 675307 0 0 1 1155 0 1 1 1 1 0 1680
0 0 1 74.3938 1 0 125000 14105112 0 847633 0 0 3 311 1 2 2 4 1 0 1524
0 0 0 54.7734 1 0 125000 14105113 0 1063250 0 0 1 479 0 1 1 1 5 0 1504
0 0 0 77.3709 0 0 30000 14105122 0 1234008 0 1 1 91 0 1 0 1 4 0 1606
0 0 0 170.7131 1 0 87500 14105123 0 1063250 0 0 2 479 1 2 1 1 5 0 1504
0 0 0 54.7734 1 0 125000 14105124 0 1034633 0 0 1 47 0 1 1 2 5 0 1543
0 0 0 96.9008 1 0 125000 14105125 0 1067080 0 0 1 44 0 0 1 2 5 0 1551
0 0 0 75.1439 1 0 175000 14105126 0 1208559 1 0 2 89 0 2 2 1 5 0 1605
0 2 1 725.1489 1 0 175000 14105201 1 808297 0 0 5 1198 0 2 1 1 1 0 1885
0 0 0 141.373 0 0 275000 14105203 0 966991 0 2 2 1212 0 4 0 1 1 0 1925
0 2 0 488.183 1 0 275000 14105220 1 919618 0 0 4 628 0 2 1 1 1 0 1592
0 0 0 294.342 1 1 -1 14105222 0 1086798 0 1 3 781 0 2 1 1 1 0 1699
0 0 0 168.747 1 0 30000 14105238 0 935494 0 0 1 194 0 1 1 1 5 0 1560
0 0 0 116.3371 0 0 62500 14105239 0 1071180 0 1 1 502 0 1 0 1 1 0 1467
0 0 0 83.9342 1 0 175000 14105242 0 1114729 0 0 2 8 1 1 2 1 5 0 1545
0 0 0 306.6367 1 0 125000 14105243 0 963504 0 1 2 553 0 3 1 1 1 0 1473
0 0 0 235.8108 2 0 175000 14105244 0 1177392 0 0 2 576 0 4 2 1 1 0 1468
0 0 0 192.5601 0 0 40000 14105245 1 899858 0 0 1 397 0 1 0 2 4 0 1561
0 0 0 257.3216 0 0 30000 14105246 0 716281 0 2 2 359 0 1 0 1 5 0 1515
0 0 0 173.0382 0 0 175000 14105247 0 1062456 0 2 2 637 0 2 0 1 1 0 1449
0 1 0 226.9566 1 0 87500 14105248 1 691989 0 0 3 964 0 2 1 1 1 0 1619
0 0 0 107.422 2 0 125000 14105250 0 717377 0 0 2 129 0 2 2 1 5 0 1610
0 2 0 199.9952 2 0 225000 14105333 0 1259515 0 0 4 383 0 2 2 1 1 0 1509
0 0 0 240.9396 3 0 62500 14105334 0 925754 1 0 4 962 0 1 4 2 1 0 1620
0 0 0 177.3819 1 0 87500 14105335 0 1062816 0 0 1 489 0 1 1 2 1 0 1462
0 0 2 259.9917 2 0 -1 14105336 0 1081855 0 0 4 608 0 2 2 1 1 0 1459
0 1 0 251.1344 1 0 125000 14105337 1 842910 0 0 3 558 0 2 1 2 1 0 1453
0 0 0 196.5235 0 0 87500 14105359 1 1007290 0 1 2 916 0 2 0 1 1 0 1814
0 0 0 425.2306 0 0 125000 14105360 0 1053819 0 2 2 917 0 3 0 1 1 0 1799
0 0 0 185.0813 0 0 275000 14105361 0 1257294 0 2 2 690 0 2 0 1 1 0 1632
0 0 0 271.5799 1 0 62500 14105363 1 977831 0 0 2 914 0 2 1 1 1 0 1758
0 0 1 445.1505 1 0 125000 14105379 0 954208 0 0 3 1152 1 2 1 1 1 0 1681
0 0 0 153.9766 1 0 62500 14105441 1 834194 0 0 2 92 0 1 1 2 4 0 1606
0 0 0 149.9568 1 0 17500 14105442 0 1117588 0 0 1 15 0 1 1 2 5 0 1546
0 0 0 59.7755 0 0 -1 14105443 1 717498 0 0 1 34 0 1 0 1 5 0 1547
0 0 0 100.2316 0 0 -1 14105444 1 1031435 0 1 2 41 0 1 0 1 5 0 1547
0 0 0 103.2885 0 0 30000 14105445 0 1000886 0 1 1 684 0 2 0 1 2 0 1605
0 0 1 125.3081 2 0 125000 14105446 0 1009910 0 0 3 287 0 2 2 1 1 0 1525
0 0 0 106.6369 0 0 87500 14105447 0 716281 0 2 2 359 0 2 0 1 5 0 1524
0 0 0 77.3709 0 0 30000 14105448 0 717496 0 1 1 131 0 1 0 2 7 0 1629
0 0 0 89.4319 1 0 62500 14105449 0 1063250 0 0 1 479 0 1 1 1 5 0 1504
0 0 0 545.6245 0 0 -1 14105532 2 1216634 0 0 2 1202 0 1 0 5 1 0 1899
0 0 0 368.8458 1 0 62500 14105544 0 815228 0 0 1 638 0 1 1 2 5 0 1448
0 0 0 304.3725 0 0 62500 14105548 2 1140093 0 0 2 914 0 2 0 1 1 0 1758
0 0 0 579.6644 1 0 175000 14105549 0 736668 0 0 1 912 0 1 1 1 2 0 1771
0 1 1 339.0431 1 0 62500 14105550 1 824494 0 0 4 844 0 1 1 1 1 0 1727
0 0 0 308.0602 0 0 40000 14105551 0 805531 0 1 1 799 0 1 0 1 1 0 1700
0 0 0 186.1906 1 0 125000 14105552 1 1117288 0 0 2 916 0 4 1 1 1 0 1813
0 2 1 657.9085 1 0 87500 14105553 1 1006104 0 0 5 916 0 2 1 1 1 0 1862
0 0 0 242.2778 0 0 30000 14105574 0 1047227 0 2 2 369 0 2 0 1 1 0 1563
0 0 0 259.3564 1 0 62500 14105575 1 818051 0 0 2 240 0 1 1 2 5 0 1569
0 2 0 203.0089 1 0 125000 14105576 1 1020642 0 0 4 557 0 1 1 1 2 0 1453
0 0 0 344.2048 1 1 225000 14105577 1 1177154 0 0 3 580 0 3 1 1 1 0 1455
0 0 0 177.0304 1 0 125000 14105578 0 1187184 1 0 2 656 0 2 2 1 1 0 1417
0 1 1 253.2591 1 0 175000 14105579 0 742133 0 0 4 971 1 2 1 2 1 0 1621
0 0 0 228.6093 1 0 175000 14105580 0 777805 0 0 1 958 0 1 1 2 5 0 1624
0 0 0 226.0704 0 0 125000 14105581 0 715096 2 0 2 331 0 3 2 1 1 0 1518
0 0 0 185.7083 1 0 62500 14105582 1 890859 0 0 2 201 0 1 1 2 5 0 1562
0 0 0 136.133 1 0 62500 14105583 0 1027548 1 0 2 390 0 2 2 1 5 0 1509
0 0 0 86.8861 2 0 125000 14105652 0 883883 0 0 2 43 0 2 2 2 5 0 1548
0 0 0 204.2987 1 0 5000 14105653 0 845984 0 0 1 129 0 1 1 2 5 0 1610
0 2 0 953.4777 2 0 175000 14105679 0 1120394 0 0 4 897 0 2 2 1 1 0 1773
0 0 0 453.491 1 0 62500 14105681 0 1236796 0 0 1 648 0 1 1 1 5 0 1427
0 0 0 137.6214 0 0 125000 14105690 1 817277 0 1 2 1169 0 2 0 1 1 0 1707
0 0 0 156.0865 2 0 125000 14105754 1 710912 0 0 3 442 0 3 2 1 5 0 1539
0 0 0 134.9419 1 0 125000 14105755 1 886254 0 0 2 222 0 0 1 2 5 0 1569
0 0 0 74.2728 1 0 87500 14105756 0 834129 0 0 1 92 0 1 1 2 5 0 1606
0 0 0 158.2158 1 0 62500 14105757 0 789538 0 0 1 14 0 0 1 2 5 0 1543
0 0 0 29.789 1 0 125000 14105758 0 1272790 0 2 3 91 0 1 1 1 1 0 1606
0 0 0 56.2884 2 0 175000 14105759 0 1031435 0 0 2 41 0 1 2 1 5 0 1547
0 0 0 225.2134 2 0 125000 14105792 0 1214048 0 0 2 885 0 2 2 1 1 0 1735
0 1 0 245.1527 0 0 275000 14105835 0 688629 1 0 2 1029 0 1 1 2 5 0 1682
0 2 0 453.8196 2 0 175000 14105844 0 823870 0 0 4 622 0 3 2 1 1 0 1600
0 0 0 308.0602 0 0 30000 14105846 0 828861 0 1 1 824 0 1 0 1 1 0 1721
0 0 0 251.6774 1 0 62500 14105847 0 900209 0 1 2 824 0 1 1 1 1 0 1721
0 0 0 380.5595 0 0 40000 14105848 0 1096206 0 1 1 893 0 1 0 1 5 0 1748
0 0 1 542.6898 1 0 175000 14105849 1 892158 0 0 3 918 0 2 1 1 1 0 1794
0 0 0 125.1043 1 0 87500 14105865 0 1219782 0 0 1 245 0 1 1 2 5 0 1569
0 1 1 126.7521 1 0 125000 14105867 1 1259233 0 0 4 126 0 1 1 2 5 0 1610
0 0 0 212.0553 1 0 125000 14105868 1 697339 0 0 2 380 0 2 1 2 4 0 1528
0 0 0 141.1814 0 0 225000 14105869 0 777856 0 0 1 979 1 1 1 2 5 0 1624
0 0 0 124.5743 0 0 30000 14105870 0 717507 0 1 1 382 0 2 0 1 1 0 1509
0 0 1 159.2693 1 0 87500 14105871 1 792164 0 0 3 217 0 1 1 2 5 0 1567
0 0 0 298.5829 1 0 87500 14105953 0 882558 0 0 1 587 0 3 1 1 1 0 1457
0 0 0 98.1093 0 0 30000 14105954 0 993246 1 0 1 612 0 1 1 1 1 0 1419
0 0 0 176.6044 2 0 175000 14105955 0 1061866 0 0 2 637 0 2 2 1 1 0 1449
0 0 0 233.3639 1 0 125000 14105956 0 768508 0 1 2 338 0 2 1 1 1 0 1517
0 0 0 229.4639 1 0 125000 14105957 0 1118413 0 0 1 238 0 3 1 1 1 0 1577
0 0 0 243.1885 1 0 -1 14105958 1 1010690 0 0 2 259 0 2 1 1 1 0 1571
0 0 0 106.267 2 0 62500 14105982 0 697298 0 0 2 394 0 1 2 2 5 0 1528
0 0 0 81.6751 1 0 125000 14105983 0 1259197 0 0 1 125 0 1 1 2 5 0 1610
0 0 0 65.0842 1 0 125000 14105984 0 789524 1 0 2 5 0 1 2 2 5 0 1551
0 0 0 126.5715 2 0 225000 14105985 0 745592 0 0 2 190 0 2 2 2 5 0 1558
0 0 0 130.8125 1 0 125000 14105986 0 939187 0 0 1 256 0 1 1 1 1 0 1571
0 0 1 222.4323 1 0 87500 14105987 1 845984 0 0 3 129 0 1 1 2 5 0 1610
0 0 0 517.0317 2 0 125000 14106007 0 877342 0 0 2 890 0 3 2 1 1 0 1734
0 0 0 1004.1935 1 1 62500 14106008 0 999920 2 0 4 917 0 2 3 1 1 0 1797
0 0 0 267.4646 2 0 125000 14106009 0 1195652 0 0 2 851 0 2 2 2 2 0 1751
0 0 0 254.5341 0 0 87500 14106010 1 803906 0 0 1 682 0 0 0 2 3 0 1636
0 0 0 358.9855 1 0 125000 14106011 0 1169922 0 0 1 997 0 1 1 2 2 0 1642
0 1 0 201.7935 1 0 125000 14106023 1 1143771 0 0 3 1029 0 1 1 1 2 0 1682
0 0 0 132.9794 0 0 125000 14106024 0 1215778 0 2 2 1202 0 2 0 1 1 0 1901
0 0 0 171.5332 0 0 125000 14106025 0 714484 0 2 2 1203 0 3 0 1 1 0 1902
0 0 0 268.1232 1 0 40000 14106067 0 760677 1 0 2 859 0 1 2 2 5 0 1729
0 0 0 73.1214 1 0 125000 14106093 0 1273092 0 0 1 87 0 2 1 1 2 0 1605
0 0 0 110.5695 1 0 62500 14106094 0 1067080 0 0 1 44 0 1 1 2 5 0 1551
