hhno id pagey pdiary pgend pno ppaidprk pproxy pptyp psaudist psautime psexpfac pspcl pstaz pstyp ptpass puwarrp puwdepp puwmode pwaudist pwautime pwpcl pwtaz pwtyp
14100805 3572 50 -1 2 1 1 1 4 -1 -1 184.7686 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100806 3575 40 -1 2 2 1 3 4 -1 -1 79.5627 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100806 3574 40 -1 1 1 1 1 1 -1 -1 79.5627 0 -1 0 3 -1 -1 -1 13 35 716690 1256 1
14100808 3578 21 -1 2 1 0 1 1 -1 -1 108.9343 0 -1 0 3 -1 -1 -1 11 32 1161754 1245 1
14100808 3579 21 -1 1 2 -1 3 1 -1 -1 108.9343 0 -1 0 0 -1 -1 -1 5 54 1067464 947 1
14100809 3580 30 -1 1 1 1 1 1 -1 -1 67.7194 0 -1 0 3 -1 -1 -1 0 6 789496 34 1
14100900 3769 70 -1 1 1 1 1 1 -1 -1 582.3909 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 1
14100900 3770 60 -1 2 2 1 2 4 -1 -1 582.3909 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100904 3774 30 -1 1 1 -1 1 1 -1 -1 358.9855 0 -1 0 3 -1 -1 -1 8 17 717500 39 1
14100905 3776 30 -1 2 2 0 3 1 -1 -1 1015.3583 0 -1 0 0 -1 -1 -1 6 19 864233 948 1
14100905 3775 30 -1 1 1 -1 1 1 -1 -1 1015.3583 0 -1 0 0 -1 -1 -1 19 46 720889 1238 1
14100905 3777 2 -1 2 3 1 -1 8 -1 -1 1015.3583 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14100906 3778 30 -1 1 1 0 1 1 18 47 554.8357 797163 1259 2 1 -1 -1 -1 18 47 797163 1259 1
14100906 3779 30 -1 2 2 1 2 4 -1 -1 554.8357 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100907 3781 30 -1 1 2 -1 1 1 -1 -1 278.8429 0 -1 0 0 -1 -1 -1 2 7 1258370 1028 1
14100907 3780 30 -1 2 1 -1 1 1 -1 -1 278.8429 0 -1 0 0 -1 -1 -1 2 6 1126722 1033 1
14100917 3802 14 -1 1 4 1 2 7 5 12 453.8196 688180 307 1 -1 -1 -1 -1 -1 -1 0 -1 0
14100917 3801 17 -1 1 3 1 2 6 4 12 453.8196 796750 512 1 -1 -1 -1 -1 -1 -1 0 -1 0
14100917 3799 50 -1 2 1 -1 1 1 -1 -1 453.8196 0 -1 0 0 -1 -1 -1 40 68 495699 1323 1
14100917 3800 50 -1 1 2 -1 2 1 -1 -1 453.8196 0 -1 0 0 -1 -1 -1 2 6 846653 524 1
14100919 3805 60 -1 1 1 0 1 2 -1 -1 339.7123 0 -1 0 5 -1 -1 -1 11 26 1100174 945 2
14100920 3807 21 -1 1 2 0 2 1 -1 -1 218.7158 0 -1 0 5 -1 -1 -1 25 54 1094748 1338 1
14100920 3806 60 -1 2 1 -1 1 1 -1 -1 218.7158 0 -1 0 0 -1 -1 -1 13 39 751674 1259 1
14100921 3808 70 -1 2 1 -1 1 1 -1 -1 255.5745 0 -1 0 0 -1 -1 -1 1 3 996767 770 1
14100922 3810 70 -1 2 2 1 2 3 -1 -1 148.1772 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100922 3809 70 -1 1 1 1 1 3 -1 -1 148.1772 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100923 3811 21 -1 1 1 0 1 1 -1 -1 675.1243 0 -1 0 3 -1 -1 -1 18 41 716692 1339 1
14100940 3842 21 -1 2 2 -1 1 1 -1 -1 489.5959 0 -1 0 0 -1 -1 -1 4 10 1103539 1199 1
14100940 3841 21 -1 1 1 0 1 1 -1 -1 489.5959 0 -1 0 0 -1 -1 -1 3 10 1214017 878 1
14100968 3879 50 -1 2 1 1 1 4 -1 -1 580.9842 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100968 3880 14 -1 1 2 1 2 7 1 3 580.9842 1226823 354 1 6 -1 -1 -1 -1 -1 0 -1 0
14100969 3881 70 -1 1 1 1 1 3 -1 -1 130.3226 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14100970 3883 50 -1 2 2 1 2 1 -1 -1 126.5715 0 -1 0 0 -1 -1 -1 3 8 1179489 738 1
14100970 3882 50 -1 1 1 1 1 1 -1 -1 126.5715 0 -1 0 0 -1 -1 -1 3 8 1179489 738 1
14100971 3886 30 -1 2 3 -1 3 1 -1 -1 1569.102 0 -1 0 0 -1 -1 -1 3 6 943968 410 1
14100971 3885 30 -1 2 2 -1 3 1 -1 -1 1569.102 0 -1 0 0 -1 -1 -1 18 41 1057257 1355 1
14100971 3889 30 -1 1 6 -1 3 2 -1 -1 1569.102 0 -1 0 0 -1 -1 -1 18 41 1057257 1355 2
14100971 3887 30 -1 1 4 -1 3 1 -1 -1 1569.102 0 -1 0 0 -1 -1 -1 2 8 749194 344 1
14100971 3884 30 -1 1 1 -1 1 1 -1 -1 1569.102 0 -1 0 0 -1 -1 -1 2 47 1067449 941 1
14100971 3888 30 -1 1 5 -1 3 1 -1 -1 1569.102 0 -1 0 0 -1 -1 -1 14 21 1000457 918 1
14100971 3890 30 -1 1 7 0 3 1 -1 -1 1569.102 0 -1 0 3 -1 -1 -1 3 10 789491 34 1
14100973 3894 40 -1 1 1 1 1 1 -1 -1 109.3501 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 1
14100973 3895 30 -1 2 2 0 3 5 -1 -1 109.3501 0 -1 1 5 -1 -1 -1 26 51 931417 1334 1
14101007 3956 80 -1 2 2 1 3 3 -1 -1 187.8135 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101007 3955 80 -1 1 1 1 1 3 -1 -1 187.8135 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101008 3958 60 -1 2 2 1 1 4 -1 -1 124.7615 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101008 3957 60 -1 1 1 0 1 1 -1 -1 124.7615 0 -1 0 0 -1 -1 -1 3 8 789484 40 1
14101008 3959 30 -1 2 3 1 1 5 1 8 124.7615 740439 351 1 0 -1 -1 -1 -1 -1 0 -1 2
14101009 3960 70 -1 2 1 1 1 3 -1 -1 257.3216 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101009 3961 90 -1 1 2 1 2 3 -1 -1 257.3216 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101010 3962 50 -1 2 1 0 1 1 -1 -1 177.6709 0 -1 0 0 -1 -1 -1 17 39 828886 1248 1
14101010 3963 60 -1 1 2 0 2 1 -1 -1 177.6709 0 -1 0 0 -1 -1 -1 25 54 1104650 1325 1
14101010 3964 14 -1 1 3 1 2 7 2 4 177.6709 886182 216 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101011 3965 40 -1 2 1 -1 1 1 -1 -1 185.326 0 -1 0 0 -1 -1 -1 4 52 1067458 951 1
14101011 3966 40 -1 1 2 1 2 1 -1 -1 185.326 0 -1 0 0 -1 -1 -1 3 9 1067472 953 1
14101011 3967 2 -1 1 3 1 -1 8 3 7 185.326 717377 129 1 0 -1 -1 -1 -1 -1 0 -1 0
14101093 4111 50 -1 1 1 1 1 2 -1 -1 262.7907 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101093 4112 50 -1 2 2 1 1 1 -1 -1 262.7907 0 -1 0 4 -1 -1 -1 19 43 828690 1260 1
14101093 4114 8 -1 1 4 1 2 7 2 5 262.7907 840692 95 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101093 4113 17 -1 1 3 1 2 6 20 44 262.7907 785583 1265 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101094 4115 60 -1 1 1 -1 1 1 -1 -1 1325.1896 0 -1 0 0 -1 -1 -1 14 33 993430 1245 1
14101094 4117 30 -1 1 3 -1 2 1 -1 -1 1325.1896 0 -1 0 0 -1 -1 -1 18 42 1141340 1355 1
14101094 4116 50 -1 2 2 0 2 1 -1 -1 1325.1896 0 -1 0 0 -1 -1 -1 15 36 716673 1339 1
14101095 4119 40 -1 2 2 1 1 2 -1 -1 259.9917 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101095 4120 8 -1 1 3 1 3 7 -1 -1 259.9917 0 -1 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101095 4118 40 -1 1 1 1 1 1 -1 -1 259.9917 0 -1 0 3 -1 -1 -1 2 8 789487 40 1
14101095 4121 2 -1 1 4 1 -1 8 -1 -1 259.9917 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14101096 4123 60 -1 1 2 1 2 5 19 43 128.1033 797163 1259 1 5 -1 -1 -1 -1 -1 0 -1 2
14101096 4122 60 -1 2 1 1 1 5 16 39 128.1033 833992 1257 1 0 -1 -1 -1 -1 -1 0 -1 0
14101097 4126 8 -1 2 3 1 3 7 5 9 96.827 834245 87 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101097 4125 40 -1 2 2 -1 1 1 -1 -1 96.827 0 -1 0 0 -1 -1 -1 4 11 903290 179 1
14101097 4124 40 -1 1 1 -1 1 1 -1 -1 96.827 0 -1 0 0 -1 -1 -1 4 11 903290 179 1
14101097 4127 2 -1 1 4 1 -1 8 5 9 96.827 834245 87 1 0 -1 -1 -1 -1 -1 0 -1 0
14101098 4129 30 -1 1 2 1 1 5 -1 -1 205.5457 0 -1 1 5 -1 -1 -1 0 3 890751 140 2
14101098 4128 30 -1 2 1 -1 1 1 3 10 205.5457 740439 351 1 5 -1 -1 -1 17 41 892037 1355 1
14101128 4186 30 -1 1 1 -1 2 1 -1 -1 147.5966 0 -1 0 0 -1 -1 -1 8 58 1067458 951 1
14101128 4187 30 -1 2 2 1 1 4 -1 -1 147.5966 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101129 4188 50 -1 2 1 -1 1 1 -1 -1 146.7675 0 -1 0 0 -1 -1 -1 1 4 914019 810 1
14101130 4189 50 -1 1 1 1 1 4 -1 -1 95.4085 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101130 4191 8 -1 1 3 1 3 7 2 6 95.4085 760965 787 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101130 4190 14 -1 1 2 1 3 7 2 6 95.4085 760965 787 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101170 4253 60 -1 2 1 1 1 4 -1 -1 380.9817 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101171 4254 30 -1 2 1 1 1 2 -1 -1 359.7019 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101171 4255 50 -1 1 2 -1 2 1 -1 -1 359.7019 0 -1 0 0 -1 -1 -1 6 54 1067461 947 1
14101172 4257 60 -1 1 2 -1 2 1 -1 -1 556.6887 0 -1 0 0 -1 -1 -1 1 2 759755 767 1
14101172 4256 60 -1 2 1 -1 1 1 -1 -1 556.6887 0 -1 0 0 -1 -1 -1 4 9 713614 1105 1
14101173 4258 70 -1 1 1 1 1 3 -1 -1 437.5217 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101173 4259 60 -1 2 2 1 2 4 -1 -1 437.5217 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101174 4261 50 -1 2 2 -1 1 1 -1 -1 140.7337 0 -1 0 0 -1 -1 -1 3 8 1194362 809 1
14101174 4260 50 -1 1 1 1 2 4 -1 -1 140.7337 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101175 4262 70 -1 2 1 1 1 3 -1 -1 284.8581 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101182 4274 40 -1 2 2 1 2 4 -1 -1 481.9442 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101182 4275 14 -1 1 3 1 3 7 2 4 481.9442 975172 1154 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101182 4273 40 -1 1 1 -1 1 1 -1 -1 481.9442 0 -1 0 0 -1 -1 -1 7 55 1067461 947 1
14101182 4276 8 -1 1 4 1 3 7 2 4 481.9442 975172 1154 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101184 4280 40 -1 1 1 -1 1 1 -1 -1 485.8131 0 -1 0 0 -1 -1 -1 8 60 1067466 947 1
14101184 4283 8 -1 2 4 1 2 7 9 19 485.8131 890848 108 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101184 4282 8 -1 2 3 1 2 7 1 7 485.8131 1127354 1213 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101184 4281 40 -1 2 2 1 1 2 -1 -1 485.8131 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101218 4357 50 -1 1 2 0 2 1 -1 -1 214.8582 0 -1 0 4 -1 -1 -1 21 47 1101351 1250 1
14101218 4356 50 -1 2 1 1 1 1 -1 -1 214.8582 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 1
14101219 4361 2 -1 1 4 1 -1 8 17 37 1569.8921 887620 1242 1 0 -1 -1 -1 -1 -1 0 -1 0
14101219 4358 40 -1 2 1 0 1 2 -1 -1 1569.8921 0 -1 0 0 -1 -1 -1 9 23 1124163 4 2
14101219 4362 2 -1 2 5 1 -1 8 -1 -1 1569.8921 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14101219 4359 40 -1 1 2 -1 3 1 -1 -1 1569.8921 0 -1 0 0 -1 -1 -1 10 22 1067474 953 1
14101219 4360 8 -1 1 3 1 3 7 0 1 1569.8921 991707 837 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101220 4363 70 -1 1 1 1 2 3 -1 -1 461.1784 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101220 4364 70 -1 2 2 1 1 3 -1 -1 461.1784 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101221 4366 40 -1 2 2 -1 1 1 -1 -1 376.4099 0 -1 0 0 -1 -1 -1 6 53 1067461 947 1
14101221 4365 30 -1 1 1 -1 1 1 -1 -1 376.4099 0 -1 0 3 -1 -1 -1 6 53 1067461 947 1
14101240 4406 80 -1 1 1 1 1 3 -1 -1 42.3013 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101241 4407 21 -1 2 1 -1 1 1 -1 -1 123.8616 0 -1 0 5 -1 -1 -1 17 41 913092 1355 1
14101242 4409 70 -1 1 2 1 2 3 -1 -1 85.4824 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101242 4408 60 -1 2 1 1 1 4 -1 -1 85.4824 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101243 4411 60 -1 2 2 1 2 4 -1 -1 79.8791 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101243 4410 70 -1 1 1 1 1 3 -1 -1 79.8791 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101254 4425 30 -1 2 1 0 1 1 -1 -1 89.067 0 -1 0 0 -1 -1 -1 0 6 789507 30 1
14101254 4426 40 -1 1 2 -1 2 1 -1 -1 89.067 0 -1 0 0 -1 -1 -1 16 41 833639 1355 1
14101261 4435 30 -1 1 1 -1 1 1 -1 -1 118.6394 0 -1 0 0 -1 -1 -1 5 13 733471 490 1
14101261 4436 30 -1 2 2 1 1 4 -1 -1 118.6394 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101262 4439 17 -1 2 3 1 3 6 4 7 101.9641 1030527 683 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101262 4437 50 -1 2 1 1 1 2 -1 -1 101.9641 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101262 4438 50 -1 1 2 -1 3 1 -1 -1 101.9641 0 -1 0 0 -1 -1 -1 4 11 789496 34 1
14101263 4440 90 -1 2 1 1 2 3 -1 -1 107.7449 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101263 4441 90 -1 1 2 1 1 3 -1 -1 107.7449 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101264 4442 21 -1 2 1 1 1 4 16 39 208.2813 797163 1259 2 5 -1 -1 -1 -1 -1 0 -1 0
14101265 4443 60 -1 2 1 1 1 4 -1 -1 106.2145 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101265 4444 60 -1 1 2 -1 2 1 -1 -1 106.2145 0 -1 0 0 -1 -1 -1 26 42 126605 1281 1
14101283 4483 70 -1 2 2 1 2 3 -1 -1 135.1942 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101283 4482 80 -1 1 1 1 1 3 -1 -1 135.1942 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101288 4495 21 -1 2 2 0 2 1 -1 -1 503.0059 0 -1 0 0 -1 -1 -1 5 10 1000457 918 1
14101288 4494 21 -1 1 1 0 1 1 -1 -1 503.0059 0 -1 0 0 -1 -1 -1 5 12 688715 1028 1
14101289 4497 30 -1 1 2 1 2 1 -1 -1 180.5764 0 -1 0 3 -1 -1 -1 17 48 735352 1249 1
14101289 4496 30 -1 2 1 1 1 2 -1 -1 180.5764 0 -1 0 4 -1 -1 -1 1 6 708822 917 2
14101315 4559 8 -1 2 3 1 3 7 1 7 947.0712 797273 1212 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101315 4558 50 -1 1 2 1 3 1 -1 -1 947.0712 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 1
14101315 4557 40 -1 2 1 1 1 1 -1 -1 947.0712 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 1
14101317 4562 60 -1 2 1 1 1 4 -1 -1 267.2377 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101317 4564 21 -1 1 3 1 3 4 8 20 267.2377 740439 351 2 2 -1 -1 -1 -1 -1 0 -1 0
14101317 4563 60 -1 1 2 -1 2 1 -1 -1 267.2377 0 -1 0 0 -1 -1 -1 9 20 749199 327 1
14101332 4601 21 -1 1 4 1 1 4 13 33 714.9789 852387 1254 2 2 -1 -1 -1 -1 -1 0 -1 0
14101332 4598 50 -1 1 1 -1 1 1 -1 -1 714.9789 0 -1 0 0 -1 -1 -1 13 32 674363 1335 1
14101332 4602 21 -1 2 5 1 1 2 13 33 714.9789 852402 1254 2 2 -1 -1 -1 -1 -1 0 -1 2
14101332 4600 30 -1 1 3 -1 1 1 -1 -1 714.9789 0 -1 0 0 -1 -1 -1 9 21 833739 1303 1
14101332 4599 50 -1 2 2 -1 2 1 -1 -1 714.9789 0 -1 0 0 -1 -1 -1 9 21 1148199 1303 1
14101337 4611 40 -1 2 1 -1 1 1 -1 -1 164.1429 0 -1 0 0 -1 -1 -1 4 16 797351 1272 1
14101387 4688 50 -1 1 1 1 1 4 -1 -1 235.2735 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101391 4695 60 -1 2 1 -1 1 1 -1 -1 117.5029 0 -1 0 0 -1 -1 -1 6 14 975164 1164 1
14101392 4697 40 -1 1 2 -1 1 1 -1 -1 36.4469 0 -1 0 3 -1 -1 -1 8 58 1067461 947 1
14101392 4696 70 -1 2 1 1 1 1 -1 -1 36.4469 0 -1 0 5 -1 -1 -1 7 18 1101403 44 1
14101394 4699 30 -1 2 1 -1 1 1 -1 -1 55.1208 0 -1 0 0 -1 -1 -1 9 21 733524 515 1
14101394 4700 40 -1 1 2 1 1 1 -1 -1 55.1208 0 -1 0 0 -1 -1 -1 9 21 1081487 491 1
14101409 4726 30 -1 1 1 0 1 1 6 12 212.714 890849 108 2 0 -1 -1 -1 11 17 759036 757 1
14101409 4727 60 -1 2 2 0 3 1 -1 -1 212.714 0 -1 0 0 -1 -1 -1 9 16 690557 622 1
14101410 4732 2 -1 2 5 1 -1 8 1 3 246.8045 1009096 276 1 0 -1 -1 -1 -1 -1 0 -1 0
14101410 4728 30 -1 2 1 1 1 4 -1 -1 246.8045 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101410 4731 2 -1 1 4 1 -1 8 -1 -1 246.8045 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14101410 4729 30 -1 1 2 -1 2 1 -1 -1 246.8045 0 -1 0 0 -1 -1 -1 7 12 766293 1115 1
14101410 4730 8 -1 1 3 1 2 7 1 3 246.8045 1009096 276 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101411 4734 40 -1 1 2 -1 2 1 -1 -1 179.4622 0 -1 0 0 -1 -1 -1 3 12 789505 30 1
14101411 4733 40 -1 2 1 -1 1 1 -1 -1 179.4622 0 -1 0 0 -1 -1 -1 5 54 1067461 947 1
14101412 4736 60 -1 2 2 1 2 4 -1 -1 112.401 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101412 4737 21 -1 1 3 1 2 4 -1 -1 112.401 0 -1 2 0 -1 -1 -1 -1 -1 0 -1 0
14101412 4735 60 -1 1 1 -1 1 1 -1 -1 112.401 0 -1 0 0 -1 -1 -1 5 11 944023 420 1
14101412 4738 14 -1 1 4 1 2 7 -1 -1 112.401 0 -1 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101413 4740 80 -1 1 2 1 3 3 -1 -1 257.3216 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101413 4739 80 -1 2 1 1 1 3 -1 -1 257.3216 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101414 4741 60 -1 2 1 -1 1 1 -1 -1 136.4487 0 -1 0 3 -1 -1 -1 9 19 1127929 1085 1
14101415 4742 50 -1 2 1 1 1 4 -1 -1 479.7253 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101415 4744 14 -1 2 3 1 3 7 5 10 479.7253 688189 320 1 1 -1 -1 -1 -1 -1 0 -1 0
14101415 4743 17 -1 1 2 1 3 6 5 11 479.7253 717396 449 1 1 -1 -1 -1 -1 -1 0 -1 0
14101416 4745 60 -1 2 1 -1 1 1 -1 -1 239.2617 0 -1 0 0 -1 -1 -1 27 50 1243939 1324 1
14101417 4747 60 -1 2 2 1 2 1 -1 -1 92.0069 0 -1 0 0 -1 -1 -1 4 12 913404 6 1
14101417 4746 50 -1 1 1 -1 1 1 -1 -1 92.0069 0 -1 0 0 -1 -1 -1 4 12 913404 6 1
14101417 4748 80 -1 2 3 1 2 3 -1 -1 92.0069 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101490 4874 30 -1 2 2 0 1 1 -1 -1 279.5031 0 -1 0 3 -1 -1 -1 13 35 716840 1256 1
14101490 4873 30 -1 1 1 -1 1 1 -1 -1 279.5031 0 -1 0 0 -1 -1 -1 3 9 733470 504 1
14101491 4876 50 -1 2 2 -1 2 1 -1 -1 177.0304 0 -1 0 0 -1 -1 -1 6 21 1135368 1237 1
14101491 4875 50 -1 1 1 -1 1 1 -1 -1 177.0304 0 -1 0 0 -1 -1 -1 18 28 721665 917 1
14101492 4877 80 -1 2 1 1 1 3 -1 -1 205.9266 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101492 4878 80 -1 1 2 1 2 3 -1 -1 205.9266 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101493 4879 80 -1 1 1 1 1 2 -1 -1 243.4185 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101493 4880 70 -1 2 2 1 2 3 -1 -1 243.4185 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101494 4881 60 -1 2 1 1 1 4 -1 -1 130.0501 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101494 4883 30 -1 1 3 -1 3 5 -1 -1 130.0501 0 -1 1 0 -1 -1 -1 20 36 214154 1278 2
14101494 4882 60 -1 1 2 1 2 4 -1 -1 130.0501 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101495 4884 30 -1 1 1 0 1 1 -1 -1 110.7515 0 -1 0 6 -1 -1 -1 0 4 717340 943 1
14101496 4885 70 -1 1 1 1 1 3 -1 -1 129.9491 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101496 4886 80 -1 2 2 1 1 3 -1 -1 129.9491 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101499 4890 40 -1 1 1 -1 1 1 -1 -1 95.959 0 -1 0 0 -1 -1 -1 5 54 1067461 947 1
14101499 4891 40 -1 2 2 1 1 4 -1 -1 95.959 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101511 4909 60 -1 1 2 1 3 4 -1 -1 96.6293 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101511 4908 60 -1 2 1 1 1 2 -1 -1 96.6293 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101520 4924 40 -1 1 2 0 2 1 -1 -1 135.2267 0 -1 0 5 -1 -1 -1 14 33 1161305 1249 1
14101520 4925 2 -1 2 3 1 -1 8 -1 -1 135.2267 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14101520 4926 8 -1 1 4 1 3 7 3 7 135.2267 1267429 403 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101520 4923 40 -1 2 1 0 1 1 -1 -1 135.2267 0 -1 0 5 -1 -1 -1 13 32 1052329 1245 1
14101547 4974 40 -1 1 1 -1 1 1 -1 -1 123.3602 0 -1 0 0 -1 -1 -1 4 12 1098921 1004 1
14101574 5018 70 -1 2 2 1 2 3 -1 -1 317.6699 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101574 5017 70 -1 1 1 1 1 3 -1 -1 317.6699 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101575 5022 2 -1 2 4 1 -1 8 -1 -1 541.9792 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14101575 5023 17 -1 2 5 1 3 6 3 10 541.9792 728569 917 1 5 -1 -1 -1 -1 -1 0 -1 0
14101575 5019 40 -1 2 1 0 1 1 -1 -1 541.9792 0 -1 0 0 -1 -1 -1 13 30 789530 43 1
14101575 5021 8 -1 2 3 1 3 7 11 26 541.9792 834233 90 1 -1 -1 -1 -1 -1 -1 0 -1 0
14101575 5020 40 -1 1 2 1 1 4 -1 -1 541.9792 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101576 5024 60 -1 2 1 1 3 2 -1 -1 413.7432 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101576 5025 70 -1 1 2 1 1 2 -1 -1 413.7432 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 2
14101577 5026 80 -1 1 1 1 1 3 -1 -1 247.8928 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101580 5033 60 -1 2 2 1 1 4 -1 -1 438.0627 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101580 5032 50 -1 1 1 -1 1 1 -1 -1 438.0627 0 -1 0 0 -1 -1 -1 3 7 803894 695 1
14101581 5034 50 -1 2 1 -1 1 1 -1 -1 529.5467 0 -1 0 0 -1 -1 -1 7 18 777809 981 1
14101582 5036 30 -1 1 2 -1 2 1 -1 -1 595.2435 0 -1 0 0 -1 -1 -1 11 25 909899 29 1
14101582 5037 2 -1 1 3 1 -1 8 -1 -1 595.2435 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0
14101582 5035 30 -1 2 1 1 1 4 -1 -1 595.2435 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 0
14101583 5039 21 -1 1 2 1 1 1 -1 -1 425.8077 0 -1 0 5 -1 -1 -1 1 2 759755 767 1
14101583 5038 30 -1 2 1 1 1 1 -1 -1 425.8077 0 -1 0 5 -1 -1 -1 1 2 759755 767 1
14101583 5040 21 -1 2 3 1 1 2 -1 -1 425.8077 0 -1 0 5 -1 -1 -1 8 17 1063513 387 2
14101584 5041 50 -1 1 1 0 1 1 -1 -1 130.5455 0 -1 0 4 -1 -1 -1 14 36 730928 1238 1
