arrtm dadtyp day deptm dorp dpcl dpurp dtaz endacttm half hhno id mode oadtyp opcl opurp otaz pathtype pno tour tour_id travcost travdist travtime trexpfac tseg tsvid vot
415 4 1 380 1 1125857 1 1068 930 1 14102666 26018 3 1 1224790 0 1267 1 1 1 9729 2.948 17.0 42.0 66.4345808192 1 1 14
975 1 1 930 1 1224790 0 1267 1020 2 14102666 26019 3 4 1125857 1 1068 1 1 1 9729 3.18 18.0 45.0 66.4345808192 1 2 14
1030 3 1 1020 -1 782506 6 1271 1170 1 14102666 26020 1 1 1224790 0 1267 1 1 2 9730 0.0 4.0 80.0 66.4345808192 1 3 6
1180 1 1 1170 -1 1224790 0 1267 1440 2 14102666 26021 1 3 782506 6 1271 1 1 2 9730 0.0 4.0 80.0 66.4345808192 1 4 6
530 4 1 480 -1 920003 4 1270 610 1 14102666 26022 6 1 1224790 0 1267 3 2 1 9731 0.0 4.0 19.0 65.9516983205 1 1 14
660 2 1 610 -1 797163 1 1259 955 1 14102666 26023 6 4 920003 4 1270 3 2 1 9731 0.0 8.0 25.0 65.9516983205 2 2 14
980 1 1 955 -1 1224790 0 1267 1020 2 14102666 26024 6 2 797163 1 1259 3 2 1 9731 0.0 6.0 22.0 65.9516983205 1 3 14
1030 4 1 1020 -1 782506 6 1271 1170 1 14102666 26025 1 1 1224790 0 1267 1 2 2 9732 0.0 4.0 80.0 65.9516983205 1 4 6
1180 1 1 1170 -1 1224790 0 1267 1440 2 14102666 26026 1 4 782506 6 1271 1 2 2 9732 0.0 4.0 80.0 65.9516983205 1 5 6
570 4 1 530 1 854349 4 1250 640 1 14102665 26027 4 1 1089795 0 1268 1 1 1 9727 1.612 10.0 26.0 43.9261691367 1 1 20
650 2 1 640 1 852125 1 1341 880 1 14102665 26028 4 4 854349 4 1250 1 1 1 9727 0.350351363636 5.0 20.0 43.9261691367 2 2 20
885 4 1 880 -1 852126 4 1341 890 2 14102665 26029 1 2 852125 1 1341 1 1 1 9727 0.0 0.95 19.0 43.9261691367 1 3 12
895 2 1 890 -1 852125 1 1341 1025 2 14102665 26030 1 4 852126 4 1341 1 1 1 9727 0.0 0.95 19.0 43.9261691367 2 4 12
1050 1 1 1025 1 1089795 0 1268 1440 2 14102665 26031 4 2 852125 1 1341 1 1 1 9727 1.468 8.0 28.0 43.9261691367 3 5 20
570 4 1 530 2 854349 4 1250 640 1 14102665 26032 4 1 1089795 0 1268 1 2 1 9728 1.612 10.0 26.0 47.2732121272 1 1 20
650 4 1 640 2 852125 1 1341 1025 1 14102665 26033 4 4 854349 4 1250 1 2 1 9728 0.350351363636 5.0 20.0 47.2732121272 2 2 20
1050 1 1 1025 2 1089795 0 1268 1440 2 14102665 26034 4 4 852125 1 1341 1 2 1 9728 1.468 8.0 28.0 47.2732121272 1 3 20
570 4 1 540 -1 1161324 1 1245 755 1 14102664 26035 6 1 690047 0 1340 3 1 1 9725 0.0 6.0 22.0 85.3573350432 1 1 18
760 4 1 755 -1 1052448 7 1247 800 1 14102664 26036 1 4 1161324 1 1245 1 1 1 9725 0.0 4.65 93.0 85.3573350432 2 2 18
805 4 1 800 -1 1161324 1 1245 1035 1 14102664 26037 1 4 1052448 7 1247 1 1 1 9725 0.0 4.65 93.0 85.3573350432 3 3 18
1065 4 1 1035 -1 716823 6 1251 1145 2 14102664 26038 6 4 1161324 1 1245 3 1 1 9725 0.0 5.0 21.0 85.3573350432 1 4 18
1155 4 1 1145 -1 716769 7 1250 1360 2 14102664 26039 1 4 716823 6 1251 1 1 1 9725 0.0 4.25 85.0 85.3573350432 2 5 18
1375 1 1 1360 -1 690047 0 1340 1440 2 14102664 26040 1 4 716769 7 1250 1 1 1 9725 0.0 4.85 97.0 85.3573350432 3 6 18
415 2 1 385 1 727331 1 1238 720 1 14102664 26041 3 1 690047 0 1340 1 2 1 9726 2.9 17.0 39.0 65.0980939075 1 1 18
730 3 1 720 1 730925 6 1238 780 2 14102664 26042 3 2 727331 1 1238 1 2 1 9726 0.0734615151515 1.0 7.0 65.0980939075 1 2 18
790 2 1 780 1 727331 1 1238 930 2 14102664 26043 3 3 730925 6 1238 1 2 1 9726 0.0734615151515 1.0 7.0 65.0980939075 2 3 18
975 1 1 930 1 690047 0 1340 1440 2 14102664 26044 3 2 727331 1 1238 1 2 1 9726 2.88 17.0 39.0 65.0980939075 3 4 18
510 2 1 470 -1 1067464 1 947 940 1 14102663 26045 6 1 1223618 0 1264 3 1 1 9723 0.0 21.0 82.0 62.1260555545 1 1 22
985 1 1 940 -1 1223618 0 1264 1090 2 14102663 26046 6 2 1067464 1 947 3 1 1 9723 0.0 20.0 83.0 62.1260555545 1 2 22
1175 4 1 1090 -1 476609 7 1323 1265 1 14102663 26047 6 1 1223618 0 1264 3 1 2 9724 0.0 42.0 58.0 62.1260555545 1 3 8
1360 1 1 1265 -1 1223618 0 1264 1440 2 14102663 26048 6 4 476609 7 1323 3 1 2 9724 0.0 41.0 58.0 62.1260555545 1 4 8
575 2 1 565 1 829966 1 1340 770 1 14102662 26049 3 1 995669 0 1342 1 1 1 9720 0.329428762626 5.0 20.0 161.708610686 1 1 22
1050 1 1 1040 1 995669 0 1342 1095 2 14102662 26050 3 2 829966 1 1340 1 1 1 9720 0.329428762626 5.0 21.0 161.708610686 1 4 22
785 3 1 770 -1 829718 6 1340 795 1 14102662 26051 1 2 829966 1 1340 1 1 2 9721 0.0 0.5 10.0 161.708610686 1 2 0
810 2 1 795 -1 829966 1 1340 1040 2 14102662 26052 1 3 829718 6 1340 1 1 2 9721 0.0 0.5 10.0 161.708610686 1 3 0
1110 4 1 1095 1 828928 6 1248 1220 1 14102662 26053 3 1 995669 0 1342 1 1 3 9722 0.390148333333 6.0 22.0 161.708610686 1 5 8
1230 1 1 1220 1 995669 0 1342 1440 2 14102662 26054 3 4 828928 6 1248 1 1 3 9722 0.397235833333 6.0 22.0 161.708610686 1 6 8
745 4 1 730 -1 797163 4 1259 770 1 14102661 26055 1 1 751794 2 1259 1 2 1 9719 0.0 0.9 18.0 158.347711028 1 2 3
775 1 1 770 -1 799719 0 1259 1440 2 14102661 26056 1 4 797163 4 1259 1 2 1 9719 0.0 0.9 18.0 158.347711028 1 3 3
495 2 1 460 -1 829010 1 1339 1065 1 14102660 26057 6 1 962239 0 1267 3 1 1 9717 0.0 10.0 32.0 50.3846972392 1 1 18
1110 3 1 1065 -1 962349 6 1267 1140 2 14102660 26058 6 2 829010 1 1339 3 1 1 9717 0.0 10.0 30.0 50.3846972392 1 2 18
1145 1 1 1140 -1 962239 0 1267 1170 2 14102660 26059 1 3 962349 6 1267 1 1 1 9717 0.0 1.05 21.0 50.3846972392 2 3 18
1180 4 1 1170 1 927410 7 1265 1375 1 14102660 26060 3 1 962239 0 1267 1 1 2 9718 0.48267010101 4.0 18.0 50.3846972392 1 4 7
1380 1 1 1375 1 962239 0 1267 1440 2 14102660 26061 3 4 927410 7 1265 1 1 2 9718 0.48267010101 4.0 18.0 50.3846972392 1 5 7
575 2 1 545 1 1067455 1 951 1035 1 14102659 26062 3 1 717395 0 20 1 1 1 9715 1.114 5.0 53.0 125.900003473 1 1 45
1065 3 1 1035 1 890810 6 144 1070 2 14102659 26063 3 2 1067455 1 951 1 1 1 9715 0.51354040404 2.0 50.0 125.900003473 1 2 45
1095 1 1 1070 1 717395 0 20 1440 2 14102659 26064 3 3 890810 6 144 1 1 1 9715 0.562517651515 2.0 11.0 125.900003473 2 3 45
1085 3 1 1080 1 789545 6 15 1090 1 14102659 26065 3 1 717395 0 20 1 2 1 9716 0.0499311616162 0.0 6.0 132.638779948 1 1 11
1125 4 1 1090 1 865755 4 514 1180 1 14102659 26066 3 3 789545 6 15 1 2 1 9716 0.782 3.0 12.0 132.638779948 2 2 11
1185 4 1 1180 1 796742 5 514 1270 1 14102659 26067 3 4 865755 4 514 1 2 1 9716 0.0614393939394 0.0 4.0 132.638779948 3 3 11
1290 1 1 1270 1 717395 0 20 1440 2 14102659 26068 3 4 796742 5 514 1 2 1 9716 0.78 3.0 11.0 132.638779948 1 4 11
580 2 1 555 1 688601 1 1266 720 1 14102658 26069 3 1 1230382 0 1338 1 1 1 9713 2.562 16.0 38.0 85.1150579927 1 1 18
1095 3 1 1060 1 1016589 6 1260 1230 2 14102658 26070 3 2 688601 1 1266 1 1 1 9713 0.964 8.0 27.0 85.1150579927 1 4 18
1260 1 1 1230 1 1230382 0 1338 1440 2 14102658 26071 3 3 1016589 6 1260 1 1 1 9713 1.774 11.0 30.0 85.1150579927 2 5 18
735 4 1 720 -1 810514 7 1265 780 1 14102658 26072 1 2 688601 1 1266 1 1 2 9714 0.0 4.9 98.0 85.1150579927 1 2 0
795 2 1 780 -1 688601 1 1266 1060 2 14102658 26073 1 4 810514 7 1265 1 1 2 9714 0.0 4.9 98.0 85.1150579927 1 3 0
930 4 1 880 1 751527 5 1269 930 1 14102657 26074 3 1 1238143 0 1270 1 1 1 9712 0.237552121212 4.0 19.0 265.329372005 1 1 5
960 1 1 930 1 1238143 0 1270 1440 2 14102657 26075 3 4 751527 5 1269 1 1 1 9712 0.237552121212 4.0 19.0 265.329372005 1 2 5
430 2 1 410 1 198867 1 1279 910 1 14102656 26076 3 1 221008 0 1276 1 1 1 9710 0.832 5.0 21.0 335.634106184 1 1 18
930 1 1 910 1 221008 0 1276 1440 2 14102656 26077 3 2 198867 1 1279 1 1 1 9710 0.826 5.0 20.0 335.634106184 1 2 18
585 4 1 540 1 1015631 1 1262 630 1 14102656 26078 3 1 221008 0 1276 1 2 1 9711 2.82 12.0 31.0 342.481278879 1 1 18
665 4 1 630 1 830823 3 1332 695 2 14102656 26079 3 4 1015631 1 1262 1 2 1 9711 3.884 24.0 41.0 342.481278879 1 2 18
700 3 1 695 2 830806 6 1332 785 2 14102656 26080 5 4 830823 3 1332 1 2 1 9711 0.0387121212121 2.0 11.0 342.481278879 2 3 44
790 4 1 785 2 830823 3 1332 800 2 14102656 26081 5 3 830806 6 1332 1 2 1 9711 0.0387121212121 2.0 11.0 342.481278879 3 4 44
845 4 1 800 1 167486 6 1277 885 2 14102656 26082 4 4 830823 3 1332 1 2 1 9711 6.964 35.0 57.0 342.481278879 4 5 32
915 1 1 885 1 221008 0 1276 1440 2 14102656 26083 4 4 167486 6 1277 1 2 1 9711 1.76 5.0 19.0 342.481278879 5 6 32
345 2 1 300 -1 131307 1 1280 990 1 14102655 26084 2 1 222737 0 1278 1 1 1 9705 0.0 5.4 36.0 174.170847957 1 1 28
1030 1 1 990 -1 222737 0 1278 1045 2 14102655 26085 2 2 131307 1 1280 1 1 1 9705 0.0 5.4 36.0 174.170847957 1 2 28
1065 4 1 1045 1 736713 7 917 1080 1 14102655 26086 3 1 222737 0 1278 1 1 2 9706 0.898 8.0 23.0 174.170847957 1 3 9
1125 4 1 1080 -1 757987 7 1091 1125 2 14102655 26087 2 4 736713 7 917 1 1 2 9706 0.0 9.0 60.0 174.170847957 1 4 9
1170 4 1 1125 -1 736713 7 917 1185 2 14102655 26088 2 4 757987 7 1091 1 1 2 9706 0.0 9.0 60.0 174.170847957 2 5 9
1210 1 1 1185 1 222737 0 1278 1440 2 14102655 26089 3 4 736713 7 917 1 1 2 9706 0.898 8.0 21.0 174.170847957 3 6 9
490 4 1 465 1 723044 4 904 720 1 14102655 26090 3 1 222737 0 1278 1 2 1 9707 1.356 10.0 29.0 175.304874918 1 1 9
735 4 1 720 1 213313 5 1279 845 2 14102655 26091 3 4 723044 4 904 1 2 1 9707 2.428 12.0 25.0 175.304874918 1 2 9
865 1 1 845 1 222737 0 1278 1145 2 14102655 26092 3 4 213313 5 1279 1 2 1 9707 1.43 6.0 22.0 175.304874918 2 3 9
1155 4 1 1145 1 231604 5 1278 1170 1 14102655 26093 3 1 222737 0 1278 1 2 2 9708 0.315752045455 4.0 20.0 175.304874918 1 4 9
1180 4 1 1170 1 218491 7 1278 1185 2 14102655 26094 3 4 231604 5 1278 1 2 2 9708 0.470528055556 4.0 20.0 175.304874918 1 5 9
1190 1 1 1185 1 222737 0 1278 1440 2 14102655 26095 3 4 218491 7 1278 1 2 2 9708 0.115373333333 4.0 20.0 175.304874918 2 6 9
530 2 1 465 1 789463 1 11 1030 1 14102655 26096 3 1 222737 0 1278 1 3 1 9709 3.162 19.0 45.0 198.727605881 1 1 28
1080 1 1 1030 1 222737 0 1278 1440 2 14102655 26097 3 2 789463 1 11 1 3 1 9709 3.182 19.0 45.0 198.727605881 1 2 28
980 4 1 975 1 89451 5 1289 1005 1 14102654 26098 3 1 90325 0 1289 1 1 1 9701 0.097057979798 4.0 18.0 456.345384732 1 1 9
1010 1 1 1005 1 90325 0 1289 1440 2 14102654 26099 3 4 89451 5 1289 1 1 1 9701 0.097057979798 4.0 18.0 456.345384732 1 2 9
355 2 1 315 1 823273 1 1355 725 1 14102654 26100 3 1 90325 0 1289 1 2 1 9702 7.624 42.0 59.0 439.228411073 1 1 28
780 1 1 725 1 90325 0 1289 870 2 14102654 26101 3 2 823273 1 1355 1 2 1 9702 7.484 41.0 63.0 439.228411073 1 2 28
910 4 1 870 1 1118694 4 880 940 1 14102654 26102 3 1 90325 0 1289 1 2 2 9703 3.32 21.0 38.0 439.228411073 1 3 9
960 4 1 940 1 752399 7 1272 1010 1 14102654 26103 3 4 1118694 4 880 1 2 2 9703 1.452 8.0 29.0 439.228411073 2 4 9
1050 1 1 1010 1 90325 0 1289 1440 2 14102654 26104 3 4 752399 7 1272 1 2 2 9703 3.85 26.0 46.0 439.228411073 1 5 9
445 3 1 430 -1 91565 2 1289 860 1 14102654 26105 1 1 90325 0 1289 1 3 1 9704 0.0 4.1 82.0 473.091 1 1 9
875 1 1 860 -1 90325 0 1289 1440 2 14102654 26106 1 3 91565 2 1289 1 3 1 9704 0.0 4.1 82.0 473.091 1 2 9
525 2 1 505 1 179609 1 1278 810 1 14102652 26107 3 1 203469 0 1279 1 1 1 9700 1.028 6.0 22.0 545.132641947 1 1 8
815 4 1 810 1 193221 5 1278 825 2 14102652 26108 3 2 179609 1 1278 1 1 1 9700 0.614 4.0 20.0 545.132641947 1 2 8
830 2 1 825 1 179609 4 1278 840 2 14102652 26109 3 4 193221 5 1278 1 1 1 9700 0.591255454545 4.0 20.0 545.132641947 2 3 8
860 1 1 840 1 203469 0 1279 1440 2 14102652 26110 3 2 179609 4 1278 1 1 1 9700 1.028 6.0 23.0 545.132641947 3 4 8
615 4 1 600 -1 199306 4 1279 625 1 14102651 26111 1 1 202984 0 1279 1 1 2 9699 0.0 3.7 74.0 512.112231117 1 1 6
675 4 1 625 -1 735298 5 1249 795 1 14102651 26112 6 4 199306 4 1279 3 1 2 9699 2.75 19.0 37.0 512.112231117 2 2 6
840 1 1 795 -1 202984 0 1279 1110 2 14102651 26113 6 4 735298 5 1249 3 1 2 9699 2.75 20.0 37.0 512.112231117 1 3 6
1140 4 1 1110 1 1155292 4 912 1260 1 14102651 26114 3 1 202984 0 1279 1 1 1 9698 2.3 10.0 22.0 512.112231117 1 4 6
1290 1 1 1260 1 202984 0 1279 1440 2 14102651 26115 3 4 1155292 4 912 1 1 1 9698 2.532 11.0 22.0 512.112231117 1 5 6
695 4 1 690 -1 216734 5 1279 720 1 14102650 26116 1 1 216721 0 1279 1 1 1 9695 0.0 3.7 74.0 295.105742956 1 1 8
725 1 1 720 -1 216721 0 1279 850 2 14102650 26117 1 4 216734 5 1279 1 1 1 9695 0.0 3.7 74.0 295.105742956 1 2 8
860 4 1 850 1 194873 7 1279 960 1 14102650 26118 3 1 216721 0 1279 1 1 2 9696 0.579818181818 3.0 16.0 295.105742956 1 3 8
980 1 1 960 1 216721 0 1279 1195 2 14102650 26119 3 4 194873 7 1279 1 1 2 9696 0.579818181818 3.0 16.0 295.105742956 1 4 8
1245 4 1 1195 1 856167 7 1327 1410 1 14102650 26120 3 1 216721 0 1279 1 1 3 9697 7.018 34.0 50.0 295.105742956 1 5 8
1275 1 1 1410 1 216721 0 1279 1440 2 14102650 26121 3 4 856167 7 1327 1 1 3 9697 6.892 34.0 50.0 295.105742956 1 6 8
580 4 1 570 1 572448 7 1320 870 1 14102649 26122 3 1 575294 0 1320 1 1 1 9693 1.144 4.0 21.0 278.46377526 1 1 10
880 1 1 870 1 575294 0 1320 1440 2 14102649 26123 3 4 572448 7 1320 1 1 1 9693 1.152 4.0 21.0 278.46377526 1 2 10
835 4 1 780 1 760616 4 721 900 1 14102649 26124 3 1 575294 0 1320 1 2 1 9694 7.018 35.0 51.0 280.077627348 1 1 10
1020 1 1 900 1 575294 0 1320 1440 2 14102649 26125 3 4 760616 4 721 1 2 1 9694 7.094 35.0 51.0 280.077627348 1 2 10
610 4 1 590 -1 560762 7 1321 610 1 14102648 26126 2 1 558892 0 1354 1 1 1 9690 0.0 3.6 24.0 312.5249639 1 1 9
620 1 1 610 -1 558892 0 1354 765 2 14102648 26127 2 4 560762 7 1321 1 1 1 9690 0.0 3.6 24.0 312.5249639 1 2 9
775 4 1 765 1 617431 7 1321 825 1 14102648 26128 3 1 558892 0 1354 1 1 2 9691 1.264 4.0 18.0 312.5249639 1 3 9
840 4 1 825 1 538008 5 1354 850 2 14102648 26129 3 4 617431 7 1321 1 1 2 9691 1.754 4.0 18.0 312.5249639 1 4 9
860 1 1 850 1 558892 0 1354 1440 2 14102648 26130 3 4 538008 5 1354 1 1 2 9691 0.591039141414 6.0 26.0 312.5249639 2 5 9
345 2 1 335 1 595476 1 1354 880 1 14102648 26131 3 1 558892 0 1354 1 2 1 9692 0.96 6.0 26.0 300.308881351 1 1 28
900 4 1 880 1 571778 7 1320 950 2 14102648 26132 3 2 595476 1 1354 1 2 1 9692 1.972 7.0 26.0 300.308881351 1 2 28
980 4 1 950 1 441492 5 1351 1000 2 14102648 26133 3 4 571778 7 1320 1 2 1 9692 2.202 11.0 32.0 300.308881351 2 3 28
1030 1 1 1000 1 558892 0 1354 1440 2 14102648 26134 3 4 441492 5 1351 1 2 1 9692 2.236 7.0 28.0 300.308881351 3 4 28
630 4 1 555 1 789530 4 43 675 1 14102647 26135 4 1 432565 0 1351 1 1 1 9688 8.87 40.0 58.0 221.604714203 1 1 14
735 4 1 675 1 481671 4 1351 780 2 14102647 26136 4 4 789530 4 43 1 1 1 9688 7.53 40.0 58.0 221.604714203 1 2 14
800 1 1 780 1 432565 0 1351 1440 2 14102647 26137 4 4 481671 4 1351 1 1 1 9688 1.454 4.0 20.0 221.604714203 2 3 14
630 4 1 555 2 789530 4 43 675 1 14102647 26138 4 1 432565 0 1351 1 2 1 9689 8.87 40.0 58.0 230.619237749 1 1 14
735 4 1 675 2 481671 4 1351 780 2 14102647 26139 4 4 789530 4 43 1 2 1 9689 7.53 40.0 58.0 230.619237749 1 2 14
800 1 1 780 2 432565 0 1351 1440 2 14102647 26140 4 4 481671 4 1351 1 2 1 9689 1.454 4.0 20.0 230.619237749 2 3 14
840 4 1 830 1 268986 7 1349 960 1 14102646 26141 3 1 271844 0 1349 1 1 2 9682 0.300265151515 9.0 38.0 621.869867544 1 1 6
970 1 1 960 1 271844 0 1349 1035 2 14102646 26142 3 4 268986 7 1349 1 1 2 9682 0.300265151515 9.0 38.0 621.869867544 1 2 6
1050 4 1 1035 1 265268 3 1349 1055 1 14102646 26143 3 1 271844 0 1349 1 1 1 9681 0.776 9.0 38.0 621.869867544 1 3 6
1070 1 1 1055 2 271844 0 1349 1440 2 14102646 26144 4 4 265268 3 1349 1 1 1 9681 0.776 9.0 38.0 621.869867544 1 4 10
390 4 1 360 1 307561 7 1348 480 1 14102646 26145 3 1 271844 0 1349 1 2 3 9685 2.988 5.0 52.0 611.479249969 1 1 6
490 4 1 480 1 300583 5 1348 540 2 14102646 26146 3 4 307561 7 1348 1 2 3 9685 0.179817449495 6.0 26.0 611.479249969 1 2 6
570 1 1 540 1 271844 0 1349 600 2 14102646 26147 3 4 300583 5 1348 1 2 3 9685 2.834 5.0 38.0 611.479249969 2 3 6
625 4 1 600 1 270824 5 1349 665 1 14102646 26148 3 1 271844 0 1349 1 2 2 9684 1.754 9.0 38.0 611.479249969 1 4 6
690 1 1 665 1 271844 0 1349 1020 2 14102646 26149 3 4 270824 5 1349 1 2 2 9684 1.754 9.0 38.0 611.479249969 1 5 6
1030 4 1 1020 1 268779 3 1349 1030 1 14102646 26150 3 1 271844 0 1349 1 2 1 9683 0.215416666667 9.0 38.0 611.479249969 1 6 6
1040 1 1 1030 1 271844 0 1349 1440 2 14102646 26151 4 4 268779 3 1349 1 2 1 9683 0.215416666667 9.0 38.0 611.479249969 1 7 10
470 3 1 460 1 265268 2 1349 1055 1 14102646 26152 5 1 271844 0 1349 1 3 1 9686 0.776 9.0 38.0 658.621625 1 1 12
1070 1 1 1055 1 271844 0 1349 1440 2 14102646 26153 4 3 265268 2 1349 1 3 1 9686 0.776 9.0 38.0 658.621625 1 2 10
470 3 1 460 2 265268 2 1349 825 1 14102646 26154 5 1 271844 0 1349 1 4 1 9687 0.776 9.0 38.0 658.621625 1 1 12
840 4 1 825 2 268986 7 1349 1030 2 14102646 26155 5 3 265268 2 1349 1 4 1 9687 0.776 9.0 38.0 658.621625 1 2 12
1040 1 1 1030 2 271844 0 1349 1440 2 14102646 26156 4 4 268986 7 1349 1 4 1 9687 0.300265151515 9.0 38.0 658.621625 2 3 10
815 4 1 810 2 495323 1 1323 820 1 14102645 26157 4 1 475073 0 1323 1 1 1 9679 0.269340555556 3.0 16.0 230.429620669 1 1 20
825 1 1 820 2 475073 0 1323 840 2 14102645 26158 4 4 495323 1 1323 1 1 1 9679 0.269340555556 3.0 16.0 230.429620669 1 2 20
890 4 1 840 -1 481648 4 1323 960 1 14102645 26159 6 1 475073 0 1323 3 1 2 9680 0.0 3.0 16.0 230.429620669 1 3 6
1000 4 1 960 -1 671535 4 1323 1015 2 14102645 26160 6 4 481648 4 1323 3 1 2 9680 0.0 3.0 16.0 230.429620669 1 4 6
1030 1 1 1015 -1 475073 0 1323 1440 2 14102645 26161 1 4 671535 4 1323 1 1 2 9680 0.0 3.6 72.0 230.429620669 2 5 6
555 4 1 510 1 469975 3 1351 570 1 14102644 26162 3 1 337014 0 1346 1 1 1 9677 10.432 -1.0 -1.0 371.189902602 1 1 8
580 3 1 570 1 514745 6 1351 600 1 14102644 26163 4 4 469975 3 1351 1 1 1 9677 0.173722222222 4.0 20.0 371.189902602 2 2 14
605 4 1 600 1 514715 5 1351 610 1 14102644 26164 4 3 514745 6 1351 1 1 1 9677 0.0449494949495 4.0 20.0 371.189902602 3 3 14
620 4 1 610 1 487544 5 1323 660 1 14102644 26165 4 4 514715 5 1351 1 1 1 9677 0.446803131313 5.0 21.0 371.189902602 4 4 14
675 4 1 660 1 434130 5 1351 705 1 14102644 26166 4 4 487544 5 1323 1 1 1 9677 0.764 5.0 21.0 371.189902602 5 5 14
715 3 1 705 1 514712 6 1351 750 1 14102644 26167 4 4 434130 5 1351 1 1 1 9677 0.535166060606 4.0 20.0 371.189902602 6 6 14
755 4 1 750 2 515654 5 1351 790 1 14102644 26168 4 3 514712 6 1351 1 1 1 9677 0.117934318182 4.0 20.0 371.189902602 7 7 14
795 4 1 790 2 469975 3 1351 855 1 14102644 26169 4 4 515654 5 1351 1 1 1 9677 0.0475 4.0 20.0 371.189902602 8 8 14
900 1 1 855 1 337014 0 1346 1440 2 14102644 26170 3 4 469975 3 1351 1 1 1 9677 5.978 17.0 33.0 371.189902602 1 9 8
555 4 1 510 1 668911 4 1351 570 1 14102644 26171 3 1 337014 0 1346 1 2 1 9678 10.432 -1.0 -1.0 369.05104701 1 1 8
580 3 1 570 2 514745 6 1351 600 1 14102644 26172 4 4 668911 4 1351 1 2 1 9678 0.178222222222 4.0 20.0 369.05104701 2 2 14
605 4 1 600 2 514715 5 1351 610 1 14102644 26173 4 3 514745 6 1351 1 2 1 9678 0.0449494949495 4.0 20.0 369.05104701 3 3 14
620 4 1 610 2 487544 5 1323 660 1 14102644 26174 4 4 514715 5 1351 1 2 1 9678 0.446803131313 5.0 21.0 369.05104701 4 4 14
675 4 1 660 2 434130 5 1351 705 1 14102644 26175 4 4 487544 5 1323 1 2 1 9678 0.764 5.0 21.0 369.05104701 5 5 14
715 3 1 705 2 514712 6 1351 750 1 14102644 26176 4 4 434130 5 1351 1 2 1 9678 0.535166060606 4.0 20.0 369.05104701 6 6 14
755 4 1 750 1 515654 5 1351 790 1 14102644 26177 4 3 514712 6 1351 1 2 1 9678 0.117934318182 4.0 20.0 369.05104701 7 7 14
795 4 1 790 1 668911 4 1351 850 1 14102644 26178 4 4 515654 5 1351 1 2 1 9678 0.0536363636364 4.0 20.0 369.05104701 8 8 14
900 1 1 850 1 337014 0 1346 1440 2 14102644 26179 3 4 668911 4 1351 1 2 1 9678 5.978 17.0 33.0 369.05104701 1 9 8
435 4 1 395 1 369920 1 1347 975 1 14102643 26180 6 1 351139 0 1346 3 1 1 9676 0.0 16.0 55.0 371.101443128 1 1 18
1005 1 1 975 -1 351139 0 1346 1440 2 14102643 26181 6 4 369920 1 1347 3 1 1 9676 0.0 15.0 67.0 371.101443128 1 2 18
650 2 1 620 1 287425 1 1347 1020 1 14102642 26182 3 1 348240 0 1346 1 1 1 9675 3.74 16.0 41.0 451.329874724 1 1 14
1065 1 1 1020 1 348240 0 1346 1440 2 14102642 26183 3 2 287425 1 1347 1 1 1 9675 3.776 15.0 67.0 451.329874724 1 2 14
600 4 1 565 -1 378200 7 1347 605 1 14102641 26184 1 1 377659 0 1347 1 1 1 9670 0.0 10.9 218.0 250.931628876 1 1 10
630 1 1 605 -1 377659 0 1347 650 2 14102641 26185 1 4 378200 7 1347 1 1 1 9670 0.0 10.9 218.0 250.931628876 1 2 10
675 4 1 650 1 293359 7 1347 770 1 14102641 26186 3 1 377659 0 1347 1 1 2 9671 1.714 10.0 45.0 250.931628876 1 3 10
785 3 1 770 1 293137 6 1347 840 2 14102641 26187 3 4 293359 7 1347 1 1 2 9671 0.73 10.0 45.0 250.931628876 1 4 10
860 1 1 840 1 377659 0 1347 1090 2 14102641 26188 3 3 293137 6 1347 1 1 2 9671 0.906 10.0 45.0 250.931628876 2 5 10
1105 4 1 1090 -1 371727 7 1347 1105 1 14102641 26189 1 1 377659 0 1347 1 1 3 9672 0.0 10.9 218.0 250.931628876 1 6 10
1120 1 1 1105 -1 377659 0 1347 1440 2 14102641 26190 1 4 371727 7 1347 1 1 3 9672 0.0 10.9 218.0 250.931628876 1 7 10
420 2 1 365 1 0 1 1270 425 1 14102641 26191 3 1 377659 0 1347 1 2 1 9673 -1.0 -1.0 -1.0 252.565445533 1 1 40
1275 1 1 1215 1 0 0 1270 1440 2 14102641 26192 3 2 0 1 1270 1 2 1 9673 -1.0 1.0 9.0 252.565445533 1 4 40
430 4 1 425 1 0 5 1270 435 1 14102641 26193 3 2 0 1 1270 1 2 2 9674 -1.0 1.0 9.0 252.565445533 1 2 0
440 2 1 435 1 0 1 1270 1215 2 14102641 26194 3 4 0 5 1270 1 2 2 9674 -1.0 1.0 9.0 252.565445533 1 3 0
900 4 1 875 1 338106 1 1347 955 1 14102640 26195 3 1 274102 0 1349 1 1 1 9666 3.364 18.0 41.0 333.571089893 1 1 14
1015 4 1 955 1 801692 1 1324 1035 2 14102640 26196 3 4 338106 1 1347 1 1 1 9666 13.116 -1.0 -1.0 333.571089893 1 2 14
1120 1 1 1035 1 274102 0 1349 1140 2 14102640 26197 3 4 801692 1 1324 1 1 1 9666 11.862 59.0 93.0 333.571089893 2 3 14
1145 4 1 1140 1 276884 4 1349 1240 1 14102640 26198 3 1 274102 0 1349 1 1 2 9667 0.17358979798 9.0 38.0 333.571089893 1 4 6
