hhno id pagey pdiary pgend pno ppaidprk pproxy pptyp psaudist psautime psexpfac pspcl pstaz pstyp ptpass puwarrp puwdepp puwmode pwaudist pwautime pwpcl pwtaz pwtyp
14102401 6665 8 -1 1 6 1 2 7 2.07509147727 13.0253217866 73.7874 1110207 1257 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102400 6658 21 -1 2 1 0 1 1 -1.0 -1.0 72.8336 0 -1 0 4 -1 -1 -1 0.216102272727 8 829215 1251 1
14102400 6659 21 -1 2 2 0 1 1 -1.0 -1.0 72.8336 0 -1 0 4 -1 -1 -1 1.19696174242 12 716649 1339 1
14102399 6657 90 -1 2 1 1 1 3 -1.0 -1.0 125.0253 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102398 6654 30 -1 1 1 1 1 1 -1.0 -1.0 80.7362 0 -1 0 0 -1 -1 -1 14.09 31 822988 1237 1
14102398 6655 40 -1 2 2 1 3 4 -1.0 -1.0 80.7362 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102398 6656 2 -1 2 3 1 -1 8 -1.0 -1.0 80.7362 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102397 6653 60 -1 1 1 1 1 1 -1.0 -1.0 27.1625 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102396 6652 30 -1 2 1 1 1 1 -1.0 -1.0 86.538 0 -1 0 5 -1 -1 -1 3.855 21 751812 1259 1
14102395 6650 30 -1 2 1 0 1 2 -1.0 -1.0 49.2634 0 -1 0 5 -1 -1 -1 0.961029040404 10 828894 1250 2
14102395 6651 30 -1 1 2 1 1 2 -1.0 -1.0 49.2634 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 2
14102394 6648 30 -1 2 1 1 1 1 -1.0 -1.0 74.5526 0 -1 0 3 -1 -1 -1 1.28632632576 13 735381 1249 1
14102394 6649 30 -1 1 2 0 2 1 -1.0 -1.0 74.5526 0 -1 0 3 -1 -1 -1 1.86914343434 18 716615 1339 1
14102393 6647 70 -1 2 1 1 1 3 -1.0 -1.0 53.9733 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102392 6646 30 -1 2 1 -1 1 1 -1.0 -1.0 78.1356 0 -1 0 0 -1 -1 -1 11.78 31 913354 45 1
14102391 6644 50 -1 1 1 1 2 4 -1.0 -1.0 59.9486 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102391 6645 50 -1 1 2 1 1 4 -1.0 -1.0 59.9486 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102390 6643 30 -1 1 1 0 1 1 -1.0 -1.0 95.5188 0 -1 0 5 -1 -1 -1 0.0892045454545 13 1239352 1248 1
14102389 6642 50 -1 1 1 1 1 4 -1.0 -1.0 98.1467 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102388 6641 40 -1 2 1 0 1 1 -1.0 -1.0 182.7675 0 -1 0 4 -1 -1 -1 1.29583895202 9 1039133 1255 1
14102387 6640 70 -1 1 1 1 1 3 -1.0 -1.0 86.0033 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102386 6638 40 -1 2 1 0 1 1 -1.0 -1.0 67.478 0 -1 0 6 -1 -1 -1 2.4382354798 13 1052323 1247 1
14102386 6639 2 -1 1 2 1 -1 8 -1.0 -1.0 67.478 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102385 6637 70 -1 2 1 1 1 3 -1.0 -1.0 49.8892 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102384 6634 40 -1 1 1 1 1 4 -1.0 -1.0 129.2114 0 -1 2 0 -1 -1 -1 -1.0 -1 0 -1 0
14102384 6635 40 -1 2 2 1 2 1 -1.0 -1.0 129.2114 0 -1 0 3 -1 -1 -1 10.64 26 733470 504 1
14102384 6636 2 -1 1 3 1 -1 8 -1.0 -1.0 129.2114 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102383 6632 50 -1 2 1 1 1 1 -1.0 -1.0 90.8972 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102383 6633 50 -1 1 2 0 1 1 -1.0 -1.0 90.8972 0 -1 0 5 -1 -1 -1 2.48048920455 14 752457 1272 1
14102382 6631 50 -1 2 1 -1 1 1 -1.0 -1.0 232.0061 0 -1 0 0 -1 -1 -1 19.045 33 581784 1320 1
14102381 6629 50 -1 2 1 0 1 1 -1.0 -1.0 207.859 0 -1 0 4 -1 -1 -1 26.2 61 1078525 1254 1
14102381 6630 50 -1 1 2 1 1 4 -1.0 -1.0 207.859 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102380 6628 70 -1 2 1 1 1 3 -1.0 -1.0 176.4084 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102379 6627 70 -1 2 1 1 1 3 -1.0 -1.0 211.1207 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102378 6624 50 -1 2 1 0 2 1 -1.0 -1.0 245.1009 0 -1 0 0 -1 -1 -1 4.085 24 902588 1334 1
14102378 6625 21 -1 1 2 1 2 4 0.783750757576 7.74420391414 245.1009 795268 1332 2 0 -1 -1 -1 -1.0 -1 0 -1 0
14102378 6626 50 -1 1 3 1 2 4 -1.0 -1.0 245.1009 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102377 6622 60 -1 1 1 0 3 1 -1.0 -1.0 107.6988 0 -1 0 0 -1 -1 -1 9.51 30 829784 1340 1
14102377 6623 50 -1 2 2 -1 1 1 -1.0 -1.0 107.6988 0 -1 0 0 -1 -1 -1 9.065 30 830050 1340 1
14102376 6619 30 -1 2 1 0 1 1 -1.0 -1.0 42.3431 0 -1 0 5 -1 -1 -1 9.245 28 828989 1248 1
14102376 6620 30 -1 2 2 1 2 1 -1.0 -1.0 42.3431 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102376 6621 40 -1 2 3 1 2 4 -1.0 -1.0 42.3431 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102375 6618 90 -1 2 1 1 1 3 -1.0 -1.0 194.7089 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102374 6616 40 -1 2 1 -1 1 1 -1.0 -1.0 147.771 0 -1 0 5 -1 -1 -1 13.3 40 943916 423 1
14102374 6617 30 -1 1 2 0 1 1 -1.0 -1.0 147.771 0 -1 0 0 -1 -1 -1 8.675 22 748456 1327 1
14102373 6615 80 -1 1 1 1 1 3 -1.0 -1.0 122.538 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102372 6614 90 -1 2 1 1 1 3 -1.0 -1.0 348.5443 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102371 6613 70 -1 2 1 1 1 3 -1.0 -1.0 138.8536 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102370 6612 30 -1 2 1 -1 1 2 -1.0 -1.0 171.2434 0 -1 0 0 -1 -1 -1 1.20407512626 8 369920 1347 2
14102369 6611 30 -1 2 1 0 1 1 -1.0 -1.0 258.7958 0 -1 0 5 -1 -1 -1 3.58 9 796533 1068 1
14102368 6610 70 -1 2 1 1 1 3 -1.0 -1.0 184.7808 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102367 6608 70 -1 1 1 1 1 3 -1.0 -1.0 173.4557 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102367 6609 70 -1 2 2 1 2 3 -1.0 -1.0 173.4557 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102366 6605 40 -1 1 1 0 1 1 -1.0 -1.0 185.326 0 -1 0 0 -1 -1 -1 11.05 27 822988 1237 1
14102366 6606 40 -1 2 2 -1 2 1 -1.0 -1.0 185.326 0 -1 0 0 -1 -1 -1 6.945 23 903279 186 1
14102366 6607 8 -1 1 3 1 2 7 1.16223939394 6.11356819414 185.326 846653 524 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102365 6603 60 -1 1 1 1 1 4 -1.0 -1.0 243.1885 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102365 6604 50 -1 2 2 -1 3 1 -1.0 -1.0 243.1885 0 -1 0 0 -1 -1 -1 5.865 17 1055171 1242 1
14102364 6599 40 -1 2 1 -1 1 5 -1.0 -1.0 199.9952 0 -1 1 0 -1 -1 -1 5.395 17 834120 79 2
14102364 6600 40 -1 1 2 -1 2 1 -1.0 -1.0 199.9952 0 -1 0 3 -1 -1 -1 4.1 16 857250 952 1
14102364 6601 8 -1 2 3 1 3 7 3.47 14.095 199.9952 717377 129 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102364 6602 2 -1 1 4 1 -1 8 -1.0 -1.0 199.9952 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102363 6595 30 -1 1 1 0 1 1 -1.0 -1.0 100.1453 0 -1 0 0 -1 -1 -1 13.27 26 1208217 1252 1
14102363 6596 40 -1 2 2 0 2 1 -1.0 -1.0 100.1453 0 -1 0 6 -1 -1 -1 17.465 39 797163 1259 1
14102363 6597 8 -1 1 3 1 3 7 1.23203611111 5.22242058563 100.1453 768534 337 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102363 6598 2 -1 1 4 1 -1 8 1.21018888889 5.12981341118 100.1453 768534 337 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102362 6594 30 -1 2 1 -1 1 1 -1.0 -1.0 133.3558 0 -1 0 0 -1 -1 -1 9.465 24 701586 1233 1
14102361 6593 30 -1 2 1 -1 1 1 -1.0 -1.0 104.9787 0 -1 0 0 -1 -1 -1 5.95 15 717500 39 1
14102360 6592 60 -1 2 1 0 1 1 -1.0 -1.0 76.1801 0 -1 0 0 -1 -1 -1 10.805 30 675248 1355 1
14102359 6590 80 -1 1 1 1 1 3 -1.0 -1.0 84.6262 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102359 6591 70 -1 2 2 1 1 3 -1.0 -1.0 84.6262 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102358 6588 40 -1 1 1 1 1 4 -1.0 -1.0 104.2213 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102358 6589 40 -1 1 2 -1 3 1 -1.0 -1.0 104.2213 0 -1 0 0 -1 -1 -1 12.92 28 732823 1333 1
14102357 6586 30 -1 2 1 -1 1 1 -1.0 -1.0 55.8315 0 -1 0 0 -1 -1 -1 17.29 32 850995 109 1
14102357 6587 30 -1 1 2 -1 1 1 -1.0 -1.0 55.8315 0 -1 0 0 -1 -1 -1 16.98 36 730963 1330 1
14102356 6584 60 -1 2 1 -1 1 1 -1.0 -1.0 140.9871 0 -1 0 3 -1 -1 -1 6.875 23 1161979 1338 1
14102356 6585 80 -1 2 2 1 3 3 -1.0 -1.0 140.9871 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102355 6583 70 -1 2 1 1 1 1 -1.0 -1.0 99.8183 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102354 6582 40 -1 2 1 -1 1 1 -1.0 -1.0 59.1463 0 -1 0 3 -1 -1 -1 1.25433143939 8 751674 1259 1
14102353 6580 30 -1 2 1 0 1 2 2.43079873737 17.1927343894 90.8737 797163 1259 2 1 -1 -1 -1 2.43079873737 16 797163 1259 2
14102353 6581 30 -1 1 2 0 1 1 -1.0 -1.0 90.8737 0 -1 0 3 -1 -1 -1 3.61 15 716691 1256 1
14102352 6576 50 -1 1 1 0 1 1 -1.0 -1.0 93.5689 0 -1 0 5 -1 -1 -1 9.05 28 887751 1243 1
14102352 6577 40 -1 1 2 0 2 2 -1.0 -1.0 93.5689 0 -1 0 0 -1 -1 -1 0.304141414141 4 738336 1260 2
14102352 6578 8 -1 2 3 1 3 7 0.304141414141 4.15153030303 93.5689 825443 1260 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102352 6579 8 -1 1 4 1 3 7 0.304141414141 4.15153030303 93.5689 825443 1260 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102351 6575 30 -1 2 1 -1 1 1 -1.0 -1.0 88.2853 0 -1 0 0 -1 -1 -1 20.125 42 1127927 1086 1
14102350 6573 30 -1 2 1 -1 1 1 -1.0 -1.0 63.1033 0 -1 0 5 -1 -1 -1 5.69 16 919957 1269 1
14102350 6574 30 -1 1 2 0 2 1 2.12479469697 17.047307384 63.1033 797163 1259 2 5 -1 -1 -1 2.12479469697 16 797163 1259 1
14102349 6572 50 -1 1 1 0 1 1 -1.0 -1.0 75.4565 0 -1 0 0 -1 -1 -1 1.98245448232 12 829718 1340 1
14102348 6570 40 -1 1 1 1 2 4 -1.0 -1.0 70.6477 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102348 6571 30 -1 2 2 1 1 4 -1.0 -1.0 70.6477 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102347 6569 40 -1 2 1 0 1 1 -1.0 -1.0 60.688 0 -1 2 4 -1 -1 -1 2.29223383838 12 866840 1256 1
14102346 6568 80 -1 1 1 1 1 3 -1.0 -1.0 78.1125 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102345 6567 30 -1 2 1 0 1 1 -1.0 -1.0 161.8923 0 -1 0 4 -1 -1 -1 1.28016363636 10 829078 1339 1
14102344 6566 50 -1 1 1 1 1 1 -1.0 -1.0 111.2859 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102343 6564 50 -1 1 1 1 1 1 -1.0 -1.0 209.5049 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102343 6565 40 -1 2 2 1 1 1 -1.0 -1.0 209.5049 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102342 6562 30 -1 2 1 -1 1 1 -1.0 -1.0 54.0812 0 -1 0 0 -1 -1 -1 1.60076944444 10 1103203 1253 1
14102342 6563 30 -1 1 2 1 2 1 -1.0 -1.0 54.0812 0 -1 0 5 -1 -1 -1 -1.0 -1 0 -1 1
14102341 6560 60 -1 2 1 -1 1 1 -1.0 -1.0 73.7846 0 -1 0 0 -1 -1 -1 3.54 11 307292 1348 1
14102341 6561 60 -1 1 2 1 1 1 -1.0 -1.0 73.7846 0 -1 0 5 -1 -1 -1 -1.0 -1 0 -1 1
14102340 6558 70 -1 1 1 -1 1 2 -1.0 -1.0 48.7209 0 -1 0 5 -1 -1 -1 3.54 11 306411 1348 2
14102340 6559 70 -1 2 2 0 1 2 -1.0 -1.0 48.7209 0 -1 0 5 -1 -1 -1 3.15 10 289273 1348 2
14102339 6557 70 -1 2 1 1 1 3 -1.0 -1.0 465.696 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102338 6555 80 -1 1 1 1 2 3 -1.0 -1.0 84.6602 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102338 6556 70 -1 2 2 1 1 3 -1.0 -1.0 84.6602 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102337 6553 80 -1 2 1 1 1 3 -1.0 -1.0 136.4747 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102337 6554 50 -1 2 2 0 1 2 -1.0 -1.0 136.4747 0 -1 0 0 -1 -1 -1 4.4 14 1125853 1070 2
14102336 6551 70 -1 1 1 1 1 3 -1.0 -1.0 76.8803 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102336 6552 70 -1 2 2 1 2 3 -1.0 -1.0 76.8803 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102335 6549 40 -1 1 1 -1 1 2 -1.0 -1.0 39.844 0 -1 0 0 -1 -1 -1 9.79 25 892042 1355 2
14102335 6550 40 -1 2 2 1 2 2 -1.0 -1.0 39.844 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 2
14102334 6548 50 -1 2 1 0 1 2 -1.0 -1.0 49.2196 0 -1 0 3 -1 -1 -1 6.275 21 1052376 1245 2
14102333 6547 40 -1 2 1 0 1 1 -1.0 -1.0 105.9921 0 -1 0 5 -1 -1 -1 4.16 17 751794 1259 1
14102332 6545 60 -1 1 1 -1 3 1 -1.0 -1.0 178.9065 0 -1 0 0 -1 -1 -1 14.455 33 687486 1327 1
14102332 6546 60 -1 2 2 1 1 4 -1.0 -1.0 178.9065 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102331 6541 50 -1 1 1 -1 1 1 -1.0 -1.0 66.4829 0 -1 0 3 -1 -1 -1 13.98 35 902737 1355 1
14102331 6542 50 -1 2 2 1 1 4 -1.0 -1.0 66.4829 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102331 6543 21 -1 1 3 1 1 4 -1.0 -1.0 66.4829 0 -1 2 0 -1 -1 -1 -1.0 -1 0 -1 0
14102331 6544 8 -1 1 4 1 2 7 -1.0 -1.0 66.4829 0 -1 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102330 6540 30 -1 1 1 1 1 1 -1.0 -1.0 124.1635 0 -1 0 6 -1 -1 -1 2.42100145202 9 815551 1260 1
14102329 6538 70 -1 1 1 0 1 2 -1.0 -1.0 142.4146 0 -1 0 0 -1 -1 -1 36.155 61 563327 1320 2
14102329 6539 70 -1 2 2 0 2 1 -1.0 -1.0 142.4146 0 -1 0 0 -1 -1 -1 1.88258838384 7 874763 251 1
14102328 6536 60 -1 1 1 -1 1 1 -1.0 -1.0 55.9269 0 -1 0 0 -1 -1 -1 19.985 39 1021297 1301 1
14102328 6537 60 -1 1 2 -1 2 1 -1.0 -1.0 55.9269 0 -1 0 0 -1 -1 -1 5.065 18 892039 1355 1
14102327 6535 30 -1 1 1 1 1 4 -1.0 -1.0 128.8518 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102326 6534 30 -1 1 1 -1 1 1 -1.0 -1.0 72.6544 0 -1 0 5 -1 -1 -1 2.863075 13 828702 1341 1
14102325 6533 40 -1 2 1 -1 1 1 -1.0 -1.0 60.6106 0 -1 0 0 -1 -1 -1 2.56816666667 11 894381 1343 1
14102324 6532 40 -1 2 1 1 1 1 -1.0 -1.0 126.0513 0 -1 0 5 -1 -1 -1 2.69363680556 13 1154197 1254 1
14102323 6529 60 -1 2 1 1 1 1 -1.0 -1.0 68.5559 0 -1 0 3 -1 -1 -1 6.375 23 829133 1251 1
14102323 6530 60 -1 1 2 0 3 1 -1.0 -1.0 68.5559 0 -1 0 3 -1 -1 -1 6.07 25 828892 1248 1
14102323 6531 30 -1 2 3 1 3 4 -1.0 -1.0 68.5559 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102322 6528 30 -1 2 1 -1 1 1 -1.0 -1.0 72.6544 0 -1 0 0 -1 -1 -1 6.515 24 1161859 1245 1
14102321 6526 70 -1 1 1 1 1 3 -1.0 -1.0 51.1304 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102321 6527 70 -1 2 2 1 1 3 -1.0 -1.0 51.1304 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102320 6524 40 -1 2 1 0 1 1 -1.0 -1.0 54.8154 0 -1 0 3 -1 -1 -1 5.52 20 718290 1339 1
14102320 6525 40 -1 1 2 1 3 2 5.465 19.215 54.8154 716637 1339 2 5 -1 -1 -1 -1.0 -1 0 -1 2
14102319 6523 70 -1 2 1 1 1 3 -1.0 -1.0 104.1839 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102318 6522 30 -1 1 1 1 1 1 -1.0 -1.0 108.8549 0 -1 0 3 -1 -1 -1 1.00999191919 11 829635 1256 1
14102317 6521 30 -1 2 1 0 1 1 -1.0 -1.0 79.665 0 -1 0 3 -1 -1 -1 1.72581912879 13 829010 1339 1
14102316 6519 30 -1 1 1 1 1 1 -1.0 -1.0 54.627 0 -1 0 3 -1 -1 -1 1.06284886364 11 716691 1256 1
14102316 6520 30 -1 2 2 1 1 4 -1.0 -1.0 54.627 0 -1 2 5 -1 -1 -1 -1.0 -1 0 -1 0
14102315 6518 30 -1 2 1 -1 1 1 -1.0 -1.0 66.4193 0 -1 0 5 -1 -1 -1 5.34 22 897143 1342 1
14102314 6516 40 -1 1 1 -1 1 1 -1.0 -1.0 35.4735 0 -1 0 0 -1 -1 -1 1.08830378788 8 1222582 1253 1
14102314 6517 30 -1 2 2 0 1 1 -1.0 -1.0 35.4735 0 -1 0 5 -1 -1 -1 2.02351893939 14 718281 1339 1
14102313 6515 70 -1 1 1 1 1 3 -1.0 -1.0 97.9834 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102312 6513 30 -1 2 1 -1 1 1 -1.0 -1.0 43.2257 0 -1 0 0 -1 -1 -1 0.395505050505 13 926083 1253 1
14102312 6514 30 -1 1 2 -1 2 1 -1.0 -1.0 43.2257 0 -1 0 0 -1 -1 -1 0.395505050505 13 926083 1253 1
14102311 6511 30 -1 1 1 0 1 1 -1.0 -1.0 56.7487 0 -1 0 0 -1 -1 -1 3.525 21 797163 1259 1
14102311 6512 30 -1 2 2 -1 1 1 -1.0 -1.0 56.7487 0 -1 0 5 -1 -1 -1 10.42 26 865757 514 1
14102310 6509 60 -1 1 1 0 1 1 -1.0 -1.0 58.7148 0 -1 0 0 -1 -1 -1 5.575 22 828894 1250 1
14102310 6510 50 -1 1 2 -1 2 5 -1.0 -1.0 58.7148 0 -1 1 0 -1 -1 -1 5.59 19 942375 1246 2
14102309 6508 60 -1 2 1 -1 1 1 -1.0 -1.0 60.9945 0 -1 0 0 -1 -1 -1 5.625 20 993427 1244 1
14102308 6506 50 -1 1 1 0 1 1 -1.0 -1.0 64.1135 0 -1 0 3 -1 -1 -1 10.805 33 735366 1249 1
14102308 6507 60 -1 1 2 0 2 1 -1.0 -1.0 64.1135 0 -1 0 0 -1 -1 -1 4.775 18 932775 1269 1
14102307 6505 60 -1 1 1 1 1 4 -1.0 -1.0 61.4165 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102306 6504 50 -1 2 1 1 1 1 -1.0 -1.0 74.8277 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102305 6503 70 -1 1 1 1 1 3 -1.0 -1.0 105.3944 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102304 6500 50 -1 1 1 -1 1 1 -1.0 -1.0 107.398 0 -1 0 0 -1 -1 -1 16.005 37 1000449 918 1
14102304 6501 40 -1 2 2 1 2 1 -1.0 -1.0 107.398 0 -1 0 4 -1 -1 -1 6.315 21 829078 1339 1
14102304 6502 30 -1 2 3 1 3 1 -1.0 -1.0 107.398 0 -1 0 4 -1 -1 -1 3.835 17 897238 1342 1
14102303 6496 40 -1 2 1 0 1 2 -1.0 -1.0 26.1684 0 -1 0 0 -1 -1 -1 15.845 31 786812 1333 2
14102303 6497 40 -1 2 2 -1 3 1 -1.0 -1.0 26.1684 0 -1 0 0 -1 -1 -1 2.46215460859 13 827569 1257 1
14102303 6498 2 -1 1 3 1 -1 8 2.68302323232 11.7789186746 26.1684 828368 1260 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102303 6499 30 -1 2 4 0 3 5 2.73066193182 18.5106746527 26.1684 797163 1259 1 6 -1 -1 -1 2.73066193182 18 797163 1259 1
14102302 6494 30 -1 2 1 0 1 1 -1.0 -1.0 85.5921 0 -1 0 3 -1 -1 -1 2.76130094697 15 735329 1249 1
14102302 6495 30 -1 1 2 0 2 1 -1.0 -1.0 85.5921 0 -1 0 3 -1 -1 -1 2.76130094697 15 735329 1249 1
14102301 6492 50 -1 1 1 1 1 1 -1.0 -1.0 83.2252 0 -1 0 5 -1 -1 -1 18.01 43 850995 109 1
14102301 6493 50 -1 2 2 1 2 1 -1.0 -1.0 83.2252 0 -1 0 5 -1 -1 -1 18.01 43 851003 109 1
14102300 6491 30 -1 2 1 1 1 1 -1.0 -1.0 81.5452 0 -1 0 3 -1 -1 -1 1.42411988636 11 718287 1339 1
14102299 6488 40 -1 1 1 1 1 1 -1.0 -1.0 56.2498 0 -1 0 3 -1 -1 -1 4.18 18 1240341 1249 1
14102299 6489 30 -1 2 2 0 2 1 -1.0 -1.0 56.2498 0 -1 0 5 -1 -1 -1 2.40532828283 10 798540 1261 1
14102299 6490 40 -1 1 3 0 3 1 -1.0 -1.0 56.2498 0 -1 0 0 -1 -1 -1 2.39918358586 11 1265987 1262 1
14102298 6485 40 -1 1 1 1 1 1 -1.0 -1.0 78.5575 0 -1 0 4 -1 -1 -1 21.26 49 775677 1327 1
14102298 6486 40 -1 2 2 -1 3 2 -1.0 -1.0 78.5575 0 -1 0 0 -1 -1 -1 5.805 18 471836 1350 2
14102298 6487 2 -1 1 3 1 -1 8 -1.0 -1.0 78.5575 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102297 6483 70 -1 2 1 0 1 1 -1.0 -1.0 31.7847 0 -1 0 0 -1 -1 -1 0.500757575758 3 300559 1348 1
14102297 6484 70 -1 1 2 -1 2 1 -1.0 -1.0 31.7847 0 -1 0 0 -1 -1 -1 0.504166666667 3 301501 1348 1
14102296 6481 30 -1 2 1 0 1 2 -1.0 -1.0 203.3384 0 -1 0 0 -1 -1 -1 59.405 122 134085 1278 2
14102296 6482 30 -1 2 2 -1 1 1 -1.0 -1.0 203.3384 0 -1 0 0 -1 -1 -1 3.22 10 593961 1354 1
14102295 6477 40 -1 1 1 0 1 1 -1.0 -1.0 420.0714 0 -1 0 4 -1 -1 -1 17.895 46 913433 44 1
14102295 6478 40 -1 2 2 0 1 1 -1.0 -1.0 420.0714 0 -1 0 4 -1 -1 -1 14.72 35 1208264 1252 1
14102295 6479 8 -1 2 3 1 2 7 0.682468560606 5.79706053204 420.0714 958086 1333 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102295 6480 2 -1 1 4 1 -1 8 -1.0 -1.0 420.0714 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14102294 6475 30 -1 1 1 -1 3 1 -1.0 -1.0 120.1212 0 -1 0 3 -1 -1 -1 3.96 12 857244 946 1
14102294 6476 21 -1 2 2 1 1 4 -1.0 -1.0 120.1212 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102293 6473 60 -1 1 1 1 1 1 -1.0 -1.0 104.029 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14102293 6474 60 -1 2 2 1 2 1 -1.0 -1.0 104.029 0 -1 0 0 -1 -1 -1 25.995 44 304922 1348 1
14102292 6471 50 -1 2 1 -1 1 1 -1.0 -1.0 69.4769 0 -1 0 5 -1 -1 -1 71.545 110 1067461 947 1
14102292 6472 50 -1 2 2 -1 3 1 -1.0 -1.0 69.4769 0 -1 0 3 -1 -1 -1 71.545 110 1067461 947 1
14102291 6467 40 -1 1 1 1 1 4 -1.0 -1.0 66.714 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102291 6468 40 -1 2 2 1 2 4 -1.0 -1.0 66.714 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14102291 6469 14 -1 2 3 1 3 7 1.09631515152 5.48157575758 66.714 975172 1154 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102291 6470 8 -1 2 4 1 2 7 1.68971262626 6.19867403656 66.714 966745 1170 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14102290 6465 30 -1 1 1 0 1 1 -1.0 -1.0 330.879 0 -1 0 0 -1 -1 -1 18.86 38 126605 1281 1
14102290 6466 30 -1 2 2 1 1 4 2.08015593434 9.84144770212 330.879 932775 1269 2 5 -1 -1 -1 -1.0 -1 0 -1 0
14102289 6463 60 -1 2 1 -1 1 1 -1.0 -1.0 177.4518 0 -1 0 0 -1 -1 -1 6.54 22 718257 1339 1
