day dow fhtours hdexpfac hhno id jttours phtours
1 2 0 221 14102193 4099 0 0
1 2 0 580 14102192 4098 0 0
1 2 0 375 14102191 4097 0 0
1 2 0 479 14102190 4096 0 0
1 2 0 183 14102189 4095 0 0
1 2 0 27 14102188 4094 0 0
1 2 0 93 14102187 4093 0 0
1 2 0 121 14102186 4092 0 0
1 2 0 110 14102185 4091 0 0
1 2 0 94 14102184 4090 0 0
1 2 0 44 14102183 4089 0 0
1 4 0 65 14102182 4088 0 0
1 4 0 71 14102181 4087 0 0
1 4 0 67 14102180 4086 0 0
1 4 0 133 14102179 4085 0 0
1 4 0 46 14102178 4084 0 0
1 4 0 133 14102177 4083 0 0
1 4 0 93 14102176 4082 0 0
1 4 0 70 14102175 4081 0 0
1 4 0 101 14102174 4080 0 0
1 4 0 33 14102173 4079 0 0
1 4 0 95 14102172 4078 0 0
1 4 0 87 14102171 4077 0 0
1 4 0 31 14102170 4076 0 0
1 4 0 122 14102169 4075 0 0
1 4 0 58 14102168 4074 0 0
1 4 0 137 14102167 4073 0 0
1 4 0 378 14102166 4072 0 0
1 4 0 371 14102165 4071 0 0
1 4 0 78 14102164 4070 0 0
1 4 0 666 14102163 4069 0 0
1 4 0 203 14102162 4068 0 0
1 4 0 76 14102161 4067 0 0
1 4 0 790 14102160 4066 0 0
1 4 0 390 14102159 4065 0 0
1 4 0 265 14102158 4064 0 0
1 4 0 956 14102157 4063 0 0
1 4 0 450 14102156 4062 0 0
1 4 0 643 14102155 4061 0 0
1 4 0 76 14102154 4060 0 0
1 4 0 966 14102153 4059 0 0
1 4 0 423 14102152 4058 0 0
1 4 0 314 14102151 4057 0 0
1 4 0 553 14102150 4056 0 0
1 4 0 153 14102149 4055 0 0
1 4 0 263 14102148 4054 0 0
1 4 0 453 14102147 4053 0 0
1 4 0 107 14102146 4052 0 0
1 4 0 76 14102145 4051 0 0
1 4 0 229 14102144 4050 0 0
1 4 0 142 14102143 4049 0 0
1 4 0 368 14102142 4048 0 0
1 4 0 187 14102141 4047 0 0
1 4 0 214 14102140 4046 0 0
1 4 0 357 14102139 4045 0 0
1 4 0 151 14102138 4044 0 0
1 4 0 330 14102137 4043 0 0
1 4 0 906 14102136 4042 0 0
1 4 0 226 14102135 4041 0 0
1 4 0 421 14102134 4040 0 0
1 4 0 230 14102133 4039 0 0
1 4 0 512 14102132 4038 0 0
1 4 0 473 14102131 4037 0 0
1 4 0 676 14102130 4036 0 0
1 4 0 267 14102129 4035 0 0
1 4 0 186 14102128 4034 0 0
1 4 0 205 14102127 4033 0 0
1 4 0 289 14102126 4032 0 0
1 4 0 233 14102125 4031 0 0
1 4 0 119 14102124 4030 0 0
1 4 0 155 14102123 4029 0 0
1 4 0 1036 14102122 4028 0 0
1 4 0 79 14102121 4027 0 0
1 4 0 223 14102120 4026 0 0
1 4 0 539 14102119 4025 0 0
1 4 0 221 14102118 4024 0 0
1 4 0 392 14102117 4023 0 0
1 4 0 313 14102116 4022 0 0
1 4 0 272 14102115 4021 0 0
1 4 0 217 14102114 4020 0 0
1 4 0 261 14102113 4019 0 0
1 4 0 380 14102112 4018 0 0
1 4 0 221 14102111 4017 0 0
1 4 0 315 14102110 4016 0 0
1 4 0 261 14102109 4015 0 0
1 4 0 443 14102108 4014 0 0
1 4 0 222 14102107 4013 0 0
1 4 0 222 14102106 4012 0 0
1 4 0 294 14102105 4011 0 0
1 4 0 151 14102104 4010 0 0
1 4 0 543 14102103 4009 0 0
1 4 0 457 14102102 4008 0 0
1 4 0 448 14102101 4007 0 0
1 4 0 149 14102100 4006 0 0
1 4 0 79 14102099 4005 0 0
1 4 0 438 14102098 4004 0 0
1 4 0 264 14102097 4003 0 0
1 4 0 79 14102096 4002 0 0
1 4 0 972 14102095 4001 0 0
1 4 0 140 14102094 4000 0 0
1 4 0 196 14102093 3999 0 0
1 4 0 484 14102092 3998 0 0
1 4 0 124 14102091 3997 0 0
1 4 0 409 14102090 3996 0 0
1 4 0 827 14102089 3995 0 0
1 4 0 297 14102088 3994 0 0
1 4 0 241 14102087 3993 0 0
1 4 0 185 14102086 3992 0 0
1 4 0 251 14102085 3991 0 0
1 4 0 314 14102084 3990 0 0
1 4 0 54 14102083 3989 0 0
1 4 0 39 14102082 3988 0 0
1 4 0 70 14102081 3987 0 0
1 4 0 89 14102080 3986 0 0
1 4 0 67 14102079 3985 0 0
1 4 0 45 14102078 3984 0 0
1 4 0 44 14102077 3983 0 0
1 4 0 114 14102076 3982 0 0
1 4 0 48 14102075 3981 0 0
1 4 0 60 14102074 3980 0 0
1 4 0 211 14102073 3979 0 0
1 4 0 295 14102072 3978 0 0
1 4 0 218 14102071 3977 0 0
1 4 0 107 14102070 3976 0 0
1 4 0 126 14102069 3975 0 0
1 4 0 227 14102068 3974 0 0
1 4 0 101 14102067 3973 0 0
1 4 0 78 14102066 3972 0 0
1 4 0 137 14102065 3971 0 0
1 4 0 41 14102064 3970 0 0
1 4 0 28 14102063 3969 0 0
1 4 0 61 14102062 3968 0 0
1 4 0 48 14102061 3967 0 0
1 4 0 50 14102060 3966 0 0
1 4 0 63 14102059 3965 0 0
1 4 0 95 14102058 3964 0 0
1 4 0 169 14102057 3963 0 0
1 4 0 42 14102056 3962 0 0
1 4 0 38 14102055 3961 0 0
1 4 0 111 14102054 3960 0 0
1 4 0 270 14102053 3959 0 0
1 4 0 132 14102052 3958 0 0
1 4 0 85 14102051 3957 0 0
1 4 0 151 14102050 3956 0 0
1 4 0 105 14102049 3955 0 0
1 4 0 110 14102048 3954 0 0
1 4 0 94 14102047 3953 0 0
1 4 0 208 14102046 3952 0 0
1 4 0 37 14102045 3951 0 0
1 4 0 88 14102044 3950 0 0
1 4 0 56 14102043 3949 0 0
1 4 0 135 14102042 3948 0 0
1 4 0 127 14102041 3947 0 0
1 4 0 58 14102040 3946 0 0
1 4 0 140 14102039 3945 0 0
1 4 0 41 14102038 3944 0 0
1 4 0 158 14102037 3943 0 0
1 4 0 51 14102036 3942 0 0
1 4 0 72 14102035 3941 0 0
1 4 0 236 14102034 3940 0 0
1 4 0 51 14102033 3939 0 0
1 4 0 189 14102032 3938 0 0
1 4 0 250 14102031 3937 0 0
1 4 0 152 14102030 3936 0 0
1 4 0 102 14102029 3935 0 0
1 4 0 91 14102028 3934 0 0
1 4 0 70 14102027 3933 0 0
1 4 0 114 14102026 3932 0 0
1 4 0 61 14102025 3931 0 0
1 4 0 69 14102024 3930 0 0
1 4 0 113 14102023 3929 0 0
1 4 0 158 14102022 3928 0 0
1 4 0 86 14102021 3927 0 0
1 4 0 70 14102020 3926 0 0
1 4 0 187 14102019 3925 0 0
1 4 0 59 14102018 3924 0 0
1 4 0 105 14102017 3923 0 0
1 4 0 49 14102016 3922 0 0
1 4 0 25 14102015 3921 0 0
1 4 0 61 14102014 3920 0 0
1 4 0 99 14102013 3919 0 0
1 4 0 78 14102012 3918 0 0
1 4 0 150 14102011 3917 0 0
1 4 0 179 14102010 3916 0 0
1 4 0 132 14102009 3915 0 0
1 4 0 262 14102008 3914 0 0
1 4 0 106 14102007 3913 0 0
1 4 0 167 14102006 3912 0 0
1 4 0 56 14102005 3911 0 0
1 4 0 107 14102004 3910 0 0
1 4 0 107 14102003 3909 0 0
1 4 0 65 14102002 3908 0 0
1 4 0 366 14102001 3907 0 0
1 4 0 464 14102000 3906 0 0
1 4 0 726 14101999 3905 0 0
1 4 0 140 14101998 3904 0 0
1 4 0 33 14101997 3903 0 0
1 4 0 211 14101996 3902 0 0
1 4 0 60 14101995 3901 0 0
1 4 0 79 14101994 3900 0 0
1 4 0 95 14101993 3899 0 0
1 4 0 133 14101992 3898 0 0
1 4 0 330 14101991 3897 0 0
1 4 0 87 14101990 3896 0 0
1 4 0 88 14101989 3895 0 0
1 4 0 112 14101988 3894 0 0
1 4 0 55 14101987 3893 0 0
1 4 0 96 14101986 3892 0 0
1 4 0 83 14101985 3891 0 0
1 4 0 49 14101984 3890 0 0
1 4 0 78 14101983 3889 0 0
1 4 0 124 14101982 3888 0 0
1 4 0 95 14101981 3887 0 0
1 4 0 98 14101980 3886 0 0
1 4 0 65 14101979 3885 0 0
1 4 0 90 14101978 3884 0 0
1 4 0 17 14101977 3883 0 0
1 4 0 51 14101976 3882 0 0
1 4 0 61 14101975 3881 0 0
1 4 0 54 14101974 3880 0 0
1 4 0 87 14101973 3879 0 0
1 4 0 60 14101972 3878 0 0
1 4 0 41 14101971 3877 0 0
1 4 0 124 14101970 3876 0 0
1 4 0 98 14101969 3875 0 0
1 4 0 98 14101968 3874 0 0
1 4 0 66 14101967 3873 0 0
1 4 0 41 14101966 3872 0 0
1 4 0 86 14101965 3871 0 0
1 4 0 149 14101964 3870 0 0
1 4 0 80 14101963 3869 0 0
1 4 0 39 14101962 3868 0 0
1 4 0 167 14101961 3867 0 0
1 4 0 240 14101959 3866 0 0
1 4 0 228 14101958 3865 0 0
1 4 0 170 14101957 3864 0 0
1 4 0 174 14101956 3863 0 0
1 4 0 80 14101955 3862 0 0
1 4 0 154 14101954 3861 0 0
1 4 0 176 14101953 3860 0 0
1 4 0 172 14101952 3859 0 0
1 4 0 77 14101951 3858 0 0
1 4 0 582 14101950 3857 0 0
1 3 0 164 14101949 3856 0 0
1 3 0 598 14101948 3855 0 0
1 3 0 332 14101947 3854 0 0
1 3 0 154 14101946 3853 0 0
1 3 0 66 14101945 3852 0 0
1 3 0 252 14101944 3851 0 0
1 3 0 202 14101943 3850 0 0
1 3 0 195 14101942 3849 0 0
1 3 0 226 14101941 3848 0 0
1 3 0 245 14101940 3847 0 0
1 3 0 876 14101939 3846 0 0
1 3 0 91 14101938 3845 0 0
1 3 0 49 14101937 3844 0 0
1 3 0 135 14101936 3843 0 0
1 3 0 68 14101935 3842 0 0
1 3 0 31 14101934 3841 0 0
1 3 0 200 14101933 3840 0 0
1 3 0 48 14101932 3839 0 0
1 3 0 65 14101931 3838 0 0
1 3 0 69 14101930 3837 0 0
1 3 0 78 14101929 3836 0 0
1 3 0 120 14101928 3835 0 0
1 3 0 97 14101927 3834 0 0
1 3 0 216 14101926 3833 0 0
1 3 0 40 14101925 3832 0 0
1 3 0 97 14101924 3831 0 0
1 3 0 52 14101923 3830 0 0
1 3 0 121 14101922 3829 0 0
1 3 0 67 14101921 3828 0 0
1 3 0 86 14101920 3827 0 0
1 3 0 59 14101919 3826 0 0
1 3 0 78 14101918 3825 0 0
1 3 0 60 14101917 3824 0 0
1 3 0 126 14101916 3823 0 0
1 3 0 86 14101915 3822 0 0
1 3 0 63 14101914 3821 0 0
1 3 0 78 14101913 3820 0 0
1 3 0 59 14101912 3819 0 0
1 3 0 49 14101911 3818 0 0
1 3 0 138 14101910 3817 0 0
1 3 0 168 14101909 3816 0 0
1 3 0 45 14101908 3815 0 0
1 3 0 45 14101907 3814 0 0
1 3 0 326 14101906 3813 0 0
1 3 0 33 14101905 3812 0 0
1 3 0 32 14101904 3811 0 0
1 3 0 32 14101903 3810 0 0
1 3 0 161 14101902 3809 0 0
1 3 0 109 14101901 3808 0 0
1 3 0 324 14101900 3807 0 0
1 3 0 632 14101899 3806 0 0
1 3 0 1606 14101898 3805 0 0
1 3 0 81 14101897 3804 0 0
1 3 0 48 14101896 3803 0 0
1 3 0 66 14101895 3802 0 0
1 3 0 219 14101894 3801 0 0
1 3 0 167 14101893 3800 0 0
1 3 0 185 14101892 3799 0 0
1 3 0 116 14101891 3798 0 0
1 3 0 265 14101890 3797 0 0
1 3 0 182 14101889 3796 0 0
1 3 0 130 14101888 3795 0 0
1 3 0 289 14101887 3794 0 0
1 3 0 361 14101886 3793 0 0
1 3 0 99 14101885 3792 0 0
1 3 0 145 14101884 3791 0 0
1 3 0 92 14101883 3790 0 0
1 3 0 65 14101882 3789 0 0
1 3 0 213 14101881 3788 0 0
1 3 0 106 14101880 3787 0 0
1 3 0 176 14101879 3786 0 0
1 3 0 91 14101878 3785 0 0
1 3 0 57 14101877 3784 0 0
1 3 0 126 14101876 3783 0 0
1 3 0 37 14101875 3782 0 0
1 3 0 100 14101874 3781 0 0
1 3 0 145 14101873 3780 0 0
1 3 0 113 14101872 3779 0 0
1 3 0 47 14101871 3778 0 0
1 3 0 102 14101870 3777 0 0
1 3 0 74 14101869 3776 0 0
1 3 0 222 14101868 3775 0 0
1 3 0 245 14101867 3774 0 0
1 3 0 147 14101866 3773 0 0
1 3 0 84 14101865 3772 0 0
1 3 0 181 14101864 3771 0 0
1 3 0 101 14101863 3770 0 0
1 3 0 156 14101862 3769 0 0
1 3 0 68 14101861 3768 0 0
1 3 0 63 14101860 3767 0 0
1 3 0 129 14101859 3766 0 0
1 3 0 74 14101858 3765 0 0
1 3 0 59 14101857 3764 0 0
1 3 0 210 14101856 3763 0 0
1 3 0 34 14101855 3762 0 0
1 3 0 69 14101854 3761 0 0
1 3 0 116 14101853 3760 0 0
1 3 0 62 14101852 3759 0 0
1 3 0 171 14101851 3758 0 0
1 3 0 75 14101850 3757 0 0
1 3 0 140 14101849 3756 0 0
1 3 0 165 14101848 3755 0 0
1 3 0 95 14101847 3754 0 0
1 3 0 71 14101846 3753 0 0
1 3 0 413 14101845 3752 0 0
1 3 0 100 14101844 3751 0 0
1 3 0 48 14101843 3750 0 0
1 3 0 40 14101842 3749 0 0
1 3 0 56 14101841 3748 0 0
1 3 0 45 14101840 3747 0 0
1 3 0 40 14101839 3746 0 0
1 3 0 51 14101838 3745 0 0
1 3 0 179 14101837 3744 0 0
1 3 0 83 14101836 3743 0 0
1 3 0 33 14101835 3742 0 0
1 3 0 56 14101834 3741 0 0
1 3 0 45 14101833 3740 0 0
1 3 0 36 14101832 3739 0 0
1 3 0 64 14101831 3738 0 0
1 3 0 56 14101830 3737 0 0
1 3 0 81 14101829 3736 0 0
1 3 0 34 14101828 3735 0 0
1 3 0 59 14101827 3734 0 0
1 3 0 181 14101826 3733 0 0
1 3 0 108 14101825 3732 0 0
1 3 0 58 14101824 3731 0 0
1 3 0 85 14101823 3730 0 0
1 3 0 59 14101822 3729 0 0
1 3 0 108 14101821 3728 0 0
1 3 0 55 14101820 3727 0 0
1 3 0 89 14101819 3726 0 0
1 3 0 48 14101818 3725 0 0
1 3 0 297 14101817 3724 0 0
1 3 0 82 14101816 3723 0 0
1 3 0 565 14101815 3722 0 0
1 3 0 53 14101814 3721 0 0
1 3 0 743 14101813 3720 0 0
1 3 0 32 14101812 3719 0 0
1 3 0 28 14101811 3718 0 0
1 3 0 42 14101810 3717 0 0
1 3 0 60 14101809 3716 0 0
1 3 0 135 14101808 3715 0 0
1 3 0 109 14101807 3714 0 0
1 3 0 131 14101806 3713 0 0
1 3 0 115 14101805 3712 0 0
1 3 0 52 14101804 3711 0 0
1 3 0 42 14101803 3710 0 0
1 3 0 165 14101802 3709 0 0
1 3 0 74 14101801 3708 0 0
1 3 0 235 14101800 3707 0 0
1 3 0 219 14101799 3706 0 0
1 3 0 154 14101798 3705 0 0
1 3 0 409 14101797 3704 0 0
1 3 0 257 14101796 3703 0 0
1 3 0 143 14101795 3702 0 0
1 3 0 104 14101794 3701 0 0
1 3 0 42 14101793 3700 0 0
1 3 0 114 14101792 3699 0 0
1 3 0 22 14101791 3698 0 0
1 3 0 85 14101790 3697 0 0
1 3 0 22 14101789 3696 0 0
1 3 0 26 14101788 3695 0 0
1 3 0 22 14101787 3694 0 0
1 3 0 272 14101786 3693 0 0
1 3 0 261 14101785 3692 0 0
1 3 0 78 14101784 3691 0 0
1 3 0 77 14101783 3690 0 0
1 3 0 102 14101782 3689 0 0
1 3 0 410 14101781 3688 0 0
1 3 0 254 14101780 3687 0 0
1 3 0 325 14101779 3686 0 0
1 3 0 174 14101777 3685 0 0
1 3 0 460 14101776 3684 0 0
1 3 0 262 14101775 3683 0 0
1 3 0 212 14101774 3682 0 0
1 3 0 756 14101773 3681 0 0
1 3 0 244 14101772 3680 0 0
1 3 0 90 14101771 3679 0 0
1 3 0 331 14101770 3678 0 0
1 3 0 888 14101768 3677 0 0
1 3 0 273 14101767 3676 0 0
1 3 0 341 14101766 3675 0 0
1 3 0 566 14101765 3674 0 0
1 3 0 484 14101764 3673 0 0
1 3 0 964 14101763 3672 0 0
1 3 0 371 14101762 3671 0 0
1 3 0 428 14101761 3670 0 0
1 3 0 411 14101760 3669 0 0
1 3 0 353 14101759 3668 0 0
1 3 0 394 14101758 3667 0 0
1 3 0 293 14101757 3666 0 0
1 3 0 250 14101756 3665 0 0
1 3 0 440 14101755 3664 0 0
1 3 0 431 14101754 3663 0 0
1 3 0 268 14101753 3662 0 0
1 3 0 573 14101752 3661 0 0
1 3 0 348 14101751 3660 0 0
1 3 0 253 14101750 3659 0 0
1 3 0 364 14101749 3658 0 0
1 3 0 845 14101748 3657 0 0
1 3 0 508 14101747 3656 0 0
1 3 0 92 14101746 3655 0 0
1 3 0 164 14101745 3654 0 0
1 3 0 312 14101744 3653 0 0
1 3 0 383 14101743 3652 0 0
1 3 0 79 14101742 3651 0 0
1 3 0 434 14101741 3650 0 0
1 3 0 190 14101740 3649 0 0
1 3 0 476 14101739 3648 0 0
1 3 0 198 14101738 3647 0 0
1 3 0 381 14101737 3646 0 0
1 3 0 363 14101736 3645 0 0
1 3 0 676 14101735 3644 0 0
1 3 0 59 14101734 3643 0 0
1 3 0 185 14101733 3642 0 0
1 3 0 179 14101732 3641 0 0
1 3 0 171 14101731 3640 0 0
1 3 0 201 14101730 3639 0 0
1 3 0 190 14101729 3638 0 0
1 3 0 315 14101728 3637 0 0
1 3 0 126 14101727 3636 0 0
1 3 0 258 14101726 3635 0 0
1 3 0 253 14101725 3634 0 0
1 3 0 490 14101724 3633 0 0
1 3 0 274 14101723 3632 0 0
1 3 0 77 14101721 3631 0 0
1 3 0 735 14101720 3630 0 0
1 3 0 326 14101719 3629 0 0
1 3 0 349 14101718 3628 0 0
1 3 0 408 14101717 3627 0 0
1 3 0 296 14101716 3626 0 0
1 3 0 437 14101715 3625 0 0
1 3 0 213 14101714 3624 0 0
1 3 0 677 14101713 3623 0 0
1 3 0 76 14101712 3622 0 0
1 3 0 242 14101711 3621 0 0
1 3 0 373 14101710 3620 0 0
1 3 0 471 14101709 3619 0 0
1 3 0 441 14101708 3618 0 0
1 3 0 604 14101707 3617 0 0
1 3 0 157 14101706 3616 0 0
1 3 0 540 14101705 3615 0 0
1 3 0 77 14101704 3614 0 0
1 3 0 145 14101703 3613 0 0
1 3 0 341 14101702 3612 0 0
1 3 0 385 14101701 3611 0 0
1 3 0 503 14101700 3610 0 0
1 3 0 386 14101699 3609 0 0
1 3 0 76 14101698 3608 0 0
1 3 0 385 14101697 3607 0 0
1 3 0 132 14101696 3606 0 0
1 3 0 128 14101695 3605 0 0
1 3 0 81 14101694 3604 0 0
1 3 0 204 14101693 3603 0 0
1 3 0 54 14101692 3602 0 0
1 3 0 57 14101690 3601 0 0
1 3 0 575 14101689 3600 0 0
1 3 0 43 14101688 3599 0 0
1 3 0 104 14101687 3598 0 0
1 3 0 48 14101686 3597 0 0
1 3 0 140 14101685 3596 0 0
1 3 0 112 14101684 3595 0 0
1 3 0 108 14101683 3594 0 0
1 3 0 140 14101682 3593 0 0
1 3 0 112 14101681 3592 0 0
1 2 0 81 14101680 3591 0 0
1 2 0 141 14101679 3590 0 0
1 2 0 42 14101678 3589 0 0
1 2 0 68 14101677 3588 0 0
1 2 0 92 14101676 3587 0 0
1 2 0 406 14101675 3586 0 0
1 2 0 41 14101674 3585 0 0
1 2 0 52 14101673 3584 0 0
1 2 0 114 14101672 3583 0 0
1 2 0 79 14101671 3582 0 0
1 2 0 108 14101670 3581 0 0
1 2 0 269 14101669 3580 0 0
1 2 0 91 14101668 3579 0 0
1 2 0 168 14101667 3578 0 0
1 2 0 367 14101666 3577 0 0
1 2 0 312 14101665 3576 0 0
1 2 0 1145 14101664 3575 0 0
1 2 0 52 14101663 3574 0 0
1 2 0 230 14101662 3573 0 0
1 2 0 510 14101661 3572 0 0
1 2 0 875 14101660 3571 0 0
1 2 0 230 14101659 3570 0 0
1 2 0 78 14101658 3569 0 0
1 2 0 515 14101657 3568 0 0
1 2 0 194 14101656 3567 0 0
1 2 0 194 14101655 3566 0 0
1 2 0 333 14101654 3565 0 0
1 2 0 166 14101653 3564 0 0
1 2 0 649 14101652 3563 0 0
1 2 0 646 14101651 3562 0 0
1 2 0 80 14101650 3561 0 0
1 2 0 324 14101649 3560 0 0
1 2 0 639 14101648 3559 0 0
1 2 0 156 14101647 3558 0 0
1 2 0 591 14101646 3557 0 0
1 2 0 315 14101645 3556 0 0
1 2 0 406 14101644 3555 0 0
1 2 0 246 14101643 3554 0 0
1 2 0 214 14101642 3553 0 0
1 2 0 437 14101641 3552 0 0
1 2 0 163 14101640 3551 0 0
1 2 0 329 14101639 3550 0 0
1 2 0 1834 14101638 3549 0 0
1 2 0 556 14101637 3548 0 0
1 2 0 453 14101636 3547 0 0
1 2 0 313 14101635 3546 0 0
1 2 0 324 14101634 3545 0 0
1 2 0 259 14101633 3544 0 0
1 2 0 736 14101632 3543 0 0
1 2 0 734 14101631 3542 0 0
1 2 0 674 14101630 3541 0 0
1 2 0 631 14101629 3540 0 0
1 2 0 173 14101628 3539 0 0
1 2 0 300 14101627 3538 0 0
1 2 0 1696 14101626 3537 0 0
1 2 0 142 14101625 3536 0 0
1 2 0 283 14101624 3535 0 0
1 2 0 149 14101623 3534 0 0
1 2 0 222 14101622 3533 0 0
1 2 0 180 14101621 3532 0 0
1 2 0 321 14101620 3531 0 0
1 2 0 213 14101619 3530 0 0
1 2 0 326 14101618 3529 0 0
1 2 0 88 14101617 3528 0 0
1 2 0 337 14101616 3527 0 0
1 2 0 487 14101615 3526 0 0
1 2 0 314 14101614 3525 0 0
1 2 0 531 14101613 3524 0 0
1 2 0 77 14101612 3523 0 0
1 2 0 578 14101611 3522 0 0
1 2 0 300 14101610 3521 0 0
1 2 0 295 14101609 3520 0 0
1 2 0 204 14101608 3519 0 0
1 2 0 238 14101607 3518 0 0
1 2 0 208 14101606 3517 0 0
1 2 0 399 14101605 3516 0 0
1 2 0 485 14101604 3515 0 0
1 2 0 201 14101603 3514 0 0
1 2 0 661 14101602 3513 0 0
1 2 0 182 14101601 3512 0 0
1 2 0 345 14101600 3511 0 0
1 2 0 279 14101599 3510 0 0
1 2 0 201 14101598 3509 0 0
1 2 0 265 14101597 3508 0 0
1 2 0 517 14101596 3507 0 0
1 2 0 325 14101595 3506 0 0
1 2 0 77 14101594 3505 0 0
1 2 0 527 14101593 3504 0 0
1 2 0 321 14101592 3503 0 0
1 2 0 532 14101591 3502 0 0
1 2 0 223 14101590 3501 0 0
1 2 0 330 14101589 3500 0 0
1 2 0 82 14101588 3499 0 0
1 2 0 1421 14101587 3498 0 0
1 2 0 1287 14101586 3497 0 0
1 2 0 355 14101585 3496 0 0
1 2 0 130 14101584 3495 0 0
1 2 0 425 14101583 3494 0 0
1 2 0 595 14101582 3493 0 0
1 2 0 529 14101581 3492 0 0
1 2 0 438 14101580 3491 0 0
1 2 0 273 14101579 3490 0 0
1 2 0 500 14101578 3489 0 0
1 2 0 247 14101577 3488 0 0
1 2 0 413 14101576 3487 0 0
1 2 0 541 14101575 3486 0 0
1 2 0 317 14101574 3485 0 0
1 2 0 216 14101573 3484 0 0
1 2 0 27 14101572 3483 0 0
1 2 0 139 14101571 3482 0 0
1 2 0 70 14101570 3481 0 0
1 2 0 111 14101569 3480 0 0
1 2 0 309 14101568 3479 0 0
1 2 0 113 14101567 3478 0 0
1 2 0 26 14101566 3477 0 0
1 2 0 181 14101565 3476 0 0
1 2 0 50 14101564 3475 0 0
1 2 0 30 14101563 3474 0 0
1 2 0 538 14101562 3473 0 0
1 2 0 349 14101561 3472 0 0
1 2 0 254 14101560 3471 0 0
1 2 0 58 14101559 3470 0 0
1 2 0 150 14101558 3469 0 0
1 2 0 63 14101557 3468 0 0
1 2 0 63 14101556 3467 0 0
1 2 0 42 14101555 3466 0 0
1 2 0 63 14101554 3465 0 0
1 2 0 80 14101553 3464 0 0
1 2 0 34 14101552 3463 0 0
1 2 0 59 14101551 3462 0 0
1 2 0 32 14101550 3461 0 0
1 2 0 69 14101549 3460 0 0
1 2 0 38 14101548 3459 0 0
1 2 0 123 14101547 3458 0 0
1 2 0 173 14101546 3457 0 0
1 2 0 310 14101545 3456 0 0
1 2 0 35 14101544 3455 0 0
1 2 0 59 14101543 3454 0 0
1 2 0 30 14101542 3453 0 0
1 2 0 58 14101541 3452 0 0
1 2 0 54 14101540 3451 0 0
1 2 0 103 14101539 3450 0 0
1 2 0 72 14101538 3449 0 0
1 2 0 68 14101537 3448 0 0
1 2 0 92 14101536 3447 0 0
1 2 0 34 14101535 3446 0 0
1 2 0 30 14101533 3445 0 0
1 2 0 67 14101532 3444 0 0
1 2 0 72 14101531 3443 0 0
1 2 0 205 14101530 3442 0 0
1 2 0 126 14101529 3441 0 0
1 2 0 121 14101528 3440 0 0
1 2 0 21 14101527 3439 0 0
1 2 0 69 14101526 3438 0 0
1 2 0 41 14101525 3437 0 0
1 2 0 91 14101524 3436 0 0
1 2 0 65 14101523 3435 0 0
1 2 0 71 14101522 3434 0 0
1 2 0 77 14101521 3433 0 0
1 2 0 135 14101520 3432 0 0
1 2 0 60 14101519 3431 0 0
1 2 0 75 14101518 3430 0 0
1 2 0 84 14101517 3429 0 0
1 2 0 48 14101516 3428 0 0
1 2 0 77 14101515 3427 0 0
1 2 0 52 14101514 3426 0 0
1 2 0 86 14101513 3425 0 0
1 2 0 194 14101512 3424 0 0
1 2 0 96 14101511 3423 0 0
1 2 0 106 14101510 3422 0 0
1 2 0 158 14101509 3421 0 0
1 2 0 78 14101508 3420 0 0
1 2 0 117 14101507 3419 0 0
1 2 0 102 14101506 3418 0 0
1 2 0 79 14101505 3417 0 0
1 2 0 46 14101504 3416 0 0
1 2 0 107 14101503 3415 0 0
1 2 0 145 14101502 3414 0 0
1 2 0 147 14101501 3413 0 0
1 2 0 126 14101500 3412 0 0
1 2 0 95 14101499 3411 0 0
1 2 0 42 14101498 3410 0 0
1 2 0 97 14101497 3409 0 0
1 2 0 129 14101496 3408 0 0
1 2 0 110 14101495 3407 0 0
1 2 0 130 14101494 3406 0 0
1 2 0 243 14101493 3405 0 0
1 2 0 205 14101492 3404 0 0
1 2 0 177 14101491 3403 0 0
1 2 0 279 14101490 3402 0 0
1 2 0 157 14101489 3401 0 0
1 2 0 41 14101488 3400 0 0
1 2 0 342 14101487 3399 0 0
1 2 0 93 14101486 3398 0 0
1 2 0 1490 14101485 3397 0 0
1 2 0 75 14101484 3396 0 0
1 2 0 38 14101483 3395 0 0
1 2 0 95 14101482 3394 0 0
1 2 0 46 14101481 3393 0 0
1 2 0 98 14101480 3392 0 0
1 2 0 97 14101479 3391 0 0
1 2 0 52 14101478 3390 0 0
1 2 0 50 14101477 3389 0 0
1 2 0 51 14101476 3388 0 0
1 2 0 100 14101475 3387 0 0
1 2 0 142 14101474 3386 0 0
1 2 0 52 14101473 3385 0 0
1 2 0 72 14101472 3384 0 0
1 2 0 80 14101471 3383 0 0
1 2 0 98 14101470 3382 0 0
1 2 0 54 14101469 3381 0 0
1 2 0 58 14101468 3380 0 0
1 2 0 81 14101467 3379 0 0
1 2 0 97 14101466 3378 0 0
1 2 0 64 14101465 3377 0 0
1 2 0 81 14101464 3376 0 0
1 2 0 40 14101463 3375 0 0
1 2 0 139 14101462 3374 0 0
1 2 0 134 14101461 3373 0 0
1 2 0 175 14101460 3372 0 0
1 2 0 147 14101459 3371 0 0
1 2 0 331 14101458 3370 0 0
1 2 0 653 14101457 3369 0 0
1 2 0 75 14101456 3368 0 0
1 2 0 452 14101455 3367 0 0
1 2 0 115 14101454 3366 0 0
1 2 0 103 14101453 3365 0 0
